Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.084,-1215556.6,-2009733.0,-2246158.0,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0845,-1206007.1,-1945164.2,-2231675.8,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.085,-1202455.8,-1898457.0,-2218895.5,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0855,-1197914.4,-1827495.8,-2201484.5,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.086,-1194005.2,-1780567.1,-2193274.2,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0865,-1187490.9,-1711398.4,-2184458.0,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.087,-1184188.8,-1666830.2,-2178128.5,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0875,-1183955.9,-1605043.6,-2172498.8,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.088,-1189106.9,-1569661.4,-2177355.8,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0885,-1208112.0,-1529760.8,-2196466.5,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.089,-1229239.2,-1514181.2,-2212945.0,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0895,-1270783.1,-1509000.0,-2238767.2,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.09,-1300585.2,-1516885.1,-2257769.5,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0905,-1339541.6,-1541923.5,-2294400.0,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.091,-1358577.2,-1564560.0,-2326301.0,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0915,-1377650.2,-1602924.9,-2383248.0,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.092,-1387125.2,-1629608.9,-2423577.5,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.0925,-1401304.5,-1669754.9,-2481996.2,-10074.249,-5197.57,0.0,987.56396,753.48334,472.85397
0.093,-1411411.9,-1696246.2,-2518860.0,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.0935,-1425726.0,-1734771.4,-2574103.5,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.094,-1433513.1,-1758673.1,-2612119.5,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.0945,-1441295.8,-1788736.1,-2660740.2,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.095,-1443056.4,-1802496.2,-2684322.0,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.0955,-1437466.9,-1808826.9,-2713642.2,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.096,-1427514.6,-1801167.0,-2734660.5,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.0965,-1407760.0,-1770988.5,-2770101.0,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.097,-1396468.8,-1740266.2,-2792764.0,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.0975,-1389122.6,-1684448.0,-2818610.0,-10074.249,-5197.57,-13040.584,987.56396,753.48334,1129.948
0.098,-1390937.2,-1644733.6,-2829699.2,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.0985,-1398809.9,-1586321.6,-2841450.0,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.099,-1404019.8,-1549297.4,-2848995.0,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.0995,-1408882.8,-1496496.0,-2861123.0,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.1,-1410634.2,-1462724.2,-2868062.5,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.1005,-1412978.1,-1414097.8,-2872949.8,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.101,-1414820.4,-1383227.4,-2871701.8,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.1015,-1417202.8,-1339289.4,-2865173.2,-10074.249,-15515.496,-13040.584,987.56396,1248.7438,1129.948
0.102,-1418511.0,-1311511.1,-2862812.0,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1025,-1383082.5,-1254229.8,-2838906.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.103,-1363678.5,-1215095.1,-2823130.2,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1035,-1361244.8,-1168778.6,-2798168.2,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.104,-1373648.2,-1156902.6,-2772219.5,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1045,-1397163.6,-1179065.1,-2719352.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.105,-1409358.9,-1214615.1,-2683113.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1055,-1421651.8,-1274719.0,-2642858.0,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.106,-1428480.0,-1307901.9,-2628401.5,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1065,-1438082.9,-1345667.0,-2617453.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.107,-1442308.8,-1369238.6,-2609882.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1075,-1443019.2,-1410322.2,-2590947.2,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.108,-1440921.2,-1439374.0,-2574719.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1085,-1438159.4,-1474456.0,-2553065.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.109,-1437673.8,-1487904.8,-2544080.5,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1095,-1437121.6,-1495989.1,-2538011.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.11,-1435472.5,-1498703.1,-2534975.5,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.1105,-1432183.1,-1505230.4,-2524883.8,-17612.664,-15515.496,-13040.584,1349.4078,1248.7438,1129.948
0.111,-1432120.9,-1510591.1,-2512999.2,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.1115,-1439321.1,-1514352.8,-2490237.8,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.112,-1449119.1,-1511545.6,-2474590.5,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.1125,-1467639.0,-1500550.9,-2453027.2,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.113,-1479891.6,-1491647.0,-2439347.0,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.1135,-1495721.6,-1480308.1,-2417094.5,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.114,-1504550.6,-1474640.8,-2400072.2,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.1145,-1515715.4,-1467071.2,-2371915.2,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.115,-1521455.8,-1461292.2,-2352620.5,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.1155,-1526269.9,-1450698.8,-2324252.8,-17612.664,-15515.496,-21530.973,1349.4078,1248.7438,1537.4867
0.116,-1526564.8,-1442641.2,-2305407.5,-17612.664,-23465.36,-21530.973,1349.4078,1630.3372,1537.4867
0.1165,-1523438.6,-1429561.5,-2275478.2,-17612.664,-23465.36,-21530.973,1349.4078,1630.3372,1537.4867
0.117,-1519918.9,-1419992.8,-2253631.0,-17612.664,-23465.36,-21530.973,1349.4078,1630.3372,1537.4867
