Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0565,747134.75,415016.88,-1170814.8,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.057,749382.2,411415.03,-1165848.1,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0575,750845.2,407165.34,-1158073.8,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.058,751292.4,404531.66,-1152938.5,-4596.406,-4742.139,-14472.975,724.6275,731.6227,1198.7028
0.0585,752803.8,399453.4,-1145749.8,-4596.406,-4742.139,-14472.975,724.6275,731.6227,1198.7028
0.059,754447.75,395095.66,-1141301.9,-4596.406,-4742.139,-14472.975,724.6275,731.6227,1198.7028
0.0595,756432.6,388050.75,-1134743.8,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.06,756610.94,383711.3,-1130252.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0605,755299.3,378001.25,-1123407.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.061,754171.3,374345.56,-1118927.4,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0615,753283.0,368474.62,-1112352.9,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.062,753280.2,364360.47,-1107886.1,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0625,753576.5,358524.22,-1100793.1,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.063,753746.75,355151.53,-1095854.0,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0635,754085.1,350817.06,-1088431.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.064,754488.44,348168.7,-1083543.1,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0645,755175.8,344220.7,-1076070.8,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.065,755428.0,341543.1,-1070819.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0655,755277.25,337425.75,-1062569.9,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.066,754932.56,334550.0,-1057065.0,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0665,754294.25,329923.12,-1049243.9,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.067,753747.5,326653.3,-1044402.94,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0675,752392.56,321695.38,-1037535.8,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.068,750989.0,318505.03,-1033101.1,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0685,748305.44,314012.53,-1026649.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.069,746418.94,311199.62,-1022548.8,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0695,743881.56,307207.78,-1016717.5,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.07,742498.1,304708.2,-1012933.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0705,740870.5,301249.47,-1007130.9,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.071,740077.44,299134.78,-1003066.2,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0715,739406.9,296161.5,-996647.56,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.072,739315.44,294236.97,-992185.1,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0725,739589.8,291316.75,-985243.3,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.073,739909.5,289283.44,-980446.0,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0735,740378.75,285978.16,-973031.44,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.074,740608.94,283531.28,-968015.8,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.0745,740741.4,279435.28,-960558.25,-15236.087,-15480.703,-14472.975,1235.3322,1247.0737,1198.7028
0.075,740613.44,276446.22,-955716.6,-15236.087,-15480.703,-13271.188,1235.3322,1247.0737,1141.0171
0.0755,739945.9,271705.78,-948725.2,-15236.087,-15480.703,-13271.188,1235.3322,1247.0737,1141.0171
0.076,739147.3,268464.4,-944258.56,-15236.087,-15480.703,-13271.188,1235.3322,1247.0737,1141.0171
0.0765,737492.94,263607.1,-937854.1,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.077,736202.94,260430.34,-933776.0,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0775,734165.8,255864.36,-927893.75,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.078,732835.4,253023.03,-924064.7,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0785,730972.1,249155.61,-918330.8,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.079,729871.94,246852.81,-914453.1,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0795,728524.3,243754.45,-908495.5,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.08,727861.7,241863.06,-904412.6,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0805,727156.56,239177.67,-898106.7,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.081,726793.2,237433.67,-893780.9,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0815,726233.75,234801.6,-887158.94,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.082,725765.3,232988.97,-882717.44,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0825,724784.94,230120.84,-876148.1,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.083,723885.5,228098.38,-871900.6,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0835,722097.9,224931.83,-865810.94,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.084,720607.8,222772.38,-861966.94,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0845,718000.1,219545.22,-856548.6,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.085,716101.7,217455.16,-853167.25,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0855,713175.1,214505.8,-848392.44,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.086,711269.75,212713.55,-845352.5,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0865,708639.25,210343.8,-840887.3,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.087,707106.44,208981.02,-837901.6,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0875,705262.25,207214.33,-833302.94,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.088,704363.94,206169.12,-830109.44,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0885,703501.8,204685.48,-825070.75,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.089,706114.56,204386.39,-824559.75,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0895,709068.4,203548.06,-822599.06,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.09,709850.25,202551.86,-820207.5,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0905,711430.4,201004.67,-817593.2,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.091,712194.5,199923.53,-815980.56,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.0915,712218.4,198253.36,-812910.0,-13396.047,-13531.589,-13271.188,1147.0103,1153.5162,1141.0171
0.092,711399.9,197103.0,-810158.6,-13396.047,-13531.589,-11660.912,1147.0103,1153.5162,1063.7238
0.0925,709266.06,195233.03,-805024.75,-13396.047,-13531.589,-11660.912,1147.0103,1153.5162,1063.7238
0.093,707594.1,193803.19,-801172.06,-13396.047,-13531.589,-11660.912,1147.0103,1153.5162,1063.7238
0.0935,705259.44,191240.33,-795209.6,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.094,703987.75,189207.25,-791273.44,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.0945,702583.6,185706.44,-785440.4,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.095,701915.06,183164.77,-781509.1,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.0955,701127.5,179292.12,-775388.5,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.096,700657.06,176837.58,-771131.0,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.0965,699991.1,173579.55,-764564.6,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.097,699563.75,171747.22,-760164.7,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.0975,698970.94,169442.02,-753692.56,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.098,698600.56,168091.16,-749528.5,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.0985,697999.94,166130.8,-743554.8,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.099,697478.3,164778.5,-739755.06,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.0995,696342.2,162624.9,-734312.44,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1,695280.56,161119.94,-730849.0,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1005,693209.0,158824.45,-725907.44,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.101,691565.56,157317.12,-722795.0,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1015,688859.75,155182.56,-718422.94,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.102,686989.3,153897.3,-715715.56,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1025,684239.75,152251.4,-711939.9,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.103,682520.9,151370.5,-709540.3,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1035,680196.44,150369.05,-705966.44,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.104,678882.7,149878.33,-703520.6,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1045,677314.1,149304.67,-699657.5,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.105,676552.3,148962.47,-696919.25,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1055,675785.3,148396.12,-692557.25,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.106,675460.94,147923.06,-689501.06,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1065,675111.6,146983.17,-684756.44,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.107,674871.3,146167.8,-681532.94,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1075,674335.44,144637.17,-676686.25,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.108,673779.1,143421.86,-673492.2,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.1085,672570.0,141356.3,-668824.44,-11732.161,-11830.195,-11660.912,1067.1438,1071.8494,1063.7238
0.109,671508.6,139861.56,-665825.56,-11732.161,-11830.195,-10411.665,1067.1438,1071.8494,1003.7599
