Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.106,98001.34,234343.36,345626.2,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
0.1065,100707.625,241821.11,354419.7,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.107,108969.01,256869.75,366282.03,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1075,115407.19,266497.1,374094.47,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.108,124446.47,281481.44,391422.3,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1085,129999.92,291966.53,406084.72,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.109,137353.38,307438.94,430330.28,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1095,141629.2,316602.88,446241.4,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.11,147290.2,327341.6,466947.94,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1105,150502.31,332331.6,477488.34,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.111,153964.53,336929.03,487486.4,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1115,155039.47,338182.0,490339.6,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.112,154593.25,336909.44,489773.03,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1125,153000.98,333528.38,486897.47,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.113,148847.97,324317.66,479984.56,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1135,144934.66,315603.1,474045.8,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.114,137392.11,299324.34,463321.56,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.1145,131374.92,286608.78,454889.0,-6435.202,-7136.5425,-4120.9033,147.1103,113.44595,258.19666
0.115,121277.71,264917.66,440140.2,-6435.202,-3578.9673,-4120.9033,147.1103,284.20956,258.19666
0.1155,114082.555,248792.88,428807.3,-6435.202,-3578.9673,-4120.9033,147.1103,284.20956,258.19666
0.116,102878.07,222547.0,409379.78,-6435.202,-3578.9673,-4120.9033,147.1103,284.20956,258.19666
0.1165,95223.51,204055.25,394712.03,-6435.202,-3578.9673,-4120.9033,147.1103,284.20956,258.19666
0.117,83569.78,175361.94,370088.28,-6435.202,-3578.9673,-4120.9033,147.1103,284.20956,258.19666
0.1175,75759.72,155678.89,352045.2,-6435.202,-3578.9673,-4120.9033,147.1103,284.20956,258.19666
