Time;Q_level_1;.Q_level_2;Q_level_3;Voltage_diff_1;Voltage_diff_2;Voltage_diff_3; Meter1.VLn_RMS; Meter2.VLn_RMS; Meter3.VLn_RMS
5.888;227208;50888.773;-200682.64;-3252.6982;-3799.2947;-4618.323;660.1295;686.36615;725.6795
5.8885;225930.77;51775.766;-199522.2;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.889;225180.84;52287.367;-198735.98;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.8895;224222.88;52878.695;-197600.2;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.89;223697.02;53138.266;-196906.31;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.8905;223056.1;53325.426;-196005.48;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.891;222706.27;53330.48;-195514.5;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.8915;222245.94;53204.71;-194951.03;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.892;221961.67;53067.12;-194683.75;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.8925;221538.4;52847.426;-194415.7;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.893;221234.92;52729.83;-194302.05;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.8935;220718.86;52651.836;-194186.66;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.894;220346.94;52686.203;-194117.89;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.8945;219751.31;52876.348;-193983.1;-3252.6982;-3799.2947;-3257.4656;660.1295;686.36615;660.35834
5.895;219329.84;53084.23;-193855.31;-3252.6982;-2621.9392;-3257.4656;660.1295;629.8531;660.35834
5.8955;218739.92;53473.605;-193594.27;-3252.6982;-2621.9392;-3257.4656;660.1295;629.8531;660.35834
5.896;218427.66;53750.94;-193372.58;-3252.6982;-2621.9392;-3257.4656;660.1295;629.8531;660.35834
5.8965;218081.36;54130.44;-192980.66;-3252.6982;-2621.9392;-3257.4656;660.1295;629.8531;660.35834
5.897;217944.61;54324.793;-192690.78;-3252.6982;-2621.9392;-3257.4656;660.1295;629.8531;660.35834
5.8975;217897.4;54482.504;-192236.53;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.898;217957.25;54482.562;-191938.58;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.8985;218295.12;54328.086;-191781.25;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.899;218576.77;54118.266;-191851.36;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.8995;218851.52;53684.54;-191758.16;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9;219067.48;53345.883;-191783.02;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9005;219364.17;52810.56;-191893.47;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.901;219497.53;52474.094;-191986.2;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9015;219506.3;52081.14;-192100.56;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.902;219349.67;51938.457;-192125.23;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9025;218815.64;51955.09;-192018.52;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.903;218263.53;52126.52;-191819.6;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9035;217209.84;52590.812;-191308.62;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.904;216422.44;52999.93;-190837.94;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9045;215233.08;53681.457;-189987.7;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.905;214491.56;54132.117;-189361.66;-2086.694;-2621.9392;-3257.4656;604.1613;629.8531;660.35834
5.9055;213511.34;54727.957;-188392.5;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.906;212966.77;55036.773;-187755.75;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9065;212305.5;55329.664;-186858.2;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.907;211954.02;55405.605;-186320.34;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9075;211522.08;55358.312;-185633.88;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.908;211270.44;55242.43;-185265.75;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9085;210903.8;54994.594;-184846.25;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.909;210642.48;54813.926;-184644.14;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9095;210193.27;54577.73;-184426.17;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.91;209843.3;54474.27;-184315.61;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9105;209235.19;54440.766;-184162.77;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.911;208773.83;54511.855;-184047.88;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9115;208026.78;54754.074;-183823.84;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.912;207528.98;54987.91;-183626.47;-2086.694;-2621.9392;-2314.8198;604.1613;629.8531;615.1113
5.9125;206818.3;55395.402;-183247.6;-2086.694;-1860.6938;-2314.8198;604.1613;593.3133;615.1113
5.913;206401.86;55667.934;-182942.17;-2086.694;-1860.6938;-2314.8198;604.1613;593.3133;615.1113
5.9135;205915.75;56014.51;-182422.58;-2086.694;-1860.6938;-2314.8198;604.1613;593.3133;615.1113
5.914;205694.61;56172.445;-182051.36;-2086.694;-1860.6938;-2314.8198;604.1613;593.3133;615.1113
5.9145;205517.16;56262.5;-181490;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.915;205488.62;56215.605;-181131.64;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9155;205538.8;55993.348;-180644.92;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.916;205601.34;55762.38;-180364.73;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9165;205676.02;55342.453;-180017.31;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.917;205676.58;55050.266;-179830.73;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9175;205544.48;54659.953;-179599.75;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.918;205346.97;54468.016;-179459.4;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9185;204854.1;54331.574;-179227.62;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.919;204394.28;54358.57;-179036;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9195;203534.86;54582.406;-178666.25;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.92;202875.2;54844.32;-178354.73;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9205;201816.44;55367.086;-177780.5;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.921;201105.11;55767.766;-177327.94;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9215;200099.58;56375.973;-176562.2;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.922;199504.45;56744.348;-176012.95;-1348.3221;-1860.6938;-2314.8198;568.7195;593.3133;615.1113
5.9225;198762.27;57181.72;-175174.8;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.923;198374.58;57373.633;-174634.42;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9235;197940.19;57496.84;-173895.16;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.924;197730.08;57473.78;-173469.81;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9245;197491.33;57309.22;-172954.53;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.925;197355.56;57138.46;-172697.28;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9255;197134.4;56846.242;-172432.62;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.926;196950.8;56662.66;-172323.61;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9265;196587.28;56459.492;-172227.38;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.927;196279.72;56396.59;-172184.28;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9275;195718.12;56433.67;-172109;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.928;195295.52;56546.207;-172029.9;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9285;194618.77;56825.06;-171840.56;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.929;194180.19;57060.68;-171658.86;-1348.3221;-1860.6938;-1678.9541;568.7195;593.3133;584.5898
5.9295;193578.1;57435.16;-171302.2;-1348.3221;-1281.6548;-1678.9541;568.7195;565.5194;584.5898
5.93;193254.58;57664.242;-171015.55;-1348.3221;-1281.6548;-1678.9541;568.7195;565.5194;584.5898
5.9305;192900.89;57920.848;-170535.62;-1348.3221;-1281.6548;-1678.9541;568.7195;565.5194;584.5898
5.931;192769.06;58007.87;-170200.67;-1348.3221;-1281.6548;-1678.9541;568.7195;565.5194;584.5898
5.9315;192714.66;57986.508;-169710.23;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.932;192759.97;57869.21;-169410.31;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9325;192904.14;57558.77;-169026.69;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.933;193016.95;57285.66;-168823.81;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9335;193151.88;56831.496;-168600.7;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.934;193184.95;56535.332;-168499.58;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9345;193095.28;56163.367;-168394.9;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.935;192923.47;55994.58;-168334.55;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9355;192493.58;55896.08;-168219.19;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.936;192096.36;55943.406;-168107.47;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9365;191370.33;56178.227;-167866.28;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.937;190830.89;56426.82;-167647.08;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9375;190000.06;56889.094;-167221.72;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.938;189469.75;57220.082;-166876.61;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9385;188768.9;57683.547;-166288.02;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.939;188389.02;57935.715;-165868.84;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.9395;187965.38;58186.168;-165241.6;-757.6702;-1281.6548;-1678.9541;540.36816;565.5194;584.5898
5.94;187780.19;58254.566;-164849.27;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9405;187621.81;58207.77;-164335.97;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.941;187572.25;58088.51;-164058.77;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9415;187532.8;57815.3;-163752.92;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.942;187497.81;57599.72;-163621.84;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9425;187385.53;57282.176;-163520.69;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.943;187248.19;57106.11;-163501.81;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9435;186945.14;56940.535;-163511.14;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.944;186665.88;56913.004;-163519.02;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9445;186136.61;57004.867;-163495.03;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.945;185728.3;57147.137;-163436.77;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9455;185101.12;57448.508;-163265.8;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.946;184697.89;57679.527;-163092.27;-757.6702;-1281.6548;-1159.8844;540.36816;565.5194;559.67444
5.9465;184191.75;58014.28;-162750.33;-757.6702;-823.04144;-1159.8844;540.36816;543.506;559.67444
5.947;183934.58;58196.42;-162480.45;-757.6702;-823.04144;-1159.8844;540.36816;543.506;559.67444
5.9475;183700.6;58360.637;-162024.16;-757.6702;-823.04144;-1159.8844;540.36816;543.506;559.67444
5.948;183644.31;58377.957;-161726.94;-757.6702;-823.04144;-1159.8844;540.36816;543.506;559.67444
5.9485;183768.39;58270.72;-161468.61;-757.6702;-823.04144;-1159.8844;540.36816;543.506;559.67444
5.949;183954.05;58115.47;-161401.23;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9495;184212.31;57747.805;-161217.38;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.95;184444.89;57446.445;-161193.34;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9505;184805.5;56952.6;-161268.97;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.951;185010.14;56628.664;-161371.62;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9515;185185.56;56218.246;-161560.78;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.952;185175.98;56032.426;-161680.62;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9525;184925.11;55928.89;-161795.52;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.953;184615.64;55983.77;-161797.92;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9535;183964.5;56229.25;-161659.7;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.954;183475.06;56472.43;-161472.33;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9545;182753.14;56892.17;-161072.52;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.955;182322.39;57169.227;-160749.28;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9555;181796.73;57520.977;-160218.84;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.956;181544.86;57685.766;-159855.88;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.9565;181303.28;57799.38;-159330.62;-301.60306;-823.04144;-1159.8844;518.4769;543.506;559.67444
5.957;181217.23;57782.035;-159011.02;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9575;181163.47;57630.15;-158604.92;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.958;181151.8;57463.062;-158394.44;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9585;181122.88;57157.33;-158174.58;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.959;181065.42;56946.293;-158086.11;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9595;180888.27;56670.26;-158018.16;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.96;180693.19;56540.24;-157998.56;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9605;180262.1;56460.87;-157974.95;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.961;179912.8;56495.906;-157943.48;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9615;179270.27;56678.473;-157841.58;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.962;178809.02;56872.676;-157722.72;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9625;178127.58;57228.734;-157454.25;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.963;177704.31;57476.223;-157215.31;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.9635;177184.5;57803.395;-156781.72;-301.60306;-823.04144;-784.8971;518.4769;543.506;541.67505
5.964;176930.45;57961.477;-156458.17;-301.60306;-520.97754;-784.8971;518.4769;529.0069;541.67505
5.9645;176697;58070.42;-155955.03;-301.60306;-520.97754;-784.8971;518.4769;529.0069;541.67505
5.965;176635.2;58046.414;-155628.95;-301.60306;-520.97754;-784.8971;518.4769;529.0069;541.67505
5.9655;176659.02;57867.367;-155187.66;-301.60306;-520.97754;-784.8971;518.4769;529.0069;541.67505
5.966;176726.78;57665.867;-154941.27;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9665;176853.67;57280.73;-154660.16;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.967;176922.31;56999.543;-154533.88;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9675;176949.05;56598.95;-154426.45;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.968;176889.62;56378.61;-154395.42;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9685;176653.98;56163.273;-154372.06;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.969;176396.34;56112.836;-154349.86;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9695;175876.06;56186.812;-154276.22;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.97;175461.08;56329.97;-154187.4;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9705;174787.12;56656.117;-153977.75;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.971;174337.7;56918.805;-153781.86;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9715;173722.58;57322.938;-153407.77;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.972;173380.2;57564.004;-153115.05;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9725;172999.7;57831.348;-152642.28;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.973;172845.25;57926.58;-152327.19;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9735;172743.28;57932.59;-151891.67;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.974;172742.8;57850.152;-151643.92;-12.465248;-520.97754;-784.8971;504.59833;529.0069;541.67505
5.9745;172799;57621.34;-151357.17;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.975;172847.02;57420.47;-151228.89;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.9755;172884.45;57093.89;-151129.45;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.976;172855.64;56890.215;-151116.66;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.9765;172711.84;56656.438;-151151.1;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.977;172530.19;56571.598;-151189.4;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.9775;172130.55;56572.242;-151232.19;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.978;171793.14;56657.973;-151230.61;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.9785;171221.78;56894.37;-151156.39;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.979;170817.62;57102.402;-151049.62;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.9795;170257.31;57442.004;-150800.17;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.98;169925.38;57655.45;-150579.98;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.9805;169562.66;57904.05;-150190.67;-12.465248;-520.97754;-512.1487;504.59833;529.0069;528.5831
5.981;169415.64;57996.84;-149909.89;-12.465248;-255.94815;-512.1487;504.59833;516.2855;528.5831
5.9815;169342.03;57999.38;-149493.02;-12.465248;-255.94815;-512.1487;504.59833;516.2855;528.5831
5.982;169379.45;57905.895;-149239.02;-12.465248;-255.94815;-512.1487;504.59833;516.2855;528.5831
5.9825;169530.4;57637.066;-148924.8;-12.465248;-255.94815;-512.1487;504.59833;516.2855;528.5831
5.983;169666.06;57391.29;-148772.36;-12.465248;-255.94815;-512.1487;504.59833;516.2855;528.5831
5.9835;169868.34;56969.27;-148637.95;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.984;169971.47;56687.926;-148608.4;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9845;170032.47;56309.625;-148635.81;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.985;169989.08;56117.383;-148682.72;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9855;169771.72;55956.15;-148758.27;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.986;169539.61;55944.516;-148792.22;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9865;169069.3;56069.31;-148792.8;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.987;168715.64;56233.56;-148748.33;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9875;168169.53;56559.637;-148600.39;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.988;167829.2;56798.04;-148445.61;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9885;167405.64;57128.824;-148140.14;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.989;167201.66;57301.594;-147901.89;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9895;167031.56;57450.812;-147528.1;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.99;167006.8;57464.742;-147290.5;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9905;167075.77;57357.074;-146984.28;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.991;167166.98;57210.98;-146826.92;0;-255.94815;-512.1487;491.77142;516.2855;528.5831
5.9915;167321.33;56914.84;-146673.81;0;-255.94815;-267.31046;491.77142;516.2855;516.8309
5.992;167407.06;56692.094;-146628.39;0;-255.94815;-267.31046;491.77142;516.2855;516.8309
5.9925;167464.05;56369.367;-146636.52;0;-255.94815;-267.31046;491.77142;516.2855;516.8309
5.993;167432.81;56190.176;-146681.2;0;-255.94815;-267.31046;491.77142;516.2855;516.8309
5.9935;167258.73;56016.273;-146777.38;0;-255.94815;-267.31046;491.77142;516.2855;516.8309
5.994;167054.77;55979.242;-146840.16;0;-255.94815;-267.31046;491.77142;516.2855;516.8309
