Time,L5.Constant Power L5_vab,L6.Constant Power L6_vab,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA
5.86,873.8087,882.2166,4031.9019,6550.563,-17661.137,478.27603,476.99683,478.33984,0.21717024,223.20999,0.18380553,0.36627674
5.8605,714.66046,725.6964,4122.7407,6594.1484,-17571.207,478.27603,476.99683,478.33984,0.20698285,223.07753,0.17477924,0.34604883
5.861,530.27234,543.52765,4240.3228,6640.4844,-17464.906,478.27603,476.99683,478.33984,0.18945815,223.00343,0.15955776,0.31355774
5.8615,327.01898,342.01926,4297.9106,6653.219,-17423.025,478.0984,476.99683,478.33984,0.16521052,223.04268,0.13867378,0.26994863
5.862,112.31684,128.54053,4343.3955,6639.087,-17413.223,478.0984,476.99683,478.33984,0.13511378,223.22427,0.11287944,0.21678048
5.8625,-106.3638,-89.49607,4344.348,6606.9766,-17442.936,478.0984,476.99683,478.33984,0.10022494,223.40854,0.08308156,0.15592735
5.863,-321.19495,-304.28378,4303.8584,6529.9893,-17535.59,478.0984,476.7776,478.33984,0.06178928,223.74022,0.05034431,0.08955556
5.8635,-524.6788,-508.3375,4254.2437,6465.217,-17622.13,478.0984,476.7776,478.33984,0.021158589,223.96622,0.015819095,0.020005751
5.864,-709.46735,-694.31433,4159.6304,6361.6377,-17771.637,478.0984,476.7776,478.33984,-0.020214494,224.26048,-0.019254554,-0.050243054
5.8645,-869.1671,-855.7648,4091.4065,6297.2324,-17871.234,478.0984,476.7776,478.33984,-0.060879692,224.39911,-0.0536512,-0.118722655
5.865,-997.9905,-986.7629,3995.4329,6221.536,-17996.623,478.0984,476.7776,478.33984,-0.09937074,224.48695,-0.08613431,-0.18297844
5.8655,-1091.5349,-1082.8433,3944.551,6191.3486,-18053.34,478.0984,476.7776,478.33984,-0.13434362,224.45709,-0.11557225,-0.24075474
5.866,-1146.4219,-1140.5303,3900.174,6183.986,-18087.246,478.0984,476.7776,478.09402,-0.16454573,224.28305,-0.14091031,-0.28999037
5.8665,-1160.7041,-1157.838,3895.5583,6206.465,-18073.912,478.0984,476.7776,478.09402,-0.18891703,224.0934,-0.16125531,-0.32895163
5.867,-1133.8778,-1134.1713,3925.1638,6279.592,-18004.451,478.0984,476.7776,478.09402,-0.2065891,223.73926,-0.17587976,-0.35625312
5.8675,-1066.8503,-1070.3496,3965.4329,6349.6196,-17931.488,478.0984,476.7776,478.09402,-0.21694079,223.48831,-0.18426843,-0.37093326
5.868,-962.07367,-968.69836,4045.012,6473.254,-17798.062,478.0984,476.7776,478.09402,-0.21960053,223.14111,-0.18612212,-0.37246764
5.8685,-823.1102,-832.646,4101.361,6559.9214,-17704.998,478.0984,476.7776,478.09402,-0.21447398,222.95862,-0.18137422,-0.3608016
5.869,-655.0111,-667.1135,4174.7764,6681.4355,-17581.203,478.0984,476.7776,478.09402,-0.20174207,222.79752,-0.1701946,-0.3363479
5.8695,-463.64175,-477.82263,4209.0547,6748.362,-17521.518,478.0984,476.7776,478.09402,-0.18185017,222.77725,-0.1529767,-0.29996648
5.87,-255.93248,-271.65338,4228.8325,6815.7964,-17480.871,478.0984,476.7776,478.09402,-0.15551142,222.88206,-0.13034001,-0.2529539
5.8705,-39.10085,-55.816174,4217.198,6834.7046,-17489.787,478.0984,476.7776,478.09402,-0.12365265,223.03217,-0.10307797,-0.19697073
5.871,179.04527,161.91684,4160.4297,6823.744,-17554.44,478.0984,476.7776,478.09402,-0.08741526,223.34021,-0.07216571,-0.13401242
5.8715,390.9782,374.01144,4099.1377,6793.021,-17625.688,478.0984,476.7776,478.09402,-0.048070367,223.57378,-0.03868448,-0.06629748
5.872,588.952,572.7127,3984.8384,6721.128,-17760.338,478.0984,476.7776,478.09402,-0.0070334566,223.91362,-0.0038410113,0.0037551029
5.8725,766.1253,751.2162,3903.6992,6663.6416,-17858.008,478.0984,476.7776,478.09402,0.034261867,224.10463,0.03114536,0.073682584
5.873,916.13574,903.062,3792.078,6577.4414,-17995.41,478.0984,476.7776,478.09402,0.07433661,224.29231,0.06502575,0.14099315
5.8735,1033.749,1022.9952,3733.93,6528.502,-18069.602,478.0984,476.7776,478.09402,0.111785375,224.33484,0.09660912,0.20331743
5.874,1114.6979,1106.6392,3684.5095,6480.097,-18139.799,478.0984,476.7776,478.09402,0.1452655,224.26514,0.124761,0.25842854
5.8745,1156.154,1151.0938,3681.7417,6468.877,-18153.863,478.0984,476.7776,478.09402,0.17360087,224.13623,0.14849296,0.3043868
5.875,1156.634,1154.7533,3725.0107,6484.9585,-18123.115,478.0984,476.7776,478.09402,0.19577442,223.84872,0.16695109,0.3395504
5.8755,1116.1251,1117.4836,3782.3586,6514.579,-18069.785,478.0984,476.7776,478.09402,0.211008,223.61713,0.1794925,0.36268178
5.876,1036.1201,1040.6471,3899.1768,6577.6704,-17950.475,478.0984,476.7776,478.09402,0.21875642,223.26422,0.18566865,0.37295523
5.8765,919.3513,926.8879,3988.4573,6625.1704,-17854.861,478.0984,476.7776,478.09402,0.218747,223.05693,0.18526222,0.370009
5.877,770.0648,780.3454,4123.1895,6691.872,-17710.385,478.0984,476.7776,478.09402,0.21098092,222.8322,0.17828761,0.35394832
5.8775,593.43896,606.0839,4204.637,6726.274,-17627.777,478.0984,476.7776,478.09402,0.19573048,222.75981,0.1649889,0.3253388
5.878,395.87198,410.43423,4299.8677,6752.509,-17544.385,478.0984,476.7776,478.09402,0.17354354,222.78192,0.14584267,0.28520265
5.8785,184.21,200.176,4338.495,6748.9883,-17522.79,478.0984,476.7776,478.09402,0.14519866,222.88239,0.121520616,0.23495442
5.879,-33.748943,-16.95601,4352.673,6710.2275,-17545.6,477.85648,476.7776,478.09402,0.11172027,223.1369,0.09290362,0.17639352
5.8795,-250.55287,-233.56909,4332.6724,6664.206,-17595.266,477.85648,476.7776,478.09402,0.07427403,223.3545,0.060990486,0.111574195
5.88,-458.42303,-441.82452,4264.324,6572.4795,-17709.113,477.85648,476.7776,478.09402,0.034202192,223.70099,0.026920505,0.042809263
5.8805,-650.3738,-635.3421,4201.191,6504.78,-17804.186,477.85648,476.5488,478.09402,-0.0066900235,222.65039,-0.007713499,-0.022961
5.881,-819.19934,-805.72095,4093.9636,6405.1567,-17949.752,477.85648,476.5488,478.09402,-0.043250408,220.43999,-0.039232705,-0.0821333
5.8815,-959.1324,-947.66174,4023.8435,6351.847,-18039.756,477.85648,476.5488,478.09402,-0.07829473,219.05376,-0.06937504,-0.13841164
5.882,-1065.0952,-1055.9956,3935.6667,6305.692,-18145.9,477.85648,476.5488,478.09402,-0.11056094,217.05977,-0.09705591,-0.18978457
5.8825,-1133.4297,-1126.9913,3896.4055,6301.2236,-18188.572,477.85648,476.5488,478.09402,-0.13892192,215.77298,-0.12131158,-0.23444656
5.883,-1161.6223,-1158.0662,3876.7427,6332.978,-18200.064,477.85648,476.5488,477.88623,-0.16235274,213.90106,-0.141265,-0.270795
5.8835,-1148.6766,-1148.1641,3890.56,6377.1,-18170.906,477.85648,476.5488,477.88623,-0.18003458,212.70134,-0.15621862,-0.2975535
5.884,-1095.0768,-1097.6553,3943.713,6472.8364,-18078.62,477.85648,476.5488,477.88623,-0.19133332,211.00313,-0.16563454,-0.31376675
5.8845,-1002.667,-1008.2904,3992.6382,6552.721,-17994.201,477.85648,476.5488,477.88623,-0.19585523,209.95729,-0.16918263,-0.3188681
5.885,-874.8066,-883.26965,4070.9255,6686.699,-17855.97,477.85648,476.5488,477.88623,-0.19343849,208.55328,-0.16673587,-0.31267506
5.8855,-715.84937,-726.8419,4118.0303,6776.62,-17769.873,477.85648,476.5488,477.88623,-0.18416528,207.74365,-0.15837608,-0.29540372
5.886,-531.5593,-544.70905,4170.6274,6893.3276,-17670.555,477.85648,476.5488,477.88623,-0.16836587,206.73605,-0.14440307,-0.26766732
5.8865,-328.31668,-343.1357,4189.2393,6949.3584,-17633.855,477.85648,476.5488,477.88623,-0.146591,206.2013,-0.1253056,-0.23043907
5.887,-113.533516,-129.51393,4185.8994,6991.807,-17632.709,477.85648,476.5488,477.88623,-0.11962368,205.59315,-0.10177129,-0.18505035
5.8875,105.32761,88.78913,4159.9067,6992.2236,-17668.44,477.85648,476.5488,477.88623,-0.08840799,205.29485,-0.0746257,-0.13309567
5.888,320.31934,303.84622,4084.8848,6956.698,-17768.602,477.85648,476.5488,477.88623,-0.054065105,204.96103,-0.044844735,-0.07643124
5.8885,523.9818,508.15396,4015.3003,6913.531,-17857.152,477.85648,476.5488,477.88623,-0.017803442,204.7835,-0.013472885,-0.017056381
5.889,709.041,694.3613,3896.539,6829.77,-18002.785,477.85648,476.5488,477.88623,0.019080386,204.53513,0.018372739,0.04291372
5.8895,869.1219,856.0535,3818.8618,6768.6753,-18096.578,477.85648,476.5488,477.88623,0.055297717,204.35017,0.049582098,0.10137125
5.89,998.3883,987.35486,3723.1606,6684.4414,-18214.334,477.85648,476.5488,477.88623,0.08954808,204.00742,0.07903161,0.15623073
5.8905,1092.3014,1083.7183,3681.757,6642.0664,-18268.818,477.85648,476.5488,477.88623,0.12063175,203.72398,0.105685145,0.20556161
5.891,1147.4678,1141.6646,3663.0352,6609.7524,-18303.906,477.85648,476.5488,477.88623,0.14743464,203.21617,0.12858549,0.24760364
5.8915,1161.9525,1159.195,3681.7585,6611.293,-18293.27,477.85648,476.5488,477.88623,0.1690164,202.83311,0.1469268,0.28087702
5.892,1135.2673,1135.6682,3753.4583,6645.3535,-18227.271,477.85648,476.5488,477.88623,0.18460368,202.22618,0.16005507,0.30419478
5.8925,1068.333,1071.8699,3825.3357,6684.037,-18154.885,477.85648,476.5488,477.88623,0.19364807,201.82483,0.16751035,0.3167347
5.893,963.5895,970.11884,3956.1838,6753.6323,-18019.332,477.85648,476.5488,477.88623,0.19582446,201.2721,0.16902761,0.31804824
5.8935,824.6485,833.91504,4049.2053,6800.3037,-17923.533,477.85648,476.5488,477.88623,0.19105552,200.96284,0.16455258,0.308088
5.894,656.56177,668.2111,4179.6323,6859.0312,-17795.05,477.85648,476.5488,477.88623,0.1795131,200.61903,0.15424617,0.28720954
5.8945,465.13568,478.73788,4250.755,6884.532,-17731.576,477.85648,476.5488,477.88623,0.16160153,200.48018,0.13846676,0.25614792
5.895,257.32718,272.39755,4320.916,6893.5244,-17684.006,477.85648,476.5488,477.88623,0.13796572,200.40738,0.1177827,0.21601476
5.8955,40.388855,56.36805,4339.3345,6876.814,-17688.008,477.85648,476.5488,477.88623,0.10943583,200.44041,0.092921466,0.16822295
5.896,-177.86215,-161.54059,4323.346,6817.4297,-17745.71,478.14255,476.5488,477.88623,0.07703464,200.58015,0.064774096,0.11447829
5.8965,-389.90707,-373.78247,4286.1523,6758.2607,-17812.838,478.14255,476.5488,477.88623,0.04189728,200.70636,0.034322243,0.056672074
5.897,-588.0063,-572.60846,4200.55,6652.305,-17942.055,478.14255,476.5488,477.88623,0.0052887583,200.895,0.0026654166,-0.003125509
5.8975,-765.29755,-751.2123,4131.3325,6580.2915,-18036.86,478.14255,476.94122,477.88623,-0.031511772,200.99158,-0.029087959,-0.06282015
5.898,-915.39545,-903.11237,4023.7576,6487.6895,-18171.22,478.14255,476.94122,477.88623,-0.06718751,201.0523,-0.05980089,-0.12027908
5.8985,-1033.101,-1023.08484,3958.7576,6444.282,-18243.541,478.14255,476.94122,477.88623,-0.10048695,201.02255,-0.088398926,-0.17348292
5.899,-1114.1769,-1106.7952,3887.0789,6415.284,-18310.148,478.14255,476.94122,477.88623,-0.1302182,200.86038,-0.11385703,-0.22053392
5.8995,-1155.7954,-1151.3129,3863.5642,6422.136,-18321.053,478.14255,476.94122,477.88623,-0.15533784,200.68184,-0.1352841,-0.25977468
5.9,-1156.4724,-1155.0363,3868.3525,6471.816,-18284.797,478.14255,476.94122,478.1083,-0.17494382,200.333,-0.1519111,-0.28980273
5.9005,-1116.1719,-1117.8306,3894.876,6529.725,-18228.643,478.14255,476.94122,478.1083,-0.1883532,200.06937,-0.16315684,-0.30956617
5.901,-1036.3801,-1041.068,3959.2615,6645.087,-18108.893,478.14255,476.94122,478.1083,-0.19508417,199.67581,-0.16861784,-0.31835935
5.9015,-919.8175,-927.3733,4012.0923,6731.9956,-18016.162,478.14255,476.94122,478.1083,-0.19490148,199.4431,-0.16810246,-0.3158736
5.902,-770.6927,-780.8689,4093.3762,6859.132,-17878.703,478.14255,476.94122,478.1083,-0.1878101,199.18115,-0.16162816,-0.3021954
5.9025,-594.1329,-606.60175,4140.3438,6932.092,-17800.217,478.14255,476.94122,478.1083,-0.1740573,199.08282,-0.14941953,-0.2778055
5.903,-396.5917,-410.90314,4185.8237,7012.1035,-17720.736,478.14255,476.94122,478.1083,-0.15413646,199.06252,-0.13191631,-0.24357376
5.9035,-184.94038,-200.57246,4192.788,7041.7363,-17700.447,478.14255,476.94122,478.1083,-0.1287457,199.13412,-0.10973365,-0.20070605
5.904,33.142937,16.745544,4162.384,7047.8833,-17723.227,478.14255,476.94122,478.1083,-0.09879901,199.34644,-0.083668604,-0.15073349
5.9045,250.20595,233.6071,4116.164,7027.194,-17771.807,478.14255,476.94122,478.1083,-0.06533989,199.53438,-0.054626316,-0.09540976
5.905,458.29184,442.0751,4018.0837,6964.869,-17885.027,478.14255,476.94122,478.1083,-0.029575404,199.84125,-0.023657167,-0.0367162
5.9055,650.1683,634.90173,3942.4912,6908.5903,-17978.422,478.14255,476.94122,478.1083,0.0072407736,200.03331,0.008152528,0.023281042
5.906,818.98834,805.20996,3828.431,6816.7993,-18124.281,478.14255,476.94122,478.1083,0.043796487,200.25465,0.039670713,0.08244799
5.9065,958.90656,947.1076,3760.091,6759.911,-18211.967,478.14255,476.94122,478.1083,0.078812845,200.33623,0.06979579,0.1387077
5.907,1064.8262,1055.4227,3684.5242,6694.3306,-18310.303,478.14255,476.94122,478.1083,0.11103096,200.33856,0.09744329,0.19004804
5.9075,1133.0424,1126.388,3660.4338,6669.0977,-18346.244,478.14255,476.94122,478.1083,0.13932128,200.25858,0.12164279,0.23466218
5.908,1161.0844,1157.4166,3671.8696,6663.353,-18349.197,478.14255,476.94122,478.1083,0.16266537,200.03484,0.14152119,0.2709535
5.9085,1147.974,1147.4261,3710.5989,6680.777,-18316.676,478.14255,476.94122,478.1083,0.18024692,199.8333,0.15638591,0.29764727
5.909,1094.2053,1096.778,3806.6772,6733.357,-18221.98,478.14255,476.94122,478.1083,0.19143409,199.49635,0.16570327,0.31378874
5.9095,1001.634,1007.2177,3888.765,6780.039,-18136.303,478.14255,476.94122,478.1083,0.19583397,199.27545,0.16914646,0.3188104
5.91,873.6183,882.008,4023.5474,6853.8267,-17993.01,478.14255,476.94122,478.1083,0.19328952,199.0002,0.16659366,0.3125326
5.9105,714.57227,725.465,4111.7896,6897.323,-17900.932,478.14255,476.94122,478.1083,0.18388957,198.87723,0.15813258,0.2951765
5.911,530.27625,543.3082,4226.1455,6941.99,-17790.53,478.14255,476.94122,478.1083,0.16797212,198.80849,0.14406696,0.26736197
5.9115,327.10623,341.79684,4282.1826,6952.928,-17745.76,478.14255,476.94122,478.1083,0.14609466,198.84514,0.12488869,0.23006783
5.912,112.4783,128.32283,4325.7515,6936.412,-17732.068,478.14255,476.94122,478.1083,0.119045615,199.01547,0.10129003,0.18462975
5.9125,-106.13995,-89.72097,4325.1675,6903.5957,-17759.613,478.14255,476.94122,478.1083,0.08777454,199.18912,0.074098855,0.13264658
5.913,-320.9304,-304.52155,4281.528,6827.045,-17849.352,477.9226,476.94122,478.1083,0.05339783,199.4971,0.044286672,0.075968735
5.9135,-524.34186,-508.56662,4229.5156,6763.1187,-17933.98,477.9226,476.94122,478.1083,0.017126199,199.70677,0.012905227,0.016596645
5.914,-709.06354,-694.482,4132.5674,6659.7666,-18080.412,477.9226,476.94122,478.1083,-0.019740423,199.98238,-0.01892052,-0.04335001
5.9145,-868.7311,-855.8771,4063.986,6594.4673,-18177.904,477.9226,476.94122,478.1083,-0.05591663,200.11343,-0.050082788,-0.101770006
5.915,-997.5653,-986.85504,3968.7698,6516.892,-18300.865,477.9226,476.73364,478.1083,-0.09009832,200.19798,-0.07946046,-0.15657288
5.9155,-1091.1339,-1082.9146,3918.5486,6485.815,-18356.502,477.9226,476.73364,478.1083,-0.121092044,200.17142,-0.106029905,-0.20583361
5.916,-1146.0796,-1140.6093,3874.904,6477.7485,-18389.389,477.9226,476.73364,478.1083,-0.14779034,200.01091,-0.12884094,-0.24779776
5.9165,-1160.4315,-1157.9258,3870.878,6499.2915,-18375.354,477.9226,476.73364,478.1083,-0.1692537,199.83658,-0.14708824,-0.28098512
5.917,-1133.6818,-1134.251,3902.4568,6568.395,-18303.766,477.9226,476.73364,478.1083,-0.18471625,199.51155,-0.16011894,-0.30421472
5.9175,-1066.7432,-1070.3994,3944.274,6633.8467,-18227.977,477.9226,476.73364,477.9119,-0.19363426,199.28024,-0.16747507,-0.31666777
5.918,-962.06134,-968.70685,4025.5188,6748.942,-18088.297,477.9226,476.73364,477.9119,-0.19568829,198.96172,-0.16889408,-0.31790033
5.9185,-823.2078,-832.62665,4082.8433,6829.17,-17990.342,477.9226,476.73364,477.9119,-0.19080526,198.79521,-0.16432407,-0.3078684
5.919,-655.2606,-667.1081,4157.6304,6940.7114,-17858.934,477.9226,476.73364,477.9119,-0.17915964,198.6491,-0.15393108,-0.28692877
5.9195,-464.03735,-477.86014,4191.8,7001.4697,-17793.617,477.9226,476.73364,477.9119,-0.16115841,198.63284,-0.13807952,-0.25581744
5.92,-256.42178,-271.7241,4208.1543,7061.659,-17743.098,477.9226,476.73364,477.9119,-0.13744675,198.73363,-0.11733562,-0.21564369
5.9205,-39.670597,-55.910698,4192.6416,7077.1353,-17745.045,477.9226,476.73364,477.9119,-0.108857855,198.87251,-0.09242917,-0.16782495
5.921,178.42795,161.79146,4129.5845,7062.1685,-17799.492,477.9226,476.73364,477.9119,-0.07641674,199.16132,-0.06424971,-0.11406507
5.9215,390.3415,373.88086,4064.6138,7029.578,-17864.965,477.9226,476.73364,477.9119,-0.04125794,199.37804,-0.033781912,-0.05625471
5.922,588.3165,572.5983,3947.0093,6956.1646,-17994.035,477.9226,476.73364,477.9119,-0.004646602,199.69572,-0.002125481,0.0035387143
5.9225,765.50555,751.1311,3865.3162,6898.614,-18090.42,477.9226,476.73364,477.9119,0.032138936,199.8725,0.029612426,0.06321604
5.923,915.5462,903.0202,3754.3752,6814.016,-18228.957,477.9226,476.73364,477.9119,0.067781165,200.04549,0.060296837,0.12064799
5.9235,1033.2086,1022.9891,3697.292,6766.792,-18305.17,477.9226,476.73364,477.9119,0.10103058,200.08351,0.088852786,0.17381588
5.924,1114.2292,1106.671,3649.9226,6720.6353,-18378.695,477.9226,476.73364,477.9119,0.13069244,200.01738,0.114252806,0.22081849
5.9245,1155.7837,1151.1566,3648.4602,6710.214,-18394.355,477.9226,476.73364,477.9119,0.155727,199.89671,0.13560748,0.26000187
5.925,1156.3779,1154.8273,3692.6746,6726.5503,-18364.396,477.9226,476.73364,477.9119,0.17523424,199.62933,0.15214874,0.28996515
5.9255,1115.9734,1117.5542,3749.9382,6756.299,-18311.064,477.9226,476.73364,477.9119,0.18853126,199.41524,0.16329896,0.30965504
5.926,1036.0566,1040.6962,3866.639,6820.517,-18192.957,477.9226,476.73364,477.9119,0.19514082,199.08983,0.16865714,0.3183679
5.9265,919.3784,926.91223,3956.2847,6869.4365,-18099.424,477.9226,476.73364,477.9119,0.19483139,198.89857,0.16803566,0.31579804
5.927,770.18756,780.33435,4091.7146,6938.4614,-17958.611,477.9226,476.73364,477.9119,0.18761508,198.69408,0.16145878,0.30203742
5.9275,593.6336,606.051,4173.098,6974.0273,-17877.646,477.9226,476.73364,477.9119,0.17374448,198.62909,0.14915515,0.27757052
5.928,396.12698,410.36923,4267.4946,7001.219,-17795.105,477.9226,476.73364,477.9119,0.15371776,198.65341,0.13156685,0.24327089
5.9285,184.52518,200.08131,4305.4893,6998.0317,-17773.553,477.9226,476.73364,477.9119,0.12823775,198.7477,0.10931032,0.20034781
5.929,-33.37423,-17.052141,4318.91,6959.6133,-17796.264,477.9226,476.73364,477.9119,0.098227575,198.98671,0.08319417,0.15034045
5.9295,-250.1556,-233.67743,4298.7407,6913.8306,-17845.977,477.9226,476.73364,477.9119,0.06472949,199.19037,0.054125067,0.09499963
5.93,-458.0091,-441.95276,4231.729,6822.6094,-17961.244,477.9226,476.73364,477.9119,0.028943894,199.51471,0.023143532,0.03629956
5.9305,-649.905,-635.3258,4170.505,6754.9736,-18057.457,477.73056,476.73364,477.9119,-0.0073105977,198.70094,-0.00814812,-0.019924195
5.931,-818.66675,-805.62,4066.0842,6655.3486,-18204.19,477.73056,476.73364,477.9119,-0.040266603,196.96382,-0.03706935,-0.07096395
5.9315,-958.5496,-947.5246,3996.42,6601.797,-18293.166,477.73056,476.73364,477.9119,-0.07181283,195.86574,-0.0646894,-0.11950851
5.932,-1064.5017,-1055.8411,3906.6394,6554.144,-18394.367,477.73056,476.59964,477.9119,-0.100812435,194.26971,-0.090016186,-0.16381681
5.9325,-1132.8445,-1126.8201,3864.8708,6548.135,-18431.756,477.73056,476.59964,477.9119,-0.1262501,193.22812,-0.11216664,-0.20233281
5.933,-1161.0762,-1157.8578,3839.298,6578.442,-18434.373,477.73056,476.59964,477.9119,-0.14720783,191.69829,-0.13034104,-0.2336751
5.9335,-1148.1974,-1147.8981,3848.373,6622.712,-18399.875,477.73056,476.59964,477.9119,-0.16295631,190.70953,-0.14390537,-0.2567454
5.934,-1094.6747,-1097.3273,3896.2253,6717.684,-18300.984,477.73056,476.59964,477.9119,-0.17292866,189.30176,-0.15236975,-0.2707183
5.9345,-1002.37976,-1007.9538,3944.4907,6794.0728,-18212.246,477.73056,476.59964,477.81833,-0.1767759,188.43471,-0.15543509,-0.27510354
5.935,-874.6285,-882.9477,4026.7207,6916.6606,-18066.715,477.73056,476.59964,477.81833,-0.17436256,187.27394,-0.15299362,-0.26974693
5.9355,-715.8159,-726.60645,4079.6929,6995.2144,-17975.252,477.73056,476.59964,477.81833,-0.16577125,186.61009,-0.14512914,-0.25483504
5.936,-531.6661,-544.558,4140.613,7094.4106,-17866.855,477.73056,476.59964,477.81833,-0.15130843,185.79541,-0.13212276,-0.23089893
5.9365,-328.5938,-343.10986,4161.348,7141.266,-17823.082,477.73056,476.59964,477.81833,-0.13147785,185.37408,-0.114430115,-0.19877745
5.937,-113.94162,-129.55734,4154.74,7175.3164,-17810.027,477.73056,476.59964,477.81833,-0.10699004,184.91092,-0.09268554,-0.15961537
