Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.POWER_S,measurement6.Three-phase Meter6.POWER_S
0.103,196772.03,234937.33,175255.44,306.40887,275.76065,337.1961,-36.08937,-31.874825,-40.016647,21695.744,23537.033,10900.258
0.1035,191377.23,227837.66,170702.84,306.40887,275.76065,337.1961,-37.94564,-33.0815,-50.19247,21363.518,23269.55,11082.507
0.104,188197.64,223727.14,167991.86,306.40887,275.76065,337.1961,-38.470562,-33.126583,-58.633133,21146.047,23092.71,11164.545
0.1045,184106.61,218532.25,164446.86,306.40887,275.76065,337.1961,-37.645695,-32.00846,-65.04765,20839.107,22840.875,11225.349
0.105,181834.86,215716.2,162431.66,306.40887,275.76065,337.1961,-35.499905,-29.76637,-69.21318,20654.615,22687.23,11236.058
0.1055,179076.92,212391.86,159906.83,306.40887,275.76065,337.1961,-32.108463,-26.479021,-70.98653,20414.752,22484.463,11219.089
0.106,177635.72,210715,158532.42,306.40887,275.76065,337.1961,-27.590416,-22.261812,-70.30619,20282.541,22369.674,11188.066
0.1065,175986,208886.31,156883.83,306.40887,275.76065,337.1961,-22.104153,-17.262957,-67.19517,20128.148,22229.957,11136.201
0.107,175174.14,208039.73,156029.97,306.40887,275.76065,337.1961,-15.842374,-11.657598,-61.761696,20052.127,22158.38,11104.195
0.1075,174301.39,207202.98,155066.44,306.40887,275.76065,337.1961,-9.024616,-5.6427317,-54.193096,19975.898,22081.941,11044.732
0.108,173902.55,206869.55,154605.64,306.40887,275.76065,337.1961,-1.8898966,0.57038975,-44.75104,19948.756,22050.432,11019.414
0.1085,173520.9,206624.9,154141.66,306.40887,275.76065,337.1961,5.3112073,6.763665,-33.76249,19938.088,22030.117,11004.223
0.109,173394.62,206605.12,153966.25,306.40887,275.76065,337.1961,12.326099,12.719634,-21.606184,19948.443,22032.799,11008.954
0.1095,173387.86,206772.62,153884.42,306.40887,275.76065,337.1961,18.908876,18.22916,-8.702927,19987.209,22059.518,11001.035
0.11,173504.38,207020.94,153944.89,306.40887,275.76065,337.1961,24.82826,23.098642,4.5013475,20027.48,22092.125,11013.778
0.1105,173866.02,207614.14,154199.7,306.40887,275.76065,364.43063,29.876715,27.157396,17.550154,20109.312,22162.854,11054.187
0.111,174232.48,208156.88,154473.75,326.20563,275.76065,364.43063,33.87722,30.262573,29.992508,20178.695,22224.85,11075.632
0.1115,174965.34,209187.42,155022.23,326.20563,275.76065,364.43063,36.68914,32.30523,41.398304,20307.639,22340.973,11130.911
0.112,175563.56,210017.42,155463.64,326.20563,275.76065,364.43063,38.21387,33.21362,51.37304,20411.137,22434.086,11189.24
0.1125,176594.4,211412.52,156199.7,326.20563,275.76065,364.43063,38.39781,32.955814,59.5721,20593.484,22597.34,11294.58
0.113,177343.44,212413.78,156711.4,326.20563,275.76065,364.43063,37.234573,31.540833,65.71208,20733.754,22721.316,11402.129
0.1135,178493.64,213946.6,157455.19,326.20563,275.76065,364.43063,34.764893,29.018417,69.58063,20970.31,22927.635,11617.665
0.114,179236.31,214922.42,157902.11,326.20563,275.76065,364.43063,31.075474,25.476934,71.04433,21142.717,23076.9,11797.262
0.1145,180234.38,216216.31,158443.97,326.20563,275.76065,364.43063,26.295729,21.04071,70.05172,21420.227,23314.158,12134.434
0.115,180773.44,216907.55,158694,326.20563,275.76065,364.43063,20.593266,15.865504,66.63784,21615.143,23478.004,12410.012
0.1155,181326.97,217595.22,158869.45,326.20563,264.91373,364.43063,14.167878,10.133073,60.920563,21914.883,23727.367,12881.428
0.116,181498.39,217779.81,158839.92,326.20563,264.91373,364.43063,7.2454014,4.044668,53.096935,22115.049,23892.805,13242.033
0.1165,181439.08,217622.81,158567.44,326.20563,264.91373,364.43063,0.06857542,-2.1856198,43.43803,22406.701,24134.275,13811.734
0.117,181192.02,217234.19,158239.77,326.20563,264.91373,364.43063,-7.1107635,-8.339523,32.27734,22592.035,24288.457,14204.301
0.1175,180539.16,216261.95,157554.75,326.20563,264.91373,364.43063,-14.041021,-14.201038,20.00107,22851.947,24506.727,14820.73
0.118,179946.08,215392.3,156992.88,326.20563,264.91373,364.43063,-20.479033,-19.564142,7.0329494,23011.684,24642.389,15229.007
0.1185,178877.75,213829.72,156033.45,326.20563,264.91373,364.43063,-26.198587,-24.240408,-6.177789,23229.941,24830.078,15808.819
0.119,178083.38,212679.4,155339.55,326.20563,264.91373,364.43063,-30.99913,-28.065662,-19.175884,23361.375,24945.164,16181.993
0.1195,176832.16,210879.9,154255.12,326.20563,264.91373,364.43063,-34.71224,-30.905594,-31.511457,23539.504,25104.473,16708.824
0.12,175992.03,209678.97,153518.98,326.20563,264.91373,364.43063,-37.20753,-32.66046,-42.757664,23647.357,25202.94,17043.176
0.1205,174760.45,207938.69,152417.7,326.20563,264.91373,364.43063,-38.397537,-33.268623,-52.526215,23796.309,25341.334,17500.383
0.121,173977.64,206842.69,151692.23,326.20563,264.91373,364.43063,-38.240437,-32.70873,-60.479298,23889.086,25428.447,17783.084
0.1215,172868.89,205315.8,150623.4,326.20563,264.91373,364.43063,-36.741764,-31.000372,-66.34147,24022.723,25552.732,18180.75
0.122,172170.42,204363.78,149923.58,326.20563,264.91373,364.43063,-33.954,-28.203459,-69.91104,24109.29,25631.799,18435.154
0.1225,171168.9,203019.19,148888.56,326.20563,264.91373,364.43063,-29.974773,-24.416124,-71.06387,24237.488,25745.11,18788.564
0.123,170519.94,202156.94,148204.97,326.20563,264.91373,364.43063,-24.943914,-19.77144,-69.76022,24320.998,25816.803,19019.584
0.1235,169556.84,200886.11,147189.2,326.20563,264.91373,364.43063,-19.037838,-14.4324665,-66.0455,24441.625,25916.902,19346.197
0.124,168918.05,200052.52,146523.4,326.20563,264.91373,364.43063,-12.463608,-8.586658,-60.047348,24518.744,25977.924,19544.734
0.1245,167970.75,198831.1,145561.11,326.20563,264.91373,364.43063,-5.4521847,-2.4394553,-51.973705,24626.908,26060.443,19839.89
0.125,167359.9,198050.06,144962.2,326.20563,264.91373,364.43063,1.7506555,3.7936976,-42.103584,24693.2,26109.428,20013.723
0.1255,166517.45,196972.42,144169.92,326.20563,264.91373,364.43063,8.892342,9.89376,-30.77773,24782.135,26173.885,20242.652
0.126,166039.48,196363.7,143737.36,326.20563,264.91373,364.43063,15.721913,15.64645,-18.388119,24834.242,26211.371,20368.129
0.1265,165510.88,195700.84,143272.25,326.20563,264.91373,364.43063,21.999928,20.849747,-5.363225,24903.344,26262.652,20526.746
0.127,165317.95,195476.61,143105.62,326.20563,264.91373,364.43063,27.50621,25.320957,7.847484,24945.264,26296.021,20610.902
0.1275,165321.98,195534.67,143099.3,326.20563,264.91373,364.43063,32.047302,28.90305,20.78699,25007.527,26349.658,20677.822
0.128,165542.78,195876.92,143267.08,326.20563,264.91373,364.43063,35.46402,31.470158,33.007862,25052.496,26390.676,20712.158
0.1285,166213.92,196881.1,143775.98,360.12436,264.91373,397.4525,37.6365,32.93228,44.087715,25131.992,26465.07,20736.926
0.129,166887.48,197860.23,144274.22,360.12436,264.91373,397.4525,38.488323,33.237957,53.64379,25196.896,26525.793,20745.406
0.1295,168206.1,199760.97,145216.64,360.12436,264.91373,397.4525,37.989594,32.37639,61.345074,25317.871,26636.906,20771.246
0.13,174566.2,219316.31,147616.81,360.12436,264.91373,397.4525,44.564064,36.574966,90.55512,23469.89,25729.715,15078.146
0.1305,184375.67,243838.45,152278.25,360.12436,264.91373,397.4525,40.694088,32.85068,94.97265,22044.584,25181.115,9507.019
0.131,189425.34,251061.52,155964.77,360.12436,264.91373,397.4525,35.38393,27.964727,96.06166,21986.78,25238.832,8714.141
0.1315,200738.56,265935.62,165478.92,360.12436,264.91373,397.4525,28.821815,22.08942,93.784065,21721.469,25067.951,6882.0166
0.132,210797.73,278374.5,174821.33,360.12436,264.91373,397.4525,21.24011,15.433014,88.21879,21586.14,24908.527,5975.7476
0.1325,229187.75,300348.72,192875.8,360.12436,264.91373,397.4525,12.906139,8.231773,79.56032,21622.775,24810.484,6370.819
0.133,243276.33,316883.53,206938.92,360.12436,358.3121,397.4525,4.114676,0.7405099,68.111046,21864.014,24931.045,7732.945
0.1335,266410.25,343954.25,229713.88,360.12436,358.3121,397.4525,-4.8221836,-6.7749004,54.271904,22595.041,25451.84,10457.793
0.134,282624.72,363155.6,245274.94,360.12436,358.3121,397.4525,-13.589018,-14.049363,38.528313,23323.275,26005.252,12388.431
0.1345,307025.66,392950.28,268107.5,360.12436,358.3121,397.4525,-21.873425,-20.826042,21.432941,24706.352,27049.2,15155.812
0.135,322702.3,412896.28,282451,360.12436,358.3121,397.4525,-29.381662,-26.865494,3.5860167,25749.223,27823.88,16818.852
0.1355,344486.94,441682.4,301842.28,360.12436,358.3121,397.4525,-35.846825,-31.954453,-14.385454,27346.262,29011.992,18964.861
0.136,357567.38,459322.38,312994.4,360.12436,358.3121,397.4525,-41.039516,-35.912987,-31.851881,28352.969,29780.95,20142.27
0.1365,374756.78,482280.44,326783.16,360.12436,358.3121,397.4525,-44.77609,-38.60128,-48.200356,29677.92,30845.814,21594.41
0.137,384480.47,494826.88,334097.7,360.12436,358.3121,397.4525,-46.924137,-39.92393,-62.857754,30407.404,31470.682,22362.904
0.1375,396258.7,509366.47,342719.03,360.12436,358.3121,397.4525,-47.407917,-39.83402,-75.31023,31262.438,32245.531,23258.08
0.138,402183.53,516412.1,347239.94,360.12436,358.3121,397.4525,-46.21034,-38.33462,-85.12117,31681.793,32641.992,23719.871
0.1385,408360.34,523669.34,352655,360.12436,358.3121,397.4525,-43.37407,-35.478798,-91.946,32112.887,33055.387,24295.1
0.139,410978.2,526775.44,355510.88,360.12436,358.3121,397.4525,-38.99943,-31.367882,-95.545494,32287.24,33221.58,24627.98
0.1395,413414.1,529707.6,358796.34,360.12436,358.3121,397.4525,-33.24174,-26.14716,-95.79309,32419.217,33342.29,25115.516
0.14,414516.72,531010.6,360407.12,360.12436,358.3121,397.4525,-26.30471,-20.001595,-92.680115,32446.158,33362.473,25487.293
0.1405,416052.94,532818.6,362235.7,360.12436,358.3121,397.4525,-18.434515,-13.148871,-86.31564,32446.531,33345.953,26167.96
0.141,417270.25,534340.25,363301.88,360.12436,358.3121,397.4525,-9.910587,-5.8309526,-76.92296,32450.91,33327.67,26738.48
0.1415,419685.56,537602.44,365104.3,360.12436,358.3121,397.4525,-1.0347961,1.6931602,-64.83151,32509.525,33324.13,27749.484
0.142,421796.7,540590.06,366638.66,360.12436,358.3121,397.4525,7.877424,9.157357,-50.465267,32601.408,33354.305,28496.447
0.1425,425793.12,546305.4,369607.12,360.12436,358.3121,397.4525,16.510416,16.297453,-34.3281,32831.96,33470.22,29637.375
0.143,428983.34,550837.4,372028.47,360.12436,358.3121,397.4525,24.557783,22.86136,-16.987068,33044.594,33601.906,30344.623
0.1435,434361.34,558381.4,376192.3,360.12436,358.3121,397.4525,31.733898,28.616646,0.95004255,33434.223,33881.832,31297.314
0.144,438146.16,563637.8,379195.28,360.12436,358.3121,397.4525,37.784763,33.359573,18.854124,33726.16,34116.04,31817.504
0.1445,443728.56,571325.94,383754.75,360.12436,358.3121,443.11197,42.495514,36.922684,36.0972,34182.527,34514.434,32363.275
0.145,447153.3,575975.25,386627.53,417.0825,358.3121,443.11197,45.6994,39.17976,52.074432,34480.547,34792.58,32529.406
0.1455,451461.22,581654.06,390294.56,417.0825,358.3121,443.11197,47.282684,40.051,66.22509,34885.875,35193.547,32461.35
0.146,453567.12,584275.56,392078.66,417.0825,358.3121,443.11197,47.189224,39.505703,78.053276,35109.23,35430.504,32187.889
0.1465,455234.38,586023.1,393413.84,417.0825,358.3121,443.11197,45.42235,37.563164,87.14333,35341.32,35710.08,31446.836
0.147,455180.03,585551.1,393256.75,417.0825,358.3121,443.11197,42.04484,34.2923,93.17678,35411.625,35831.973,30749.361
0.1475,453136.3,582224.75,391303.06,417.0825,358.3121,443.11197,37.176273,29.80866,95.94191,35372.13,35899.867,29416.371
0.148,450411.12,578244.7,388841.88,417.0825,358.3121,443.11197,30.989452,24.270964,95.34171,35243.46,35861.2,28373.184
0.1485,444322.22,569727.2,383499.38,417.0825,358.3121,443.11197,23.704094,17.875317,91.39715,34895.51,35670.793,26625.25
0.149,439035.72,562478.4,378943.44,417.0825,358.3121,443.11197,15.578192,10.847567,84.24628,34563.1,35456.02,25392.688
0.1495,429540.28,549588.7,370869.16,417.0825,395.06693,443.11197,6.900482,3.4364874,74.14001,33924.836,35009.84,23533.768
0.15,422367.12,539911.25,364833.38,417.0825,395.06693,443.11197,-2.021337,-4.095298,61.43351,33415.797,34637.74,22332.37
0.1505,410730.53,524302.94,355125.4,417.0825,395.06693,443.11197,-10.87153,-11.481977,46.572124,32548.957,33986.67,20724.525
0.151,402627.7,513501.78,348411.28,417.0825,395.06693,443.11197,-19.335457,-18.462301,30.077196,31917.95,33503.605,19865.176
0.1515,390367.1,497261.94,338294.38,417.0825,395.06693,443.11197,-27.11347,-24.789072,12.527291,30921.846,32729.24,18991.463
0.152,382347.16,486715.66,331686.4,417.0825,395.06693,443.11197,-33.929234,-30.238338,-5.4609866,30242.98,32194.1,18709.959
0.1525,370878.12,471756.75,322221.66,417.0825,395.06693,443.11197,-39.541443,-34.617714,-23.258495,29233.674,31386.613,18703.65
0.153,363756.12,462558.12,316318.56,417.0825,395.06693,443.11197,-43.750824,-37.77209,-40.23989,28583.062,30857.766,18965.76
0.1535,354034.5,450149.1,308199.2,417.0825,395.06693,443.11197,-46.407986,-39.589893,-55.809933,27664.064,30097.814,19672.04
0.154,348248.84,442861.4,303312.75,417.0825,395.06693,443.11197,-47.41894,-40.006958,-69.42151,27098.787,29622.225,20280.518
0.1545,340640,433414.5,296781.4,417.0825,395.06693,443.11197,-46.747723,-39.008465,-80.5976,26334.291,28965.494,21303.693
0.155,336260.56,428068.9,292940.2,417.0825,395.06693,443.11197,-44.418133,-36.629868,-88.946175,25883.77,28568.918,22019.887
0.1555,330642.8,421322.06,287883.12,417.0825,395.06693,443.11197,-40.51284,-32.95516,-94.17414,25295.975,28037.793,23054.992
0.156,327454.5,417559.75,284935.22,417.0825,395.06693,443.11197,-35.170578,-28.114431,-96.097946,24959.549,27724.96,23691.637
0.1565,323348.22,412798.4,281060.34,417.0825,395.06693,443.11197,-28.580479,-22.278948,-94.65028,24528.395,27312.729,24535.916
0.157,320974.9,410082.5,278789.44,417.0825,395.06693,443.11197,-20.97671,-15.655397,-89.88202,24282.494,27072.607,25006.078
0.1575,317823.75,406507.7,275769.3,417.0825,395.06693,443.11197,-12.6285095,-8.477657,-81.960396,23963.625,26758.322,25602.111
0.158,315932.47,404366.84,273970.44,417.0825,395.06693,443.11197,-3.8322163,-0.9999036,-71.16329,23778.365,26575.71,25952.023
0.1585,313327.25,401392.06,271529.97,417.0825,395.06693,443.11197,5.0998607,6.5130844,-57.86942,23531.098,26337.428,26409.828
0.159,311710.84,399521.22,270046.9,417.0825,395.06693,443.11197,13.851436,13.7960005,-42.545002,23383.37,26199.883,26628.62
0.1595,309429.66,396850.78,268000.9,417.0825,395.06693,443.11197,22.111557,20.590918,-25.727715,23182.693,26022.318,26865.998
0.16,307993.06,395150.84,266738.22,417.0825,395.06693,443.11197,29.587732,26.657282,-8.00766,23061.68,25922.072,26992.885
0.1605,305950.97,392719.06,264966.5,417.0825,395.06693,443.11197,36.014507,31.780872,9.994097,22899.408,25797.357,27132.766
0.161,304657.3,391168.1,263848.1,417.0825,395.06693,443.11197,41.163788,35.780212,27.644962,22803.55,25730.436,27176.852
0.1615,302805,388933.53,262228.53,327.812,395.06693,373.7078,44.853218,38.513737,44.3263,22678.307,25652.72,27174.725
0.162,301611.72,387488.7,261160.28,327.812,395.06693,373.7078,46.95171,39.88492,59.452858,22606.615,25614.668,27131.875
0.1625,299840.2,385331.72,259522.67,327.812,395.06693,373.7078,47.384937,39.845127,72.493774,22515.904,25575.094,26993.965
0.163,298635.94,383857.06,258375.69,327.812,395.06693,373.7078,46.137447,38.395763,82.99149,22464.836,25557.93,26846.229
0.1635,296722.94,381489.97,256514.58,327.812,395.06693,373.7078,43.253567,35.588192,90.57805,22397.518,25541.332,26545.252
0.164,295332.38,379737.16,255148.4,327.812,395.06693,373.7078,38.8354,31.521538,94.98681,22355.053,25533.492,26294.848
0.1645,292996.75,376729.66,252862.25,327.812,395.06693,373.7078,33.039925,26.339745,96.063354,22288.781,25521.023,25876.305
0.165,291227.3,374422.3,251158.42,327.812,395.06693,373.7078,26.072289,20.226315,93.76984,22239.408,25509.295,25604.46
0.1655,288203.3,370426.84,248310.16,327.812,395.06693,373.7078,18.18003,13.397111,88.186676,22152.516,25482.564,25208
0.166,285913.88,367375.6,246211.11,327.812,246.19458,373.7078,9.642703,6.093928,79.50934,22082.504,25456.727,24927.748
0.1665,282055.62,362200.56,242772.58,327.812,246.19458,373.7078,0.76323795,-1.4242265,68.04248,21956.172,25403.17,24555.025
0.167,279208.53,358358.06,240300.55,327.812,246.19458,373.7078,-8.142584,-8.892717,54.188007,21855.938,25356.982,24355.178
0.1675,274560.6,352061.9,236358.16,327.812,246.19458,373.7078,-16.760468,-16.04666,38.43272,21681.367,25271.432,24157.094
0.168,271245.47,347558.03,233600.03,327.812,246.19458,373.7078,-24.783934,-22.632769,21.3289,21550.188,25204.178,24083.627
0.1685,266026.28,340454.88,229318.64,327.812,246.19458,373.7078,-31.928171,-28.418486,3.4765737,21332.547,25089.709,24071.182
0.169,262432.78,335556.62,226396.95,327.812,246.19458,373.7078,-37.94021,-33.198887,-14.497018,21176.21,25005.605,24140.184
0.1695,256961.16,328086.28,221958.55,327.812,246.19458,373.7078,-42.606438,-36.80484,-31.963223,20930.871,24870.371,24346.521
0.17,253304.47,323095.34,218986.25,327.812,246.19458,373.7078,-45.761593,-39.108715,-48.308235,20763.098,24775.729,24530.896
0.1705,247871.11,315684.1,214540.39,327.812,246.19458,373.7078,-47.2936,-40.02916,-62.958702,20510.709,24629.59,24859.564
0.171,244313.86,310833.78,211600.55,327.812,246.19458,373.7078,-47.148132,-39.533493,-75.400955,20344.334,24530.521,25110.705
0.1715,239109.42,303744.94,207244.94,327.812,246.19458,373.7078,-45.33031,-37.63931,-85.197784,20101.568,24381.264,25531.84
0.172,235740.69,299168,204386.89,327.812,246.19458,373.7078,-41.904694,-34.41349,-92.00585,19946.375,24282.105,25851.207
0.1725,230850.2,292539.25,200186.75,327.812,246.19458,373.7078,-36.99259,-29.970194,-95.58628,19725.68,24134.197,26337.086
0.173,227696.75,288276.28,197452.62,327.812,246.19458,373.7078,-30.7685,-24.466793,-95.81291,19586.742,24036.568,26645.723
0.1735,223121.58,282112.62,193465.19,327.812,246.19458,373.7078,-23.452845,-18.097605,-92.678246,19391.084,23892.695,27122.533
0.174,220171.8,278146.5,190896.7,327.812,246.19458,373.7078,-15.305218,-11.08815,-86.29221,19268.242,23798.758,27440.81
0.1745,215900.88,272419.6,187205,327.812,246.19458,373.7078,-6.6149344,-3.686622,-76.87851,19094.11,23661.928,27912.338
0.175,213166.33,268765.12,184869.53,327.812,246.19458,373.7078,2.3103359,3.8456147,-64.767876,18984.94,23574.49,28214.498
0.1755,209264.69,263558.88,181587.6,327.812,246.19458,373.7078,11.153467,11.241828,-50.38487,18831.893,23451.125,28642.49
0.176,206820.36,260300.6,179565.7,327.812,246.19458,373.7078,19.601236,18.240349,-34.23406,18737.842,23375.688,28925.115
0.1765,203434.45,255794.72,176809.81,327.812,246.19458,373.7078,27.353794,24.593378,-16.881939,18611.38,23276.398,29332.795
0.177,201388.9,253081.67,175168.42,327.812,246.19458,373.7078,34.135883,30.076565,1.0625203,18538.354,23221.635,29571.436
0.1775,198673.88,249495.16,173007.48,327.812,246.19458,373.7078,39.70737,34.49566,18.969803,18450.25,23160.502,29868.404
0.178,197112.3,247448.12,171765,327.812,246.19458,373.7078,43.870224,37.694233,36.21222,18408.756,23135.799,30036.766
0.1785,195156.5,244902.86,170178.17,327.812,246.19458,373.7078,46.477047,39.55931,52.18381,18376.775,23125.648,30237.252
