Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement1.Three-phase Meter1.POWER_Q,measurement2.Three-phase Meter2.POWER_Q,measurement3.Three-phase Meter3.POWER_Q,measurement4.Three-phase Meter4.POWER_P,measurement5.Three-phase Meter5.POWER_P,measurement6.Three-phase Meter6.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_Q
6.71,471.17337,454.56,474.47186,-23.14487,28.525888,0.01331583,0.15195191,0.31789604,0.15381114,-0.001595125,0.002033183,0.000413308
6.7105,471.17337,454.56,474.47186,-23.19338,28.56624,0.006440631,0.15120435,0.31468147,0.15295419,-0.001632993,0.001776771,0.00034016
6.711,471.17337,454.56,474.47186,-23.212675,28.585974,0.004273596,0.1506849,0.3126345,0.15236858,-0.001654571,0.001630778,0.00029501
6.7115,471.17337,454.56,474.47186,-23.218771,28.601238,0.005231522,0.14988773,0.3097181,0.15147641,-0.001673765,0.001471928,0.000241059
6.712,471.17337,454.56,474.47186,-23.207668,28.600992,0.008706573,0.14935727,0.3078929,0.15088521,-0.00167654,0.001414448,0.000217983
6.7125,471.17337,454.56,474.47186,-23.171717,28.585886,0.017588206,0.14859785,0.30537114,0.15003489,-0.001662675,0.001405198,0.00020617
6.713,471.17337,454.56,474.47186,-23.138617,28.567894,0.025227124,0.14813662,0.30385667,0.1495127,-0.00164208,0.001446366,0.000213534
6.7135,471.17337,454.56,474.47186,-23.083862,28.534101,0.037492022,0.14754611,0.30186695,0.14882877,-0.001601556,0.001562888,0.00024424
6.714,471.17337,454.56,474.47186,-23.04889,28.510614,0.044981014,0.14723067,0.30073902,0.14845365,-0.001566338,0.001663044,0.000274333
6.7145,471.17337,454.56,474.47186,-23.0075,28.48009,0.053226676,0.14688766,0.29934368,0.14802575,-0.001511997,0.001818397,0.000326059
6.715,471.17337,454.56,474.47186,-22.991243,28.465948,0.055916507,0.1467447,0.29859754,0.14783032,-0.001478961,0.001908247,0.000359869
6.7155,471.17337,454.56,474.47186,-22.988747,28.457808,0.05519183,0.14664137,0.29771018,0.1476574,-0.001444117,0.001996185,0.000401003
6.716,471.17337,454.56,474.47186,-23.001621,28.462229,0.051780213,0.1466299,0.29723722,0.1476059,-0.001430578,0.002011875,0.000417662
6.7165,471.17337,454.56,474.47186,-23.041399,28.483278,0.0433515,0.14665829,0.29663485,0.14758645,-0.001429774,0.001961598,0.000421578
6.717,471.17337,454.56,474.47186,-23.078165,28.505104,0.03636938,0.14668307,0.2962629,0.14758773,-0.001442016,0.001880862,0.000409492
6.7175,471.17337,454.56,474.47186,-23.140318,28.544504,0.02554124,0.14668936,0.29568657,0.14757045,-0.0014738,0.00170348,0.00037155
6.718,471.17337,454.56,474.47186,-23.18105,28.571836,0.019088067,0.14665338,0.29526263,0.14752516,-0.00150444,0.001561033,0.000335915
6.7185,471.17337,454.56,474.47186,-23.232235,28.608393,0.012091408,0.14651799,0.29454258,0.14738214,-0.001554634,0.001339754,0.000274457
6.719,471.17337,454.56,474.47186,-23.25535,28.626526,0.009902629,0.14637,0.2940059,0.14723097,-0.001586352,0.00120452,0.000233365
6.7195,471.17337,454.56,474.47186,-23.268414,28.640148,0.011038044,0.14607237,0.29313645,0.1469263,-0.001622925,0.001046152,0.000180254
6.72,471.26617,454.7326,474.47186,-23.261593,28.638905,0.014792961,0.14583492,0.29253602,0.14668258,-0.00163869,0.00098138,0.000154696
6.7205,471.26617,454.7326,474.47186,-23.229479,28.62165,0.024364693,0.14545433,0.29165396,0.1462867,-0.00164475,0.000956047,0.000136121
6.721,471.26617,454.7326,474.47186,-23.19635,28.601437,0.032700386,0.14520775,0.29111052,0.14602485,-0.001636598,0.000987082,0.000138107
6.7215,471.26617,454.7326,474.47186,-23.136776,28.562717,0.046547003,0.14488626,0.29041457,0.14567512,-0.001608705,0.001095124,0.000161604
6.722,471.26617,454.7326,474.47186,-23.095901,28.534689,0.055606574,0.14472361,0.29005405,0.14549084,-0.001582122,0.001196591,0.000188641
6.7225,471.26617,454.7326,474.47186,-23.042086,28.49518,0.067136526,0.14457847,0.28969154,0.14531213,-0.001535974,0.001366928,0.000239943
6.723,471.26617,454.7326,474.47186,-23.015766,28.473623,0.07253874,0.14455257,0.2895696,0.1452648,-0.001504896,0.001475876,0.00027665
6.7235,471.26617,454.7326,474.72052,-22.9962,28.452814,0.07613254,0.14461574,0.28954566,0.14529808,-0.001466037,0.001604343,0.000326756
6.724,471.26617,454.7326,474.72052,-22.99814,28.448397,0.07532289,0.14471397,0.289612,0.14537953,-0.00144974,0.001653288,0.000352015
6.7245,471.26617,454.7326,474.72052,-23.023256,28.45699,0.06969814,0.14491321,0.28977996,0.14556198,-0.001442564,0.001657858,0.000371583
6.725,471.26617,454.7326,474.72052,-23.052794,28.472212,0.06361027,0.14505805,0.2899014,0.14570189,-0.001450256,0.001612831,0.000370403
6.7255,471.26617,454.7326,474.72052,-23.110012,28.506075,0.05243916,0.14525303,0.2900379,0.14589904,-0.001476638,0.001480489,0.000347183
6.726,471.26617,454.7326,474.72052,-23.151876,28.533121,0.044616953,0.14534718,0.29006913,0.14599985,-0.001505511,0.001359267,0.000319274
6.7265,471.26617,454.7326,474.72052,-23.21149,28.574467,0.034016438,0.14540611,0.28999227,0.1460749,-0.001556968,0.001152614,0.000264717
6.727,471.26617,454.7326,474.72052,-23.243359,28.598978,0.028630845,0.14538264,0.28985062,0.14606354,-0.001592263,0.001014952,0.000224575
6.7275,471.26617,454.7326,474.72052,-23.272966,28.625778,0.02436832,0.14525273,0.28951144,0.1459509,-0.001639365,0.000837013,0.00016749
6.728,471.26617,454.7326,474.72052,-23.278152,28.634733,0.024521621,0.14511222,0.28921852,0.14581886,-0.001663147,0.000751823,0.000136437
6.7285,471.26617,454.7326,474.72052,-23.26323,28.63301,0.029305981,0.14484712,0.2887261,0.14556025,-0.001682176,0.000691351,0.00010717
6.729,471.26617,454.7326,474.72052,-23.239716,28.622091,0.03517823,0.14465521,0.28839603,0.14536767,-0.0016823,0.000699785,0.000101661
6.7295,471.26617,454.7326,474.72052,-23.189865,28.593807,0.046867616,0.14438508,0.28795737,0.14508758,-0.001664169,0.000781714,0.000115467
6.73,471.26617,454.7326,474.72052,-23.151525,28.569672,0.055624902,0.14423789,0.28773332,0.14492908,-0.001641848,0.000874455,0.000138125
6.7305,471.26617,454.7326,474.72052,-23.095255,28.531244,0.06815915,0.14409734,0.2875384,0.14476565,-0.001599384,0.001049308,0.000187191
6.731,471.26617,454.7326,474.72052,-23.063496,28.507683,0.07489743,0.14406742,0.28751355,0.14471872,-0.001568298,0.001173692,0.00022569
6.7315,471.26617,454.7326,474.72052,-23.031513,28.480942,0.080980934,0.14412338,0.28763008,0.14474936,-0.001523036,0.001342835,0.000283637
6.732,471.26617,454.7326,474.72052,-23.023748,28.471344,0.081865765,0.1442209,0.28779492,0.14483297,-0.001498066,0.001428084,0.000317296
6.7325,471.26617,454.7326,474.72052,-23.035542,28.471779,0.07855023,0.14443481,0.28812656,0.14503084,-0.001479992,0.001492645,0.000352465
6.733,471.26617,454.7326,474.72052,-23.057377,28.482069,0.07380462,0.14460225,0.28836957,0.1451919,-0.00147863,0.001486335,0.000362419
6.7335,471.26617,454.7326,474.72052,-23.107344,28.510397,0.06424619,0.14484993,0.28870413,0.14543879,-0.001495882,0.001402344,0.000354605
6.734,471.26617,454.7326,474.72052,-23.147617,28.53525,0.057162195,0.14499027,0.28887346,0.14558433,-0.001518787,0.001303482,0.000335047
6.7345,471.26617,454.7326,474.72052,-23.209742,28.575611,0.047177095,0.14512947,0.28900272,0.14573951,-0.001565782,0.001111901,0.000288653
6.735,471.26617,454.7326,474.72052,-23.246113,28.601,0.04187939,0.14516234,0.2889915,0.14578566,-0.001601191,0.000971505,0.000250339
6.7355,471.26617,454.7326,474.72052,-23.285824,28.631063,0.03731642,0.14511219,0.28882673,0.14575614,-0.001652282,0.000771409,0.000190365
6.736,471.26617,454.7326,474.72052,-23.299015,28.643007,0.037086125,0.14501682,0.28863016,0.14567183,-0.001679501,0.000661148,0.000153909
6.7365,471.26617,454.7326,474.72052,-23.295967,28.645924,0.04124777,0.1447958,0.28824425,0.14546521,-0.00171073,0.000552103,0.000112283
6.737,471.1429,454.65332,474.72052,-23.278755,28.637358,0.046801034,0.14461829,0.2879571,0.14529131,-0.001719486,0.000525082,9.68E-05
6.7375,471.1429,454.65332,474.72052,-23.23384,28.610453,0.058329124,0.14434229,0.28754076,0.14501333,-0.001714893,0.000556379,9.48E-05
6.738,471.1429,454.65332,474.72052,-23.195131,28.585464,0.06731882,0.14417508,0.28730643,0.14483985,-0.001700569,0.000620984,0.000107583
6.7385,471.1429,454.65332,474.72052,-23.132975,28.54287,0.081143856,0.14398731,0.28706828,0.14463517,-0.001667718,0.000766879,0.000144965
6.739,471.1429,454.65332,474.72052,-23.0942,28.514603,0.08957803,0.14391889,0.28700408,0.14455314,-0.001638526,0.000882832,0.000178739
6.7395,471.1429,454.65332,474.72052,-23.048817,28.478365,0.09934471,0.14391647,0.28706133,0.14452937,-0.001592811,0.001056418,0.000234953
6.74,471.1429,454.65332,474.72052,-23.03101,28.461306,0.10315597,0.14398146,0.28719553,0.1445815,-0.001565248,0.001154848,0.000271025
6.7405,471.1429,454.65332,474.72052,-23.026958,28.450026,0.10411174,0.14416204,0.28750843,0.14474852,-0.001533731,0.001251253,0.000314355
6.741,471.1429,454.65332,474.5754,-23.039831,28.453047,0.10160035,0.14432314,0.28776255,0.14490397,-0.001524394,0.001270994,0.000331934
6.7415,471.1429,454.65332,474.5754,-23.079882,28.472725,0.0939326,0.14458843,0.28815266,0.1451678,-0.001531203,0.001226362,0.000337011
6.742,471.1429,454.65332,474.5754,-23.117064,28.49425,0.087037876,0.14475666,0.28838268,0.14534053,-0.00154875,0.001149446,0.00032552
6.7425,471.1429,454.65332,474.5754,-23.18111,28.534365,0.07575788,0.14495674,0.28862908,0.14555629,-0.00159089,0.000978389,0.000288305
6.743,471.1429,454.65332,474.5754,-23.222933,28.562912,0.068615265,0.14503914,0.28870505,0.14565244,-0.001625461,0.000841232,0.000253291
6.7435,471.1429,454.65332,474.5754,-23.27599,28.60235,0.059999976,0.14506696,0.28866833,0.14570321,-0.001678397,0.000629276,0.000192979
6.744,471.1429,454.65332,474.5754,-23.300505,28.623125,0.056410447,0.14501785,0.28854588,0.14566995,-0.001713138,0.00050086,0.000152716
6.7445,471.1429,454.65332,474.5754,-23.315952,28.641617,0.055166803,0.14485411,0.2882412,0.14552641,-0.001754744,0.000353829,0.000101067
6.745,471.1429,454.65332,474.5754,-23.310913,28.643986,0.057307653,0.14469919,0.28798327,0.14538078,-0.001772218,0.000297642,7.69E-05
6.7455,471.1429,454.65332,474.5754,-23.281816,28.632248,0.06469519,0.14443322,0.2875704,0.1451201,-0.001779577,0.000286627,6.12E-05
6.746,471.1429,454.65332,474.5754,-23.250834,28.61542,0.071847804,0.14425665,0.28731343,0.14494102,-0.001771721,0.000327839,6.58E-05
6.7465,471.1429,454.65332,474.5754,-23.194418,28.580786,0.08449852,0.14403138,0.28701204,0.14470428,-0.001743434,0.000451392,9.38E-05
6.747,471.1429,454.65332,474.5754,-23.155355,28.554691,0.09313541,0.14392745,0.2868934,0.14458817,-0.001716198,0.000563518,0.000124059
6.7475,471.1429,454.65332,474.5754,-23.103506,28.517233,0.10429954,0.14386375,0.2868654,0.14450194,-0.001669295,0.000750406,0.000180126
6.748,471.1429,454.65332,474.5754,-23.07804,28.496822,0.10945674,0.14388762,0.28694934,0.14451048,-0.001637926,0.000870383,0.000219753
6.7485,471.1429,454.65332,474.5754,-23.059288,28.477762,0.1125774,0.1440189,0.28721002,0.14462033,-0.001598828,0.00101517,0.000273834
6.749,471.1429,454.65332,474.5754,-23.061584,28.474527,0.11141851,0.14415833,0.28745028,0.14474826,-0.001581872,0.001074248,0.000301507
6.7495,471.1429,454.65332,474.5754,-23.087334,28.484867,0.105519235,0.14441247,0.2878551,0.14499229,-0.001574124,0.001090706,0.00032392
6.75,471.1429,454.65332,474.5754,-23.117361,28.501013,0.09960576,0.14458796,0.28811786,0.1451677,-0.00157814,0.001051051,0.000324091
6.7505,471.1429,454.65332,474.5754,-23.175024,28.535372,0.089385115,0.14482251,0.28844056,0.14540921,-0.001606818,0.000923261,0.000302034
6.751,471.1429,454.65332,474.5754,-23.2167,28.56184,0.08266437,0.14493814,0.28857902,0.14553435,-0.001636361,0.000803164,0.000274522
6.7515,471.1429,454.65332,474.5754,-23.274538,28.600664,0.0743817,0.14502436,0.28864062,0.14564037,-0.001688798,0.000596538,0.000220316
6.752,471.1429,454.65332,474.5754,-23.304909,28.622452,0.07087422,0.14501579,0.28857931,0.14564683,-0.001724858,0.00045862,0.000180286
6.7525,471.1429,454.65332,474.5754,-23.331518,28.644,0.06957568,0.1449058,0.28834796,0.14555718,-0.001771323,0.000280656,0.000123295
6.753,471.1429,454.65332,474.5754,-23.334417,28.649006,0.07160336,0.14477572,0.28812054,0.14543805,-0.001795327,0.000195214,9.21E-05
6.7535,471.1429,454.65332,474.5754,-23.315844,28.641123,0.07881391,0.14452578,0.28771862,0.14519571,-0.001813851,0.000133082,6.23E-05
6.754,471.1429,454.65332,474.5754,-23.289688,28.626083,0.085975304,0.1443413,0.2874443,0.14501294,-0.001815376,0.000139688,5.62E-05
6.7545,470.99393,454.52188,474.5754,-23.235596,28.591953,0.099040635,0.14408174,0.2870826,0.14474733,-0.001799649,0.000217838,6.88E-05
6.755,470.99393,454.52188,474.5754,-23.194431,28.564322,0.1083739,0.14394198,0.28690535,0.14459857,-0.001778975,0.000307201,9.04E-05
6.7555,470.99393,454.52188,474.5754,-23.1343,28.521313,0.12158033,0.14381301,0.2867742,0.14445111,-0.001737685,0.000475268,0.000137767
6.756,470.99393,454.52188,474.5754,-23.10053,28.495094,0.12885776,0.14379188,0.28678793,0.14441633,-0.001707024,0.000594167,0.000175202
6.7565,470.99393,454.52188,474.5754,-23.066994,28.46514,0.13602528,0.14386192,0.2869574,0.1444665,-0.001664131,0.000753319,0.000231298
6.757,470.99393,454.52188,474.5754,-23.059155,28.454111,0.13775861,0.14396861,0.28715461,0.14456293,-0.00164078,0.000830632,0.000263324
6.7575,470.99393,454.52188,474.5754,-22.707561,27.78038,0.13318375,0.14149944,0.28460705,0.1369364,-0.001557255,0.000984773,-0.011244026
6.758,470.99393,454.52188,472.88666,-22.356821,27.156904,0.13850878,0.13835716,0.27985814,0.55158085,-0.001501254,0.001048474,-0.05364677
6.7585,470.99393,454.52188,472.88666,-22.25558,27.083447,0.17272033,0.1365426,0.27545235,1.2940037,-0.001488486,0.001083682,-0.10616822
6.759,470.99393,454.52188,472.88666,-22.093536,26.914164,0.22386272,0.13491653,0.2721218,1.7226236,-0.001450008,0.001239381,-0.13236287
6.7595,470.99393,454.52188,472.88666,-21.724222,26.529078,0.35312176,0.13221118,0.26672977,2.2877696,-0.001349676,0.001749799,-0.15864065
6.76,470.99393,454.52188,472.88666,-21.416124,26.227169,0.46351743,0.13036637,0.26302484,2.6220174,-0.001256435,0.002300214,-0.16843386
6.7605,470.99393,454.52188,472.88666,-20.903282,25.772505,0.62752384,0.12766336,0.2576009,3.0707028,-0.001084343,0.003424819,-0.17285444
6.761,470.99393,454.52188,472.88666,-20.543943,25.48856,0.71418065,0.12595151,0.25422776,3.339235,-0.000943666,0.004330356,-0.16812466
6.7615,470.99393,454.52188,472.88666,-19.989618,25.090776,0.79420185,0.123601414,0.24970272,3.7034276,-0.000687888,0.005816192,-0.14776112
6.762,470.99393,454.52188,472.88666,-19.613327,24.833115,0.82074475,0.12222913,0.24708277,3.9250379,-0.000491406,0.006830848,-0.12523358
6.7625,470.99393,454.52188,472.88666,-19.054886,24.445004,0.84806585,0.12053635,0.24374907,4.233087,-0.000170298,0.008310624,-0.08110952
6.763,470.99393,454.52188,472.88666,-18.703487,24.18904,0.8732084,0.119664036,0.24190809,4.4252806,4.78E-05,0.009240117,-0.048052557
6.7635,470.99393,454.52188,472.88666,-18.23874,23.832117,0.9308337,0.118702374,0.23968527,4.6966047,0.000356178,0.010516704,0.000746727
6.764,470.99393,454.52188,472.88666,-17.98206,23.627033,0.97729844,0.11824435,0.23853548,4.8663692,0.000537746,0.011273008,0.02956125
6.7645,470.99393,454.52188,472.88666,-17.679802,23.383316,1.0421361,0.11773673,0.23722921,5.1034975,0.000763621,0.012235845,0.063848644
6.765,470.99393,454.52188,472.88666,-17.528334,23.263275,1.0751237,0.117469974,0.236565,5.249553,0.000881402,0.012748526,0.080221154
6.7655,470.99393,454.52188,472.88666,-17.364746,23.135921,1.1093025,0.11711745,0.23572189,5.4504886,0.001010206,0.013313535,0.09540304
6.766,470.99393,454.52188,472.88666,-17.292192,23.077633,1.127067,0.11688785,0.23516874,5.572403,0.001067126,0.013561993,0.09970411
6.7665,470.99393,454.52188,472.88666,-17.2267,23.016861,1.1542457,0.11651023,0.23422465,5.737143,0.001114692,0.013778238,0.0982597
6.767,470.99393,454.52188,472.88666,-17.201778,22.987337,1.173096,0.11621141,0.23347531,5.8351307,0.001125685,0.013847623,0.09281101
6.7675,470.99393,454.52188,472.88666,-17.169035,22.948105,1.1963497,0.11565392,0.23215252,5.9638042,0.001123675,0.013893319,0.08017107
6.768,470.99393,454.52188,472.88666,-17.136536,22.918434,1.204633,0.11519616,0.23115343,6.0374174,0.001115038,0.01391321,0.07041074
6.7685,470.99393,454.52188,472.88666,-17.055866,22.857527,1.2058342,0.11438505,0.22953276,6.130421,0.001107267,0.013967122,0.0570272
6.769,470.99393,454.52188,472.88666,-16.978048,22.800928,1.203454,0.11378253,0.22841217,6.182054,0.001112797,0.014037428,0.050663594
6.7695,470.99393,454.52188,472.88666,-16.82979,22.688152,1.2058362,0.11284749,0.2267519,6.2471557,0.001146237,0.014217092,0.046955083
6.77,470.99393,454.52188,472.88666,-16.715065,22.595602,1.2159762,0.112245254,0.22571129,6.2845087,0.00118605,0.014394197,0.049100257
6.7705,470.99393,454.52188,472.88666,-16.528608,22.438694,1.2448955,0.11144595,0.22434437,6.3354635,0.001270889,0.014746955,0.058960825
6.771,433.65567,454.52188,472.88666,-16.400661,22.329565,1.2700974,0.11101536,0.22361493,6.367938,0.001340024,0.015031783,0.06924741
6.7715,433.65567,404.10626,472.88666,-16.21609,22.174572,1.3090327,0.11056865,0.22286507,6.4172373,0.001455372,0.015503122,0.08857877
6.772,433.65567,404.10626,472.88666,-16.10734,22.086174,1.3322057,0.11041984,0.22261798,6.4517107,0.001534475,0.015821425,0.102822304
6.7725,433.65567,404.10626,472.88666,-15.9830065,21.989061,1.3603044,0.1104322,0.22262782,6.507284,0.001646809,0.016255781,0.12408703
6.773,433.65567,404.10626,472.88666,-15.934673,21.95332,1.3747119,0.11059643,0.2228666,6.547291,0.00171117,0.016488627,0.13655788
6.7735,433.65567,404.10626,472.88666,-15.923443,21.948908,1.390417,0.11105158,0.22350569,6.611701,0.001781609,0.016711516,0.15036567
6.774,433.65567,404.10626,472.88666,-15.958579,21.980333,1.3966907,0.11146517,0.22406766,6.6569057,0.001806995,0.016758189,0.15489563
6.7745,433.65567,404.10626,472.88666,-16.07244,22.07848,1.3985571,0.11218901,0.22501576,6.726275,0.001803156,0.016657853,0.15293576
6.775,433.65567,404.10626,437.58633,-16.184813,22.175438,1.3942903,0.11269724,0.22565855,6.7717996,0.001771736,0.016474951,0.14522499
6.7755,433.65567,404.10626,437.58633,-16.397202,22.359955,1.3802979,0.11342504,0.22654137,6.836904,0.001682904,0.01603562,0.123870365
6.776,433.65567,404.10626,437.58633,-16.559946,22.502338,1.3671409,0.11384997,0.22702545,6.8766265,0.001599296,0.015645582,0.103753015
6.7765,433.65567,404.10626,437.58633,-16.819942,22.731712,1.344433,0.11434849,0.22752741,6.928796,0.001444172,0.014946735,0.06641063
6.777,433.65567,404.10626,437.58633,-16.994339,22.887293,1.328872,0.11457038,0.22768751,6.9578342,0.001327412,0.014427659,0.037880905
6.7775,433.65567,404.10626,437.58633,-17.243029,23.112875,1.3068767,0.1147262,0.2276515,6.9923005,0.00114381,0.013610835,-0.008323676
6.778,433.65567,404.10626,437.58633,-17.393805,23.252825,1.2937397,0.114712946,0.22745158,7.009261,0.001019147,0.013064023,-0.04002843
6.7785,433.65567,404.10626,437.58633,-17.590874,23.441196,1.276625,0.11453611,0.22692528,7.026336,0.000837393,0.012274167,-0.086856335
6.779,433.65567,404.10626,437.58633,-17.701578,23.550592,1.266815,0.11433184,0.22645491,7.032864,0.000723941,0.011782347,-0.11661226
6.7795,433.65567,404.10626,437.58633,-17.838081,23.6896,1.2540042,0.11393438,0.22563137,7.0370154,0.000569518,0.011111392,-0.15786228
6.78,433.65567,404.10626,437.58633,-17.911867,23.766289,1.2463552,0.11363285,0.2250391,7.0369797,0.000478046,0.010711354,-0.18272467
6.7805,433.65567,404.10626,437.58633,-18.002909,23.860489,1.2354496,0.11316411,0.22413917,7.034502,0.00035705,0.010178435,-0.21580537
6.781,433.65567,404.10626,437.58633,-18.054735,23.91204,1.2280428,0.1128587,0.22355565,7.0320096,0.000285561,0.009861924,-0.2355598
