Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
2.257,33664.887,21553.21,-29832.764,512.0951,509.3944,509.86603,0.21465223,1.3983871,0.21255256,1.2035029,0.5709198,0.5491167
2.2575,33353.34,21265.664,-29870.424,512.0951,509.3944,509.86603,0.24359328,1.3767935,0.23689103,1.1847047,0.59998006,0.50340015
2.258,32882.418,20832.043,-29878.814,512.0951,509.3944,509.86603,0.28688857,1.3446522,0.27328178,1.1566957,0.6378464,0.4318316
2.2585,32560.924,20540.55,-29870.219,512.0951,509.3944,509.86603,0.31569365,1.3234222,0.29747963,1.1381855,0.6591653,0.38243338
2.259,32060.504,20097.447,-29872.654,512.0951,509.3944,509.86603,0.35892132,1.2918596,0.33378497,1.1106671,0.6850761,0.30627617
2.2595,31711.824,19795.775,-29904.672,512.0951,490.6996,509.86603,0.3878393,1.2709526,0.35807252,1.0924414,0.6981833,0.2543902
2.26,31163.426,19328.014,-30024.695,512.0951,490.6996,509.86603,0.43149087,1.2396048,0.39475122,1.0651208,0.71133995,0.17535052
2.2605,30780.297,19003.254,-30161.37,512.0951,490.6996,509.86603,0.46083578,1.218565,0.41940713,1.0467829,0.71560365,0.122153975
2.261,30181.014,18498.355,-30457.49,512.0951,490.6996,509.86603,0.5051701,1.186466,0.45667925,1.0188154,0.71492684,0.042224463
2.2615,29768.217,18154.822,-30714.742,512.0951,490.6996,509.86603,0.5348844,1.164511,0.48165485,0.9997,0.70960814,-0.010716237
2.262,29140.283,17640.97,-31181.502,512.0951,490.6996,509.86603,0.5794304,1.1304529,0.5191085,0.9700733,0.6941703,-0.08875167
2.2625,28723.955,17306.969,-31536.303,512.0951,490.6996,509.86603,0.6089228,1.1068673,0.5439175,0.9495723,0.6789029,-0.13931268
2.263,28115.197,16830.48,-32105.826,512.0951,490.6996,509.86603,0.6524861,1.0700449,0.5805841,0.9175833,0.6487259,-0.2120108
2.2635,27726.35,16534.584,-32491.016,512.0951,490.6996,509.86603,0.6808656,1.0445309,0.60447913,0.8954246,0.6239783,-0.25784937
2.264,27178.348,16130.018,-33045.56,512.0951,490.6996,509.86603,0.72212756,1.0049134,0.6392185,0.8610161,0.5804658,-0.32185516
2.2645,26840.977,15888.435,-33384.914,479.0968,490.6996,509.86603,0.74862623,0.97770596,0.6615196,0.83738446,0.54759395,-0.3609663
2.265,26381.312,15568.157,-33832.363,479.0968,490.6996,509.86603,0.7867314,0.9359249,0.6935642,0.8010906,0.49324587,-0.41377848
2.2655,26105.441,15380.793,-34086.023,479.0968,490.6996,509.86603,0.8110283,0.9075588,0.71397746,0.7764482,0.4541046,-0.44486898
2.266,25731.82,15133.059,-34402.727,479.0968,490.6996,509.86603,0.84590226,0.86443746,0.74323434,0.7389952,0.3917731,-0.48508036
2.2665,25504.932,14985.484,-34579.305,479.0968,490.6996,509.86603,0.8681665,0.8353973,0.7619039,0.7137761,0.3482128,-0.5075107
2.267,25189.646,14780.778,-34813.87,479.0968,490.6996,509.86603,0.9002925,0.79143596,0.78881466,0.6756311,0.28049976,-0.53445786
2.2675,24991.518,14649.2295,-34964.758,479.0968,490.6996,509.86603,0.9209403,0.76186633,0.8061162,0.64998007,0.23412119,-0.54788774
2.268,24704.963,14449.677,-35206.957,479.0968,490.6996,509.86603,0.9508977,0.7169899,0.8312234,0.6110881,0.16327287,-0.56108296
2.2685,24516.957,14311.184,-35390.277,479.0968,490.6996,509.86603,0.97021747,0.6866398,0.8474249,0.58480686,0.11553673,-0.5651537
2.269,24234.193,14092.464,-35710.08,479.0968,490.6996,509.86603,0.9981639,0.64031523,0.87088513,0.5447069,0.043828223,-0.5640126
2.2695,24043.701,13940.329,-35954.93,479.0968,490.6996,509.86603,1.0160244,0.6087939,0.8858934,0.51743937,-0.0036243526,-0.55834734
2.27,23755.193,13707.879,-36362.766,479.0968,490.6996,509.86603,1.041436,0.560452,0.90726525,0.47564307,-0.073464826,-0.5424525
2.2705,23564.44,13553.82,-36652.99,479.0968,490.6996,509.86603,1.0572997,0.5275082,0.9206152,0.4471725,-0.11862919,-0.52698165
2.271,23291.258,13331.728,-37096.043,479.0968,490.6996,461.9058,1.0792016,0.47708866,0.93905246,0.40361786,-0.18339598,-0.49671012
2.2715,23124.473,13194.877,-37383.223,479.0968,490.6996,461.9058,1.0923988,0.44290045,0.95016056,0.3740955,-0.22408544,-0.47205985
2.272,22906.725,13015.865,-37778.465,479.0968,490.6996,461.9058,1.1099184,0.39098343,0.96489125,0.32927513,-0.28060517,-0.42894194
2.2725,22786.373,12918.496,-38005.457,479.0968,490.6996,461.9058,1.1200315,0.3561006,0.9733795,0.2991676,-0.31488293,-0.39650223
2.273,22645.244,12808.902,-38273.914,479.0968,490.6996,461.9058,1.1328669,0.3036343,0.9841232,0.25389242,-0.36066267,-0.34305212
2.2735,22576.936,12759.839,-38399.977,479.0968,490.6996,461.9058,1.1399318,0.2686927,0.99001163,0.22374812,-0.38719317,-0.3046747
2.274,22509.143,12718.594,-38512.746,479.0968,490.6996,461.9058,1.1484873,0.21649961,0.9970819,0.1787325,-0.42072588,-0.24373424
2.2745,22482.947,12708.094,-38544.52,479.0968,490.6996,461.9058,1.1529293,0.18189326,1.0007274,0.14890191,-0.43879452,-0.20126697
2.275,22462.36,12707.414,-38547.992,479.0968,490.6996,461.9058,1.1579202,0.13027108,1.0047739,0.104427636,-0.45932588,-0.13544567
2.2755,22453.94,12710.194,-38536.043,479.0968,490.6996,461.9058,1.160227,0.096002735,1.006607,0.074921444,-0.46855956,-0.09049573
2.276,22437.13,12706.782,-38524.402,479.0968,490.6996,461.9058,1.1622401,0.044690285,1.0081373,0.030768165,-0.47559327,-0.022039277
2.2765,22416.795,12692.974,-38536.332,479.0968,490.6996,461.9058,1.1626097,0.01045568,1.0083408,0.0013278973,-0.47565565,0.023941884
2.277,22364.26,12646.132,-38605.14,479.0968,447.88983,461.9058,1.1616092,-0.04107464,1.007332,-0.042949032,-0.46866617,0.09277621
2.2775,22311.65,12594.605,-38693.3,479.0968,447.88983,461.9058,1.1597896,-0.0755868,1.0056884,-0.072584085,-0.45922512,0.13814953
2.278,22204.152,12487.338,-38894.31,479.0968,447.88983,461.9058,1.1550884,-0.12762322,1.0015557,-0.117211744,-0.43787166,0.20461784
2.2785,22113.975,12398.413,-39071.305,479.0968,447.88983,461.9058,1.1504862,-0.16242671,0.9975593,-0.14702968,-0.41890606,0.2473472
2.279,21956.727,12245.584,-39388.367,479.0968,447.88983,461.9058,1.1411518,-0.21459676,0.989505,-0.19169259,-0.38363624,0.30813882
2.2795,21842.08,12135.385,-39622.38,479.0968,447.88983,461.9058,1.1332139,-0.24919786,0.98267764,-0.22129585,-0.3558366,0.34593475
2.28,21664.432,11966.095,-39983.0,479.0968,447.88983,461.9058,1.1186651,-0.3005201,0.97018707,-0.2651811,-0.30831575,0.39769897
2.2805,21547.46,11855.363,-40215.914,479.0968,447.88983,461.9058,1.1072307,-0.33416528,0.96037805,-0.29393604,-0.27318642,0.42850888
2.281,21381.025,11698.854,-40533.75,479.0968,447.88983,461.9058,1.0876299,-0.38350114,0.9435611,-0.33607838,-0.21615136,0.468618
2.2815,21277.496,11603.036,-40715.805,479.0968,447.88983,461.9058,1.0730647,-0.41551086,0.93106073,-0.36340773,-0.17573018,0.4910679
2.282,21133.014,11470.896,-40937.42,446.02835,447.88983,461.9058,1.0492486,-0.462084,0.91061026,-0.40315205,-0.11232612,0.518082
2.2825,21042.355,11386.64,-41052.113,446.02835,447.88983,461.9058,1.0322303,-0.4921624,0.89598566,-0.42880335,-0.06865196,0.5315927
2.283,20909.068,11256.55,-41186.145,446.02835,447.88983,461.9058,1.0052482,-0.535893,0.872785,-0.4660629,-0.0017144126,0.5450889
2.2835,20817.422,11161.594,-41262.418,446.02835,447.88983,461.9058,0.9864007,-0.56420076,0.8565752,-0.49015313,0.0435077,0.5495785
2.284,20666.658,10997.811,-41384.44,446.02835,447.88983,461.9058,0.9569398,-0.6055567,0.83124346,-0.5253005,0.111675456,0.54956293
2.2845,20551.928,10869.909,-41487.812,446.02835,447.88983,461.9058,0.9365076,-0.6324825,0.8136855,-0.54815197,0.15702194,0.54504395
2.285,20350.477,10644.011,-41701.59,446.02835,447.88983,461.9058,0.9045885,-0.6720179,0.7862787,-0.5816587,0.22430745,0.53147733
2.2855,20193.332,10468.716,-41894.242,446.02835,447.88983,461.9058,0.8823751,-0.697831,0.7672223,-0.6035066,0.26829314,0.51789343
2.286,19920.914,10169.265,-42268.312,446.02835,447.88983,461.9058,0.8474713,-0.73568875,0.73730373,-0.63551086,0.33222893,0.49073383
2.2865,19715.031,9948.405,-42574.113,446.02835,447.88983,461.9058,0.82304215,-0.7602728,0.7163775,-0.65627176,0.37301198,0.46816784
2.287,19373.654,9594.458,-43106.48,446.02835,447.88983,461.9058,0.78453517,-0.7959528,0.68340576,-0.6863744,0.43054953,0.42787686
2.2875,19129.967,9350.175,-43499.85,446.02835,447.88983,461.9058,0.75758725,-0.8187816,0.6603449,-0.7056228,0.46597347,0.39695805
2.288,18752.877,8983.837,-44124.84,446.02835,447.88983,461.9058,0.7153442,-0.8513357,0.62417465,-0.73303676,0.51388246,0.3450674
2.2885,18502.785,8747.479,-44550.22,446.02835,447.88983,445.1045,0.68604285,-0.87176067,0.5990779,-0.7502182,0.5419183,0.30721524
2.289,18141.873,8417.568,-45176.062,446.02835,447.88983,445.1045,0.6406181,-0.90029645,0.56014913,-0.7741882,0.5775562,0.24637553
2.2895,17916.283,8219.3,-45571.55,446.02835,447.88983,445.1045,0.609526,-0.9178612,0.5334831,-0.7889135,0.5968124,0.20362234
2.29,17607.477,7958.0156,-46114.668,446.02835,447.88983,445.1045,0.56198883,-0.94201607,0.4926789,-0.80910707,0.61873496,0.13709629
2.2905,17423.664,7807.6333,-46438.508,446.02835,447.88983,445.1045,0.5298714,-0.9567195,0.46508542,-0.8213463,0.62867546,0.09163356
2.291,17180.13,7615.705,-46869.418,446.02835,447.88983,445.1045,0.48125792,-0.9768045,0.42331648,-0.8379993,0.6366185,0.022533009
2.2915,17036.303,7508.1494,-47127.5,446.02835,447.88983,445.1045,0.44865063,-0.9890045,0.3952994,-0.8480612,0.6373306,-0.023741065
2.292,16840.822,7371.9385,-47490.707,446.02835,447.88983,445.1045,0.39949977,-1.0057147,0.35307917,-0.861765,0.63164675,-0.09285068
2.2925,16719.527,7293.527,-47730.88,446.02835,447.88983,445.1045,0.3665548,-1.0158871,0.32479295,-0.8700585,0.62341666,-0.1383894
2.293,16544.668,7186.183,-48112.06,446.02835,447.88983,445.1045,0.31677437,-1.0297825,0.28207675,-0.88132197,0.6044864,-0.20532505
2.2935,16430.209,7117.7905,-48392.54,446.02835,447.88983,445.1045,0.28326026,-1.0381474,0.2533398,-0.8880554,0.58750856,-0.24868013
2.294,16258.748,7017.925,-48867.742,446.02835,438.90756,445.1045,0.2323626,-1.0492513,0.20972128,-0.89692813,0.55557126,-0.31113935
2.2945,16144.715,6954.245,-49224.434,446.02835,438.90756,445.1045,0.19796102,-1.0555884,0.18024299,-0.9019454,0.5300378,-0.35063094
2.295,15978.125,6868.6997,-49815.715,446.02835,438.90756,445.1045,0.14555998,-1.0633034,0.135382,-0.90793806,0.48559874,-0.40585217
2.2955,15875.207,6822.6626,-50239.5,446.02835,438.90756,445.1045,0.11014311,-1.0671002,0.105064474,-0.9107897,0.45209223,-0.4395102
2.296,15745.713,6779.6904,-50898.5,446.02835,438.90756,445.1045,0.05645108,-1.0705496,0.059082717,-0.9131576,0.3965335,-0.48447248
2.2965,15683.366,6774.9424,-51337.387,446.02835,438.90756,445.1045,0.020378398,-1.0712452,0.028195795,-0.9133735,0.35635656,-0.5103506
2.297,15635.998,6814.8506,-51963.5,446.02835,438.90756,445.1045,-0.03384518,-1.0698043,-0.018249288,-0.9115671,0.29219243,-0.54244405
2.2975,15641.292,6877.793,-52341.754,446.02835,438.90756,445.1045,-0.06989081,-1.067182,-0.049134552,-0.9089421,0.24734375,-0.55911726
2.298,15711.947,7031.1216,-52825.824,446.02835,438.90756,445.1045,-0.123511426,-1.0608661,-0.09508719,-0.90295595,0.17790751,-0.57680404
2.2985,15803.571,7172.814,-53083.305,446.02835,438.90756,445.1045,-0.1588117,-1.0551689,-0.12534268,-0.8976898,0.13071266,-0.5836723
2.299,16006.995,7440.937,-53364.99,445.6848,438.90756,445.1045,-0.21091206,-1.0446228,-0.16999558,-0.88807815,0.05943074,-0.5866522
2.2995,16183.294,7652.5396,-53485.234,445.6848,438.90756,445.1045,-0.24502918,-1.036401,-0.19922923,-0.8806524,0.01203873,-0.5838425
2.3,16497.32,8009.422,-53576.473,445.6848,438.90756,445.1045,-0.2952827,-1.0224963,-0.24227333,-0.8681764,-0.058162253,-0.5726145
2.3005,16731.758,8266.248,-53589.18,445.6848,438.90756,445.1045,-0.32821113,-1.0122714,-0.27046418,-0.8590504,-0.10400475,-0.5605644
2.301,17110.799,8665.478,-53563.11,445.6848,438.90756,445.1045,-0.37685826,-0.9955812,-0.3120854,-0.84422606,-0.17074238,-0.53581464
2.3015,17377.723,8933.376,-53533.83,445.6848,438.90756,445.1045,-0.40886834,-0.9835452,-0.33945325,-0.8335843,-0.21354255,-0.51495165
2.302,17792.658,9328.598,-53499.367,445.6848,438.90756,445.1045,-0.45635808,-0.96402764,-0.38002947,-0.81640106,-0.27458745,-0.47726002
2.3025,18074.443,9584.942,-53492.97,445.6848,438.90756,445.1045,-0.48768497,-0.9499436,-0.40679282,-0.8040476,-0.31279173,-0.4479747
2.303,18497.193,9958.592,-53512.69,445.6848,438.90756,445.1045,-0.5341979,-0.92700064,-0.4464947,-0.7839881,-0.3656471,-0.39806864
2.3035,18776.797,10202.342,-53541.223,445.6848,438.90756,445.1045,-0.5648091,-0.91037637,-0.47261372,-0.7694926,-0.39748093,-0.36103612
2.304,19206.889,10571.513,-53501.203,445.6848,438.90756,445.1045,-0.59722877,-0.876015,-0.50010234,-0.74014115,-0.42922553,-0.30313122
2.3045,19524.885,10831.64,-53479.402,445.6848,438.90756,445.1045,-0.6106656,-0.8487737,-0.51149523,-0.7167821,-0.44101104,-0.2642254
2.305,19974.875,11198.844,-53417.855,445.6848,438.90756,445.1045,-0.63023233,-0.80917615,-0.5281114,-0.6828458,-0.4544447,-0.20448433
2.3055,20264.242,11437.0625,-53341.117,445.6848,438.90756,445.1045,-0.64281803,-0.78357553,-0.5388099,-0.66090417,-0.46044436,-0.16403803
2.306,20696.068,11797.678,-53151.8,445.6848,438.90756,459.67508,-0.6609277,-0.7463225,-0.5542046,-0.6289849,-0.46488968,-0.1029688
2.3065,20989.377,12047.372,-52971.36,445.6848,438.90756,459.67508,-0.67246145,-0.7222585,-0.5640055,-0.6083744,-0.46480235,-0.0622931
2.307,21446.438,12443.434,-52623.2,445.6848,438.90756,459.67508,-0.6889544,-0.6873575,-0.57801735,-0.57848746,-0.46014273,-0.0018056683
2.3075,21763.984,12722.28,-52346.176,445.6848,438.90756,459.67508,-0.6994444,-0.66490376,-0.58692837,-0.55925965,-0.45407498,0.03792964
2.308,22254.078,13154.212,-51877.305,445.6848,438.90756,459.67508,-0.71452785,-0.632446,-0.59973717,-0.5314549,-0.44065082,0.096308164
2.3085,22583.32,13442.562,-51539.13,445.6848,438.90756,459.67508,-0.7242248,-0.61158144,-0.60797083,-0.51357585,-0.42887652,0.13425338
2.309,23065.469,13858.089,-51013.8,445.6848,438.90756,459.67508,-0.7383839,-0.58132434,-0.61998117,-0.4876362,-0.40705037,0.18947144
2.3095,23370.361,14114.019,-50665.76,445.6848,438.90756,459.67508,-0.74763954,-0.561735,-0.6278228,-0.4708384,-0.3897433,0.22501215
2.31,23790.502,14456.664,-50175.797,445.6848,438.90756,459.67508,-0.7613392,-0.5329803,-0.6394128,-0.44618827,-0.35965288,0.2761412
2.3105,24039.965,14656.917,-49887.043,445.6848,438.90756,459.67508,-0.7703797,-0.5140717,-0.64704317,-0.4299902,-0.33684865,0.30857593
2.311,24363.414,14917.721,-49530.85,445.6848,438.90756,459.67508,-0.7837676,-0.48583335,-0.65832376,-0.40582433,-0.2985909,0.35434487
2.3115,24546.365,15066.855,-49348.773,445.6848,474.6287,459.67508,-0.7925213,-0.46694636,-0.66569215,-0.38968736,-0.27047282,0.38266182
2.312,24778.787,15255.318,-49149.58,445.6848,474.6287,459.67508,-0.8052627,-0.4384151,-0.676403,-0.36530194,-0.22463804,0.42134985
2.3125,24911.996,15359.554,-49053.39,445.6848,474.6287,459.67508,-0.8133986,-0.41919604,-0.68323505,-0.34888142,-0.19186284,0.44433337
2.313,25092.045,15491.905,-48936.46,445.6848,474.6287,459.67508,-0.8248897,-0.39006287,-0.6928802,-0.32400495,-0.13986136,0.4741564
2.3135,25205.416,15571.317,-48860.22,445.6848,474.6287,459.67508,-0.8319969,-0.37049133,-0.6988369,-0.307298,-0.10363943,0.4907302
2.314,25378.07,15691.468,-48724.562,445.6848,474.6287,459.67508,-0.84171206,-0.34104347,-0.70697695,-0.28217518,-0.04760883,0.5103884
2.3145,25500.297,15779.138,-48608.79,445.6848,474.6287,459.67508,-0.8475325,-0.32145512,-0.711853,-0.26547113,-0.009495809,0.519963
2.315,25698.002,15927.129,-48381.918,445.6848,474.6287,459.67508,-0.85529894,-0.2923203,-0.71835876,-0.24062884,0.04821927,0.5290404
2.3155,25837.928,16035.402,-48189.617,445.6848,474.6287,459.67508,-0.8598848,-0.2731509,-0.72219545,-0.2242808,0.08675874,0.5316325
2.316,26052.857,16203.788,-47839.5,487.10266,474.6287,459.67508,-0.86601233,-0.24487267,-0.72730273,-0.20015897,0.14423983,0.5304973
2.3165,26194.523,16312.989,-47572.766,487.10266,474.6287,459.67508,-0.8696898,-0.22634898,-0.7303487,-0.18435605,0.18215011,0.5264918
2.317,26394.074,16459.885,-47147.254,487.10266,474.6287,459.67508,-0.87475234,-0.19898732,-0.73450404,-0.16102253,0.23813047,0.51576114
2.3175,26512.66,16539.727,-46865.645,487.10266,474.6287,459.67508,-0.87789917,-0.18095073,-0.73706007,-0.14565533,0.2747191,0.50552356
2.318,26661.264,16623.059,-46482.64,487.10266,474.6287,459.67508,-0.88234764,-0.15404199,-0.74064153,-0.12274299,0.3282463,0.48560035
2.3185,26737.414,16650.705,-46272.375,487.10266,474.6287,459.67508,-0.885142,-0.1361004,-0.7428717,-0.10746091,0.36284763,0.46929178
2.319,26812.277,16647.463,-46045.25,487.10266,474.6287,459.67508,-0.88903576,-0.108962215,-0.74594533,-0.0843566,0.41274324,0.44031504
2.3195,26834.066,16616.496,-45956.49,487.10266,474.6287,459.67508,-0.89136803,-0.09061634,-0.7477633,-0.06874821,0.44439867,0.4180195
2.32,26822.717,16533.309,-45909.805,487.10266,474.6287,459.67508,-0.8943348,-0.06262664,-0.7500218,-0.044934448,0.48893455,0.3802378
2.3205,26789.43,16458.395,-45926.03,487.10266,474.6287,459.67508,-0.89586246,-0.043640666,-0.75113505,-0.02877741,0.5163248,0.35229322
2.321,26713.53,16329.21,-45997.734,487.10266,474.6287,459.67508,-0.8973124,-0.01471913,-0.7520848,-0.004165493,0.5533867,0.3065892
2.3215,26653.99,16241.12,-46061.246,487.10266,474.6287,459.67508,-0.8976393,0.004774196,-0.75217736,0.012429285,0.5751113,0.2738699
2.322,26566.086,16120.837,-46151.207,487.10266,474.6287,459.67508,-0.8971085,0.03415535,-0.7514463,0.03744389,0.60280585,0.22198191
2.3225,26516.068,16055.301,-46191.426,487.10266,474.6287,459.67508,-0.8960615,0.053714853,-0.7503753,0.054097243,0.61784095,0.1858828
2.323,26462.58,15986.039,-46198.69,487.10266,474.6287,495.20667,-0.89351374,0.082798414,-0.74793917,0.0788691,0.6351151,0.13011603
2.3235,26443.416,15960.439,-46159.11,487.10266,474.6287,495.20667,-0.89123094,0.101921216,-0.74581534,0.095161416,0.6431073,0.09221088
2.324,26438.389,15951.628,-46030.285,487.10266,474.6287,495.20667,-0.8870817,0.13010505,-0.7420026,0.119173296,0.6499011,0.03480899
2.3245,26448.25,15962.285,-45904.06,487.10266,474.6287,495.20667,-0.8839297,0.14854036,-0.73912305,0.13487643,0.6510595,-0.0035489332
2.325,26475.07,15994.661,-45674.582,487.10266,474.6287,495.20667,-0.8787842,0.17571922,-0.73442423,0.15800798,0.64791244,-0.06083162
2.3255,26493.547,16021.683,-45510.29,487.10266,474.6287,495.20667,-0.8751323,0.1935689,-0.7310955,0.17320222,0.6426471,-0.0986572
2.326,26509.605,16060.012,-45275.016,487.10266,474.6287,495.20667,-0.8693934,0.22010896,-0.7258609,0.19578722,0.63010186,-0.15454994
2.3265,26507.27,16077.931,-45141.59,487.10266,474.6287,495.20667,-0.86539423,0.2377473,-0.7222111,0.21079312,0.61867285,-0.19106741
2.327,26480.652,16085.144,-45000.242,487.10266,474.6287,495.20667,-0.8590737,0.26428518,-0.7164458,0.23336762,0.59695214,-0.24438137
2.3275,26447.367,16074.916,-44953.92,487.10266,474.6287,495.20667,-0.85457784,0.2821052,-0.7123534,0.24852699,0.5794192,-0.27871165
2.328,26375.352,16041.331,-44959.87,487.10266,474.6287,495.20667,-0.8472615,0.30907753,-0.7057207,0.27148932,0.54856443,-0.3279099
2.3285,26315.799,16012.044,-45009.625,487.10266,493.44696,495.20667,-0.8419121,0.32723188,-0.7008965,0.28694102,0.5250154,-0.35886806
2.329,26220.885,15968.234,-45135.3,487.10266,493.44696,495.20667,-0.83305115,0.3546159,-0.6929472,0.3102605,0.48542315,-0.40199122
2.3295,26162.797,15945.482,-45237.766,487.10266,493.44696,495.20667,-0.8265356,0.37288487,-0.6871299,0.32582673,0.4563669,-0.4282177
2.33,26098.363,15932.911,-45388.223,487.10266,493.44696,495.20667,-0.81582105,0.40011662,-0.67760473,0.34904137,0.40922016,-0.46329585
2.3305,26077.547,15945.938,-45467.72,487.10266,493.44696,495.20667,-0.8080716,0.41803676,-0.67074,0.36432424,0.3757203,-0.48361453
2.331,26087.95,16007.423,-45527.965,487.10266,493.44696,495.20667,-0.7956346,0.44437835,-0.65975344,0.38679618,0.322954,-0.5092234
2.3315,26125.455,16079.269,-45516.984,487.10266,493.44696,495.20667,-0.78688586,0.46149692,-0.6520405,0.40140384,0.28645363,-0.5229626
2.332,26228.469,16231.8955,-45413.402,487.10266,493.44696,495.20667,-0.77324617,0.48643494,-0.6400296,0.4226883,0.23031002,-0.5385328
2.3325,26325.941,16359.108,-45286.03,487.10266,493.44696,495.20667,-0.7639075,0.5025664,-0.63181025,0.43645856,0.19226642,-0.5455779
2.333,26507.37,16576.8,-45018.645,496.7778,493.44696,495.20667,-0.7496712,0.5261014,-0.61928314,0.45654252,0.13474697,-0.55122393
2.3335,26645.56,16732.39,-44802.39,496.7778,493.44696,495.20667,-0.74008274,0.5414235,-0.6108454,0.46961594,0.096331954,-0.5517588
2.334,26865.941,16968.363,-44449.0,496.7778,493.44696,495.20667,-0.7255847,0.5640093,-0.5980823,0.48889667,0.038955376,-0.54777795
2.3345,27014.186,17120.328,-44211.734,496.7778,493.44696,495.20667,-0.71581936,0.57891047,-0.5894844,0.50161815,0.0010581029,-0.5419484
2.335,27229.316,17330.541,-43882.246,496.7778,493.44696,495.20667,-0.7009245,0.6011786,-0.57637185,0.5206324,-0.054925103,-0.52842504
2.3355,27364.535,17455.184,-43693.32,496.7778,493.44696,495.20667,-0.6907479,0.61602765,-0.56741655,0.53331506,-0.09145679,-0.51620203
2.336,27552.307,17617.002,-43467.652,496.7778,493.44696,495.20667,-0.6749534,0.6383289,-0.5535247,0.5523802,-0.14464475,-0.49303007
2.3365,27667.045,17709.932,-43354.61,496.7778,493.44696,495.20667,-0.66396356,0.6532082,-0.54387736,0.5650984,-0.1787501,-0.47436836
2.337,27825.14,17834.139,-43226.613,496.7778,493.44696,495.20667,-0.6466876,0.67541456,-0.5287281,0.5840852,-0.22734936,-0.44166616
2.3375,27925.584,17912.457,-43156.11,496.7778,493.44696,495.20667,-0.6346164,0.69003755,-0.5181488,0.5965945,-0.25772417,-0.4168581
2.338,28080.61,18034.252,-43045.883,496.7778,493.44696,495.20667,-0.61565113,0.71150136,-0.50156975,0.6149597,-0.29972515,-0.37548164
2.3385,28192.965,18125.219,-42952.977,496.7778,493.44696,495.20667,-0.6024859,0.7253839,-0.4900844,0.6268342,-0.32507733,-0.3453877
2.339,28384.93,18286.938,-42758.137,496.7778,493.44696,495.20667,-0.5820899,0.7453785,-0.47232673,0.6439419,-0.3587517,-0.2970259
2.3395,28532.213,18415.488,-42578.918,496.7778,493.44696,495.20667,-0.56816566,0.75808626,-0.4602244,0.6548165,-0.37813854,-0.2629817
2.34,28784.342,18640.371,-42222.902,496.7778,493.44696,499.43964,-0.5469784,0.77616566,-0.44183445,0.67029136,-0.40245548,-0.20980066
2.3405,28970.918,18809.71,-41925.414,496.7778,493.44696,499.43964,-0.53275305,0.78758305,-0.4295008,0.68006366,-0.41544724,-0.17325684
2.341,29270.436,19085.312,-41397.992,496.7778,493.44696,499.43964,-0.511406,0.8038628,-0.41100326,0.6939875,-0.4300932,-0.11729299
2.3415,29477.756,19276.357,-41004.58,496.7778,493.44696,499.43964,-0.49720854,0.81423783,-0.39870855,0.702856,-0.4366407,-0.079461664
2.342,29788.26,19559.84,-40380.43,496.7778,493.44696,499.43964,-0.47596616,0.8292578,-0.38032138,0.7156892,-0.4416547,-0.022281868
2.3425,29986.953,19739.057,-39960.906,496.7778,493.44696,499.43964,-0.4618021,0.8390143,-0.3680647,0.7240195,-0.44178492,0.015947592
2.343,30259.096,19981.928,-39358.805,496.7778,493.44696,499.43964,-0.44042718,0.8533983,-0.34957337,0.73629904,-0.43712205,0.07315065
2.3435,30416.99,20121.186,-38991.273,496.7778,493.44696,499.43964,-0.4259942,0.86287665,-0.3370932,0.74438226,-0.43073577,0.1109972
2.344,30613.682,20290.383,-38510.81,496.7778,493.44696,499.43964,-0.4039069,0.8769183,-0.3180018,0.7563594,-0.4161728,0.16693649
2.3445,30717.76,20376.336,-38243.38,496.7778,493.44696,499.43964,-0.38879806,0.8861277,-0.3049508,0.7642132,-0.40312123,0.20340365
2.345,30833.621,20470.027,-37917.184,496.7778,493.44696,499.43964,-0.36543858,0.8995905,-0.28480133,0.7756816,-0.37856403,0.25632823
2.3455,30886.924,20513.205,-37740.207,496.7778,499.3075,499.43964,-0.34938368,0.90822303,-0.27097178,0.783027,-0.35895547,0.29008058
2.346,30941.258,20558.014,-37512.37,496.7778,499.3075,499.43964,-0.32461298,0.92045164,-0.24967161,0.7934217,-0.3249473,0.33781204
2.3465,30968.215,20580.277,-37370.027,496.7778,499.3075,499.43964,-0.30770493,0.92801285,-0.23516099,0.7998405,-0.29943198,0.36736846
2.347,31008.598,20612.475,-37145.5,496.7778,499.3075,499.43964,-0.2819406,0.93831825,-0.21308047,0.8085752,-0.25737536,0.40780252
2.3475,31041.807,20638.482,-36975.785,496.7778,499.3075,499.43964,-0.2646128,0.9444458,-0.19825172,0.81376135,-0.22713484,0.4319278
2.348,31105.973,20689.762,-36674.086,496.7778,499.3075,499.43964,-0.23858684,0.9525106,-0.17601748,0.8205794,-0.17903683,0.46359655
2.3485,31157.613,20732.1,-36435.492,496.7778,499.3075,499.43964,-0.22132249,0.9571871,-0.1612836,0.82451934,-0.14546613,0.48160744
