Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.2345,464.5619,459.2394,481.7701
0.235,464.5619,459.2394,481.7701
0.2355,464.5619,459.2394,481.7701
0.236,464.5619,459.2394,481.7701
0.2365,464.5619,459.2394,481.7701
0.237,464.5619,452.80133,481.7701
0.2375,464.5619,452.80133,481.7701
0.238,464.5619,452.80133,481.7701
0.2385,464.5619,452.80133,481.7701
0.239,464.5619,452.80133,481.7701
0.2395,464.5619,452.80133,481.7701
0.24,464.5619,452.80133,481.7701
0.2405,464.5619,452.80133,481.7701
0.241,464.5619,452.80133,481.7701
0.2415,464.5619,452.80133,481.7701
0.242,464.5619,452.80133,481.7701
0.2425,464.5619,452.80133,481.7701
0.243,465.477,452.80133,481.7701
0.2435,465.477,452.80133,481.7701
0.244,465.477,452.80133,481.7701
0.2445,465.477,452.80133,481.7701
0.245,465.477,452.80133,481.7701
0.2455,465.477,452.80133,481.7701
0.246,465.477,452.80133,485.0048
0.2465,465.477,452.80133,485.0048
0.247,465.477,452.80133,485.0048
0.2475,465.477,452.80133,485.0048
0.248,465.477,452.80133,485.0048
0.2485,465.477,452.80133,485.0048
0.249,465.477,452.80133,485.0048
0.2495,465.477,452.80133,485.0048
0.25,465.477,452.80133,485.0048
0.2505,465.477,452.80133,485.0048
0.251,465.477,452.80133,485.0048
0.2515,465.477,452.80133,485.0048
0.252,465.477,452.80133,485.0048
0.2525,465.477,452.80133,485.0048
0.253,465.477,452.80133,485.0048
0.2535,465.477,452.80133,485.0048
0.254,465.477,471.79984,485.0048
0.2545,465.477,471.79984,485.0048
0.255,465.477,471.79984,485.0048
0.2555,465.477,471.79984,485.0048
0.256,465.477,471.79984,485.0048
0.2565,465.477,471.79984,485.0048
0.257,465.477,471.79984,485.0048
0.2575,465.477,471.79984,485.0048
0.258,465.477,471.79984,485.0048
0.2585,465.477,471.79984,485.0048
0.259,465.477,471.79984,485.0048
0.2595,465.477,471.79984,485.0048
0.26,465.477,471.79984,485.0048
0.2605,472.6281,471.79984,485.0048
0.261,472.6281,471.79984,485.0048
0.2615,472.6281,471.79984,485.0048
0.262,472.6281,471.79984,485.0048
0.2625,472.6281,471.79984,485.0048
0.263,472.6281,471.79984,487.09198
0.2635,472.6281,471.79984,487.09198
0.264,472.6281,471.79984,487.09198
0.2645,472.6281,471.79984,487.09198
0.265,472.6281,471.79984,487.09198
0.2655,472.6281,471.79984,487.09198
0.266,472.6281,471.79984,487.09198
0.2665,472.6281,471.79984,487.09198
0.267,472.6281,471.79984,487.09198
0.2675,472.6281,471.79984,487.09198
0.268,472.6281,471.79984,487.09198
0.2685,472.6281,471.79984,487.09198
0.269,472.6281,471.79984,487.09198
0.2695,472.6281,471.79984,487.09198
0.27,472.6281,471.79984,487.09198
0.2705,472.6281,471.79984,487.09198
0.271,472.6281,463.03296,487.09198
0.2715,472.6281,463.03296,487.09198
0.272,472.6281,463.03296,487.09198
0.2725,472.6281,463.03296,487.09198
0.273,472.6281,463.03296,487.09198
0.2735,472.6281,463.03296,487.09198
0.274,472.6281,463.03296,487.09198
0.2745,472.6281,463.03296,487.09198
0.275,472.6281,463.03296,487.09198
0.2755,472.6281,463.03296,487.09198
0.276,472.6281,463.03296,487.09198
0.2765,472.6281,463.03296,487.09198
0.277,472.6281,463.03296,487.09198
0.2775,467.9694,463.03296,487.09198
0.278,467.9694,463.03296,487.09198
0.2785,467.9694,463.03296,487.09198
0.279,467.9694,463.03296,487.09198
0.2795,467.9694,463.03296,487.09198
0.28,467.9694,463.03296,482.90894
0.2805,467.9694,463.03296,482.90894
0.281,467.9694,463.03296,482.90894
0.2815,467.9694,463.03296,482.90894
0.282,467.9694,463.03296,482.90894
0.2825,467.9694,463.03296,482.90894
0.283,467.9694,463.03296,482.90894
0.2835,467.9694,463.03296,482.90894
0.284,467.9694,463.03296,482.90894
0.2845,467.9694,463.03296,482.90894
0.285,467.9694,463.03296,482.90894
0.2855,467.9694,463.03296,482.90894
0.286,467.9694,463.03296,482.90894
0.2865,467.9694,463.03296,482.90894
0.287,467.9694,463.03296,482.90894
0.2875,467.9694,463.03296,482.90894
0.288,467.9694,463.03296,482.90894
0.2885,467.9694,459.30292,482.90894
0.289,467.9694,459.30292,482.90894
0.2895,467.9694,459.30292,482.90894
0.29,467.9694,459.30292,482.90894
0.2905,467.9694,459.30292,482.90894
0.291,467.9694,459.30292,482.90894
0.2915,467.9694,459.30292,482.90894
0.292,467.9694,459.30292,482.90894
0.2925,467.9694,459.30292,482.90894
0.293,467.9694,459.30292,482.90894
0.2935,467.9694,459.30292,482.90894
0.294,467.9694,459.30292,482.90894
0.2945,467.9694,459.30292,482.90894
0.295,469.8793,459.30292,482.90894
0.2955,469.8793,459.30292,482.90894
0.296,469.8793,459.30292,482.90894
0.2965,469.8793,459.30292,482.90894
0.297,469.8793,459.30292,485.84885
0.2975,469.8793,459.30292,485.84885
0.298,469.8793,459.30292,485.84885
0.2985,469.8793,459.30292,485.84885
0.299,469.8793,459.30292,485.84885
0.2995,469.8793,459.30292,485.84885
0.3,469.8793,459.30292,485.84885
0.3005,469.8793,459.30292,485.84885
0.301,469.8793,459.30292,485.84885
0.3015,469.8793,459.30292,485.84885
0.302,469.8793,459.30292,485.84885
0.3025,469.8793,459.30292,485.84885
0.303,469.8793,459.30292,485.84885
0.3035,469.8793,459.30292,485.84885
0.304,469.8793,459.30292,485.84885
0.3045,469.8793,459.30292,485.84885
0.305,469.8793,459.30292,485.84885
0.3055,469.8793,471.48807,485.84885
0.306,469.8793,471.48807,485.84885
0.3065,469.8793,471.48807,485.84885
0.307,469.8793,471.48807,485.84885
0.3075,469.8793,471.48807,485.84885
0.308,469.8793,471.48807,485.84885
0.3085,469.8793,471.48807,485.84885
