Time,Modbus1.Q_level,Modbus1.Voltage_diff,Modbus2.Q_level,Modbus2.Voltage_diff,Modbus3.Q_level,Modbus3.Voltage_diff,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
8.067,847371.5,-30465.879,1128002.4,-31279.4,-991905.75,-28838.723,1966.3622,2005.4113,1888.2587
8.0675,804450.4,-30465.879,1118330.1,-31279.4,-912777.75,-28838.723,1966.3622,2005.4113,1888.2587
8.068,752605.9,-30465.879,1096354.5,-31279.4,-794696.8,-28838.723,1966.3622,2005.4113,1888.2587
8.0685,722459.5,-30465.879,1078366.1,-31279.4,-711832.2,-28838.723,1966.3622,2005.4113,1888.2587
8.069,667188.1,-30465.879,1064082.1,-31279.4,-582569.2,-28838.723,1966.3622,2005.4113,1888.2587
8.0695,619746.3,-30465.879,1069396.2,-31279.4,-498511.03,-28838.723,1966.3622,2005.4113,1888.2587
8.07,542759.56,-30465.879,1091614.8,-31279.4,-383647.53,-28838.723,1966.3622,2005.4113,1888.2587
8.0705,496124.3,-30465.879,1102376.8,-31279.4,-313395.03,-28838.723,1966.3622,2005.4113,1888.2587
8.071,442221.78,-30465.879,1081828.0,-31279.4,-201502.14,-28838.723,1966.3622,2005.4113,1888.2587
8.0715,415247.44,-30465.879,1037204.9,-31279.4,-111711.41,-28838.723,1966.3622,2005.4113,1888.2587
8.072,374880.12,-30465.879,944334.2,-31279.4,45580.445,-28838.723,1966.3622,2005.4113,1888.2587
8.0725,344071.12,-30465.879,886332.5,-31279.4,148969.78,-28838.723,1966.3622,2005.4113,1888.2587
8.073,293692.75,-30465.879,828074.7,-31279.4,273454.2,-28838.723,1966.3622,2005.4113,1888.2587
8.0735,257651.86,-30465.879,808153.0,-31279.4,333805.38,-28838.723,1966.3622,2005.4113,1888.2587
8.074,195033.67,-30465.879,787739.7,-31279.4,411178.6,-28838.723,1966.3622,2005.4113,1888.2587
8.0745,147742.9,-30465.879,763711.56,-31279.4,470786.84,-28838.723,1966.3622,2005.4113,1888.2587
8.075,75630.875,-30465.879,699924.5,-31279.4,584279.9,-28838.723,1966.3622,2005.4113,1888.2587
8.0755,30917.69,-30465.879,645084.4,-31279.4,669462.5,-28838.723,1966.3622,2005.4113,1888.2587
8.076,-25087.422,-30465.879,564124.8,-31279.4,786641.4,-28838.723,1966.3622,2005.4113,1888.2587
8.0765,-51096.523,-30465.879,519584.28,-31279.4,842805.0,-28838.723,1966.3622,2005.4113,1888.2587
8.077,-75993.91,-30465.879,469486.9,-31279.4,889715.1,-28838.723,1966.3622,2005.4113,1888.2587
8.0775,-92870.59,-30465.879,445497.38,-31279.4,906459.94,-28838.723,1966.3622,2005.4113,1888.2587
8.078,-137647.62,-30465.879,423183.97,-31279.4,930870.5,-28838.723,1966.3622,2005.4113,1888.2587
8.0785,-183936.45,-30465.879,418048.1,-31279.4,951060.06,-28838.723,1966.3622,2005.4113,1888.2587
8.079,-265373.72,-30465.879,421617.2,-31279.4,978924.44,-32511.72,1966.3622,2005.4113,2064.5625
8.0795,-315618.06,-30465.879,426284.38,-31279.4,988457.6,-32511.72,1966.3622,2005.4113,2064.5625
8.08,-372881.22,-30465.879,427335.6,-31279.4,984841.06,-32511.72,1966.3622,2005.4113,2064.5625
8.0805,-399960.66,-28210.22,420551.84,-27431.71,974181.9,-32511.72,1858.0907,1820.7222,2064.5625
8.081,-431894.53,-28210.22,396764.1,-27431.71,957383.44,-32511.72,1858.0907,1820.7222,2064.5625
8.0815,-450749.7,-28210.22,372518.72,-27431.71,950776.0,-32511.72,1858.0907,1820.7222,2064.5625
8.082,-477655.8,-28210.22,329392.5,-27431.71,948615.94,-32511.72,1858.0907,1820.7222,2064.5625
8.0825,-494380.53,-28210.22,301019.53,-27431.71,949811.06,-32511.72,1858.0907,1820.7222,2064.5625
8.083,-514274.03,-28210.22,263513.97,-27431.71,948493.94,-32511.72,1858.0907,1820.7222,2064.5625
8.0835,-523933.62,-28210.22,241157.62,-27431.71,943415.5,-32511.72,1858.0907,1820.7222,2064.5625
8.084,-539493.44,-28210.22,209784.4,-27431.71,932107.9,-32511.72,1858.0907,1820.7222,2064.5625
8.0845,-555316.44,-28210.22,191001.89,-27431.71,924613.1,-32511.72,1858.0907,1820.7222,2064.5625
8.085,-588898.0,-28210.22,168349.92,-27431.71,914327.9,-32511.72,1858.0907,1820.7222,2064.5625
8.0855,-613750.1,-28210.22,157024.16,-27431.71,906064.1,-32511.72,1858.0907,1820.7222,2064.5625
8.086,-644358.56,-28210.22,143209.97,-27431.71,886659.75,-32511.72,1858.0907,1820.7222,2064.5625
8.0865,-656567.4,-28210.22,134411.3,-27431.71,867629.9,-32511.72,1858.0907,1820.7222,2064.5625
8.087,-663404.75,-28210.22,120570.14,-27431.71,831655.3,-32511.72,1858.0907,1820.7222,2064.5625
8.0875,-663545.25,-28210.22,111210.13,-27431.71,805206.6,-32511.72,1858.0907,1820.7222,2064.5625
8.088,-662344.9,-28210.22,98113.695,-27431.71,765356.2,-32511.72,1858.0907,1820.7222,2064.5625
8.0885,-661619.9,-28210.22,90436.15,-27431.71,739041.56,-32511.72,1858.0907,1820.7222,2064.5625
8.089,-659250.8,-28210.22,80356.88,-27431.71,698100.5,-32511.72,1858.0907,1820.7222,2064.5625
8.0895,-655724.2,-28210.22,74173.69,-27431.71,668714.5,-32511.72,1858.0907,1820.7222,2064.5625
8.09,-647514.5,-28210.22,65018.61,-27431.71,621881.8,-32511.72,1858.0907,1820.7222,2064.5625
8.0905,-641202.3,-28210.22,58815.81,-27431.71,590443.0,-32511.72,1858.0907,1820.7222,2064.5625
8.091,-632384.5,-28210.22,49344.48,-27431.71,546193.25,-32511.72,1858.0907,1820.7222,2064.5625
8.0915,-627173.06,-28210.22,42948.76,-27431.71,519623.4,-32511.72,1858.0907,1820.7222,2064.5625
8.092,-619441.8,-28210.22,33328.387,-27431.71,483726.88,-32511.72,1858.0907,1820.7222,2064.5625
8.0925,-613910.9,-28210.22,27053.598,-27431.71,461558.72,-32511.72,1858.0907,1820.7222,2064.5625
8.093,-605688.5,-28210.22,18286.832,-27431.71,430025.16,-32511.72,1858.0907,1820.7222,2064.5625
8.0935,-601268.06,-28210.22,13071.598,-27431.71,410335.34,-32511.72,1858.0907,1820.7222,2064.5625
8.094,-597656.5,-28210.22,6137.375,-27431.71,383832.44,-32511.72,1858.0907,1820.7222,2064.5625
8.0945,-597342.4,-28210.22,1848.2579,-27431.71,368636.9,-32511.72,1858.0907,1820.7222,2064.5625
8.095,-587356.25,-28210.22,53.17794,-27431.71,351788.0,-32511.72,1858.0907,1820.7222,2064.5625
8.0955,-586763.8,-28210.22,-3188.9404,-27431.71,344655.4,-9938.7,1858.0907,1820.7222,981.0576
8.096,-589969.1,-28210.22,-7834.1553,-27431.71,336903.1,-9938.7,1858.0907,1820.7222,981.0576
8.0965,-594909.06,-28210.22,-10494.897,-27431.71,333667.34,-9938.7,1858.0907,1820.7222,981.0576
8.097,-605912.0,-4896.4062,-14158.752,-3629.6633,332243.34,-9938.7,739.0275,678.2238,981.0576
8.0975,-614811.8,-4896.4062,-16669.848,-3629.6633,333753.3,-9938.7,739.0275,678.2238,981.0576
8.098,-628798.6,-4896.4062,-20482.643,-3629.6633,339118.97,-9938.7,739.0275,678.2238,981.0576
8.0985,-637737.9,-4896.4062,-22713.385,-3629.6633,343996.3,-9938.7,739.0275,678.2238,981.0576
8.099,-649826.7,-4896.4062,-25103.084,-3629.6633,351991.28,-9938.7,739.0275,678.2238,981.0576
8.0995,-656891.0,-4896.4062,-26107.227,-3629.6633,357416.88,-9938.7,739.0275,678.2238,981.0576
8.1,-666071.9,-4896.4062,-27280.346,-3629.6633,365827.94,-9938.7,739.0275,678.2238,981.0576
8.1005,-671350.94,-4896.4062,-28134.91,-3629.6633,371896.5,-9938.7,739.0275,678.2238,981.0576
8.101,-678223.7,-4896.4062,-29559.7,-3629.6633,382030.53,-9938.7,739.0275,678.2238,981.0576
8.1015,-682237.5,-4896.4062,-30388.416,-3629.6633,389492.75,-9938.7,739.0275,678.2238,981.0576
8.102,-687578.1,-4896.4062,-31070.521,-3629.6633,401609.12,-9938.7,739.0275,678.2238,981.0576
8.1025,-690731.56,-4896.4062,-31087.37,-3629.6633,410247.94,-9938.7,739.0275,678.2238,981.0576
8.103,-694863.7,-4896.4062,-30560.107,-3629.6633,424052.12,-9938.7,739.0275,678.2238,981.0576
8.1035,-697202.3,-4896.4062,-29891.727,-3629.6633,433791.78,-9938.7,739.0275,678.2238,981.0576
8.104,-699991.44,-4896.4062,-28359.902,-3629.6633,448957.28,-9938.7,739.0275,678.2238,981.0576
8.1045,-701262.2,-4896.4062,-26925.033,-3629.6633,459169.9,-9938.7,739.0275,678.2238,981.0576
8.105,-702002.7,-4896.4062,-24172.295,-3629.6633,474147.28,-9938.7,739.0275,678.2238,981.0576
8.1055,-701573.94,-4896.4062,-22050.682,-3629.6633,483709.78,-9938.7,739.0275,678.2238,981.0576
8.106,-699465.8,-4896.4062,-18686.506,-3629.6633,497328.62,-9938.7,739.0275,678.2238,981.0576
8.1065,-697148.9,-4896.4062,-16411.389,-3629.6633,505954.1,-9938.7,739.0275,678.2238,981.0576
8.107,-692525.6,-4896.4062,-12960.891,-3629.6633,518264.84,-9938.7,739.0275,678.2238,981.0576
8.1075,-688808.06,-4896.4062,-10592.711,-3629.6633,526035.4,-9938.7,739.0275,678.2238,981.0576
8.108,-682444.1,-4896.4062,-6880.333,-3629.6633,536920.75,-9938.7,739.0275,678.2238,981.0576
8.1085,-677745.3,-4896.4062,-4290.672,-3629.6633,543568.75,-9938.7,739.0275,678.2238,981.0576
8.109,-670137.06,-4896.4062,-220.29637,-3629.6633,552458.0,-9938.7,739.0275,678.2238,981.0576
8.1095,-664770.8,-4896.4062,2639.572,-3629.6633,557555.6,-9938.7,739.0275,678.2238,981.0576
8.11,-656229.0,-4896.4062,6989.223,-3629.6633,563714.75,-9938.7,739.0275,678.2238,981.0576
8.1105,-649182.06,-4896.4062,8196.351,-3629.6633,566678.8,-9938.7,739.0275,678.2238,981.0576
8.111,-633681.4,-4896.4062,1848.285,-3629.6633,570450.44,-9938.7,739.0275,678.2238,981.0576
8.1115,-619666.3,-4896.4062,-9038.803,-3629.6633,573576.2,-9938.7,739.0275,678.2238,981.0576
8.112,-596187.56,-4896.4062,-31033.21,-3629.6633,579889.75,-6556.7036,739.0275,678.2238,818.7218
8.1125,-581476.75,-4896.4062,-45281.793,-3629.6633,584493.8,-6556.7036,739.0275,678.2238,818.7218
8.113,-562443.25,-4896.4062,-61975.13,-2144.6316,589508.25,-6556.7036,739.0275,606.9423,818.7218
8.1135,-550440.75,-3291.8696,-70388.81,-2144.6316,590085.75,-6556.7036,662.00977,606.9423,818.7218
8.114,-529985.75,-3291.8696,-81212.27,-2144.6316,585123.2,-6556.7036,662.00977,606.9423,818.7218
8.1145,-513686.7,-3291.8696,-87556.55,-2144.6316,577600.3,-6556.7036,662.00977,606.9423,818.7218
8.115,-485588.78,-3291.8696,-94519.1,-2144.6316,560279.5,-6556.7036,662.00977,606.9423,818.7218
8.1155,-464853.8,-3291.8696,-96990.266,-2144.6316,545223.06,-6556.7036,662.00977,606.9423,818.7218
8.116,-430663.06,-3291.8696,-98484.88,-2144.6316,518659.75,-6556.7036,662.00977,606.9423,818.7218
8.1165,-405641.66,-3291.8696,-99098.22,-2144.6316,499155.8,-6556.7036,662.00977,606.9423,818.7218
8.117,-365493.06,-3291.8696,-100279.86,-2144.6316,468471.06,-6556.7036,662.00977,606.9423,818.7218
8.1175,-338005.75,-3291.8696,-100906.16,-2144.6316,447498.4,-6556.7036,662.00977,606.9423,818.7218
8.118,-297217.75,-3291.8696,-100798.45,-2144.6316,415450.38,-6556.7036,662.00977,606.9423,818.7218
8.1185,-270520.34,-3291.8696,-100037.97,-2144.6316,393649.3,-6556.7036,662.00977,606.9423,818.7218
8.119,-230639.38,-3291.8696,-98565.75,-2144.6316,360331.88,-6556.7036,662.00977,606.9423,818.7218
8.1195,-203833.38,-3291.8696,-97674.78,-2144.6316,337877.16,-6556.7036,662.00977,606.9423,818.7218
8.12,-163405.38,-3291.8696,-96384.49,-2144.6316,304234.53,-6556.7036,662.00977,606.9423,818.7218
8.1205,-136554.11,-3291.8696,-95366.516,-2144.6316,282018.8,-6556.7036,662.00977,606.9423,818.7218
8.121,-96556.45,-3291.8696,-93640.516,-2144.6316,249189.56,-6556.7036,662.00977,606.9423,818.7218
8.1215,-69941.9,-3291.8696,-92595.37,-2144.6316,227708.6,-6556.7036,662.00977,606.9423,818.7218
8.122,-29973.494,-3291.8696,-91470.65,-2144.6316,196303.84,-6556.7036,662.00977,606.9423,818.7218
8.1225,-3487.5835,-3291.8696,-90924.6,-2144.6316,176068.62,-6556.7036,662.00977,606.9423,818.7218
8.123,35412.113,-3291.8696,-89998.69,-2144.6316,146974.61,-6556.7036,662.00977,606.9423,818.7218
8.1235,60562.074,-3291.8696,-89160.27,-2144.6316,128459.89,-6556.7036,662.00977,606.9423,818.7218
8.124,97136.586,-3291.8696,-87645.29,-2144.6316,102000.22,-6556.7036,662.00977,606.9423,818.7218
8.1245,120892.16,-3291.8696,-86589.02,-2144.6316,85255.72,-6556.7036,662.00977,606.9423,818.7218
8.125,155661.06,-3291.8696,-85007.24,-2144.6316,61638.85,-6556.7036,662.00977,606.9423,818.7218
8.1255,178129.55,-3291.8696,-83888.49,-2144.6316,47022.543,-6556.7036,662.00977,606.9423,818.7218
8.126,210397.3,-3291.8696,-81993.66,-2144.6316,26955.729,-6556.7036,662.00977,606.9423,818.7218
8.1265,230771.7,-3291.8696,-80588.55,-2144.6316,14834.794,-6556.7036,662.00977,606.9423,818.7218
8.127,259406.39,-3291.8696,-78337.22,-2144.6316,-1534.78,-6556.7036,662.00977,606.9423,818.7218
8.1275,277069.38,-3291.8696,-76733.734,-2144.6316,-11297.703,-6556.7036,662.00977,606.9423,818.7218
8.128,301097.4,-3291.8696,-74046.266,-2144.6316,-24284.35,-6556.7036,662.00977,606.9423,818.7218
8.1285,315291.56,-3291.8696,-71982.02,-2144.6316,-31858.15,-3393.6938,662.00977,606.9423,293.1027
8.129,333693.84,-3291.8696,-68439.89,-2144.6316,-41645.332,-3393.6938,662.00977,606.9423,293.1027
8.1295,344052.16,-3291.8696,-65821.31,-2144.6316,-47169.53,-3393.6938,662.00977,606.9423,293.1027
8.13,356816.88,-3291.8696,-61579.344,-2144.6316,-54052.99,-3393.6938,662.00977,606.9423,293.1027
8.1305,363510.22,-3291.8696,-58542.773,-3852.3647,-57757.797,-3393.6938,662.00977,271.0865,293.1027
8.131,370819.9,-2903.669,-53630.242,-3852.3647,-62064.215,-3393.6938,316.6239,271.0865,293.1027
8.1315,373884.5,-2903.669,-50103.195,-3852.3647,-64151.355,-3393.6938,316.6239,271.0865,293.1027
8.132,375868.8,-2903.669,-44465.8,-3852.3647,-66225.32,-3393.6938,316.6239,271.0865,293.1027
8.1325,375542.75,-2903.669,-40509.26,-3852.3647,-66989.2,-3393.6938,316.6239,271.0865,293.1027
8.133,372745.25,-2903.669,-34318.6,-3852.3647,-67364.44,-3393.6938,316.6239,271.0865,293.1027
8.1335,369424.12,-2903.669,-30038.84,-3852.3647,-67185.55,-3393.6938,316.6239,271.0865,293.1027
8.134,362394.38,-2903.669,-23445.78,-3852.3647,-66399.62,-3393.6938,316.6239,271.0865,293.1027
8.1345,356428.03,-2903.669,-18992.879,-3852.3647,-65590.03,-3393.6938,316.6239,271.0865,293.1027
8.135,345702.3,-2903.669,-12350.127,-3852.3647,-64020.41,-3393.6938,316.6239,271.0865,293.1027
8.1355,337435.25,-2903.669,-8012.89,-3852.3647,-62757.164,-3393.6938,316.6239,271.0865,293.1027
8.136,323437.03,-2903.669,-1738.9268,-3852.3647,-60520.29,-3393.6938,316.6239,271.0865,293.1027
8.1365,313079.3,-2903.669,2236.4502,-3852.3647,-58762.88,-3393.6938,316.6239,271.0865,293.1027
8.137,296106.94,-2903.669,7789.7363,-3852.3647,-55621.93,-3393.6938,316.6239,271.0865,293.1027
8.1375,283912.06,-2903.669,11158.968,-3852.3647,-53116.086,-3393.6938,316.6239,271.0865,293.1027
8.138,264452.22,-2903.669,15625.812,-3852.3647,-48597.812,-3393.6938,316.6239,271.0865,293.1027
8.1385,250791.28,-2903.669,18168.24,-3852.3647,-44997.29,-3393.6938,316.6239,271.0865,293.1027
8.139,229426.14,-2903.669,21257.639,-3852.3647,-38585.234,-3393.6938,316.6239,271.0865,293.1027
8.1395,214689.98,-2903.669,22789.752,-3852.3647,-33571.78,-3393.6938,316.6239,271.0865,293.1027
8.14,191996.31,-2903.669,24219.428,-3852.3647,-24856.61,-3393.6938,316.6239,271.0865,293.1027
8.1405,176545.5,-2903.669,24555.607,-3852.3647,-18212.684,-3393.6938,316.6239,271.0865,293.1027
8.141,152964.42,-2903.669,24089.578,-3852.3647,-6948.601,-3393.6938,316.6239,271.0865,293.1027
8.1415,136994.5,-2903.669,23114.863,-3852.3647,1443.408,-3393.6938,316.6239,271.0865,293.1027
8.142,112667.36,-2903.669,20638.723,-3852.3647,15373.221,-3393.6938,316.6239,271.0865,293.1027
8.1425,96190.9,-2903.669,18307.748,-3852.3647,25556.225,-3393.6938,316.6239,271.0865,293.1027
8.143,71071.99,-2903.669,13798.754,-3852.3647,42163.516,-3393.6938,316.6239,271.0865,293.1027
8.1435,54053.266,-2903.669,10141.457,-3852.3647,54104.746,-3393.6938,316.6239,271.0865,293.1027
8.144,28136.434,-2903.669,3745.117,-3852.3647,73266.28,-3393.6938,316.6239,271.0865,293.1027
8.1445,10633.0,-2903.669,-1070.5763,-3852.3647,86825.67,-3393.6938,316.6239,271.0865,293.1027
8.145,-2749.2615,-2903.669,-941.4104,-3852.3647,100102.87,-3393.6938,316.6239,271.0865,293.1027
8.1455,-18531.295,-2903.669,-6055.486,-3852.3647,114485.78,-3393.6938,316.6239,271.0865,293.1027
8.146,-42148.03,-2903.669,-14605.973,-3852.3647,135518.69,-3087.9312,316.6239,271.0865,307.7793
8.1465,-58061.33,-2903.669,-20743.432,-3852.3647,149261.58,-3087.9312,316.6239,271.0865,307.7793
8.147,-82001.625,-2903.669,-29720.053,-3852.3647,169298.89,-3087.9312,316.6239,271.0865,307.7793
8.1475,-97600.195,-2903.669,-35067.13,-3975.7446,182053.53,-3087.9312,316.6239,265.16425,307.7793
8.148,-119400.43,-3453.0798,-41924.996,-3975.7446,199865.45,-3087.9312,290.25217,265.16425,307.7793
8.1485,-132285.03,-3453.0798,-45914.695,-3975.7446,210692.69,-3087.9312,290.25217,265.16425,307.7793
8.149,-148674.83,-3453.0798,-51398.84,-3975.7446,225266.0,-3087.9312,290.25217,265.16425,307.7793
8.1495,-157765.95,-3453.0798,-54797.023,-3975.7446,233890.7,-3087.9312,290.25217,265.16425,307.7793
8.15,-169238.22,-3453.0798,-59499.16,-3975.7446,245262.95,-3087.9312,290.25217,265.16425,307.7793
8.1505,-175776.67,-3453.0798,-62422.06,-3975.7446,251818.31,-3087.9312,290.25217,265.16425,307.7793
8.151,-184238.08,-3453.0798,-66720.63,-3975.7446,260080.34,-3087.9312,290.25217,265.16425,307.7793
8.1515,-189044.62,-3453.0798,-69662.69,-3975.7446,264496.53,-3087.9312,290.25217,265.16425,307.7793
8.152,-195038.6,-3453.0798,-74266.56,-3975.7446,269389.72,-3087.9312,290.25217,265.16425,307.7793
8.1525,-198227.53,-3453.0798,-77439.22,-3975.7446,271434.88,-3087.9312,290.25217,265.16425,307.7793
8.153,-201722.52,-3453.0798,-82344.94,-3975.7446,272552.34,-3087.9312,290.25217,265.16425,307.7793
8.1535,-203089.98,-3453.0798,-85775.03,-3975.7446,271915.38,-3087.9312,290.25217,265.16425,307.7793
8.154,-203504.8,-3453.0798,-91316.77,-3975.7446,268750.88,-3087.9312,290.25217,265.16425,307.7793
8.1545,-202634.17,-3453.0798,-95330.945,-3975.7446,265099.6,-3087.9312,290.25217,265.16425,307.7793
8.155,-199626.75,-3453.0798,-101844.4,-3975.7446,257206.14,-3087.9312,290.25217,265.16425,307.7793
8.1555,-196516.72,-3453.0798,-106512.71,-3975.7446,250272.36,-3087.9312,290.25217,265.16425,307.7793
8.156,-190172.39,-3453.0798,-114048.77,-3975.7446,237261.53,-3087.9312,290.25217,265.16425,307.7793
8.1565,-184764.34,-3453.0798,-119478.96,-3975.7446,226805.97,-3087.9312,290.25217,265.16425,307.7793
8.157,-174783.56,-3453.0798,-128303.43,-3975.7446,208446.11,-3087.9312,290.25217,265.16425,307.7793
8.1575,-166861.89,-3453.0798,-134652.14,-3975.7446,194465.48,-3087.9312,290.25217,265.16425,307.7793
8.158,-153092.45,-3453.0798,-144881.27,-3975.7446,171026.7,-3087.9312,290.25217,265.16425,307.7793
8.1585,-142662.97,-3453.0798,-152187.73,-3975.7446,153860.44,-3087.9312,290.25217,265.16425,307.7793
8.159,-125127.14,-3453.0798,-163927.14,-3975.7446,126000.66,-3087.9312,290.25217,265.16425,307.7793
8.1595,-112163.78,-3453.0798,-172286.52,-3975.7446,106148.9,-3087.9312,290.25217,265.16425,307.7793
8.16,-90841.96,-3453.0798,-185589.12,-3975.7446,74692.805,-3087.9312,290.25217,265.16425,307.7793
8.1605,-75433.0,-3453.0798,-194923.77,-3975.7446,52750.824,-3087.9312,290.25217,265.16425,307.7793
8.161,-50640.355,-3453.0798,-209564.7,-3975.7446,18620.09,-3087.9312,290.25217,265.16425,307.7793
8.1615,-33038.445,-3453.0798,-219738.08,-3975.7446,-4827.7383,-3087.9312,290.25217,265.16425,307.7793
8.162,-5069.7896,-3453.0798,-235613.67,-3975.7446,-40864.75,-3052.9993,290.25217,265.16425,309.45602
8.1625,14589.429,-3453.0798,-246598.55,-3975.7446,-65361.516,-3052.9993,290.25217,265.16425,309.45602
8.163,45498.402,-3453.0798,-263650.5,-3975.7446,-102601.41,-3052.9993,290.25217,265.16425,309.45602
8.1635,66969.94,-3453.0798,-275385.2,-3975.7446,-127605.22,-3052.9993,290.25217,265.16425,309.45602
8.164,100325.13,-3453.0798,-293527.28,-3975.7446,-165094.61,-3052.9993,290.25217,265.16425,309.45602
8.1645,123246.695,-2262.5657,-305978.2,-2829.0415,-189912.1,-3052.9993,347.39685,320.20602,309.45602
8.165,158524.86,-2262.5657,-325154.72,-2829.0415,-226599.08,-3052.9993,347.39685,320.20602,309.45602
8.1655,182562.12,-2262.5657,-338232.72,-2829.0415,-250541.75,-3052.9993,347.39685,320.20602,309.45602
8.166,219251.56,-2262.5657,-358195.03,-2829.0415,-285417.5,-3052.9993,347.39685,320.20602,309.45602
8.1665,244047.72,-2262.5657,-371677.38,-2829.0415,-307822.1,-3052.9993,347.39685,320.20602,309.45602
8.167,281614.0,-2262.5657,-392067.16,-2829.0415,-339917.7,-3052.9993,347.39685,320.20602,309.45602
8.1675,306835.72,-2262.5657,-405713.22,-2829.0415,-360196.84,-3052.9993,347.39685,320.20602,309.45602
8.168,344809.34,-2262.5657,-426137.3,-2829.0415,-388812.5,-3052.9993,347.39685,320.20602,309.45602
8.1685,370136.44,-2262.5657,-439637.97,-2829.0415,-406648.0,-3052.9993,347.39685,320.20602,309.45602
8.169,407985.0,-2262.5657,-459564.44,-2829.0415,-431519.28,-3052.9993,347.39685,320.20602,309.45602
8.1695,433026.06,-2262.5657,-472549.8,-2829.0415,-446852.78,-3052.9993,347.39685,320.20602,309.45602
8.17,470143.5,-2262.5657,-491456.5,-2829.0415,-468016.66,-3052.9993,347.39685,320.20602,309.45602
8.1705,494505.25,-2262.5657,-503617.0,-2829.0415,-480929.2,-3052.9993,347.39685,320.20602,309.45602
8.171,530337.75,-2262.5657,-521072.3,-2829.0415,-498549.8,-3052.9993,347.39685,320.20602,309.45602
8.1715,553678.4,-2262.5657,-532113.44,-2829.0415,-509147.12,-3052.9993,347.39685,320.20602,309.45602
8.172,587753.3,-2262.5657,-547662.4,-2829.0415,-523316.9,-3052.9993,347.39685,320.20602,309.45602
8.1725,609783.7,-2262.5657,-557289.25,-2829.0415,-531593.06,-3052.9993,347.39685,320.20602,309.45602
8.173,641700.75,-2262.5657,-570507.9,-2829.0415,-542190.4,-3052.9993,347.39685,320.20602,309.45602
8.1735,662170.5,-2262.5657,-578436.5,-2829.0415,-548000.6,-3052.9993,347.39685,320.20602,309.45602
8.174,691549.8,-2262.5657,-588872.44,-2829.0415,-554760.6,-3052.9993,347.39685,320.20602,309.45602
8.1745,710186.75,-2262.5657,-594782.9,-2829.0415,-557931.06,-3052.9993,347.39685,320.20602,309.45602
8.175,736589.8,-2262.5657,-601967.8,-2829.0415,-560645.06,-3052.9993,347.39685,320.20602,309.45602
8.1755,753071.44,-2262.5657,-605587.4,-2829.0415,-561089.56,-3052.9993,347.39685,320.20602,309.45602
8.176,775955.44,-2262.5657,-609193.94,-2829.0415,-559754.06,-3052.9993,347.39685,320.20602,309.45602
