Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.2925,463.56653,466.17575,471.21832
0.293,463.56653,466.17575,471.21832
0.2935,463.56653,466.17575,470.49698
0.294,463.56653,466.17575,470.49698
0.2945,463.56653,466.17575,470.49698
0.295,463.56653,466.17575,470.49698
0.2955,463.56653,466.17575,470.49698
0.296,463.56653,466.17575,470.49698
0.2965,463.56653,466.17575,470.49698
0.297,463.56653,466.17575,470.49698
0.2975,463.56653,466.17575,470.49698
0.298,463.56653,466.17575,470.49698
0.2985,463.56653,466.17575,470.49698
0.299,463.56653,466.17575,470.49698
0.2995,463.70624,466.17575,470.49698
0.3,463.70624,466.17575,470.49698
0.3005,463.70624,466.17575,470.49698
0.301,463.70624,466.17575,470.49698
0.3015,463.70624,466.17575,470.49698
0.302,463.70624,466.17575,470.49698
0.3025,463.70624,466.17575,470.49698
0.303,463.70624,466.17575,470.49698
0.3035,463.70624,466.17575,470.49698
0.304,463.70624,466.17575,470.49698
0.3045,463.70624,466.17575,470.49698
0.305,463.70624,466.17575,470.49698
0.3055,463.70624,466.17575,470.49698
0.306,463.70624,466.17575,470.49698
0.3065,463.70624,467.9767,470.49698
0.307,463.70624,467.9767,470.49698
0.3075,463.70624,467.9767,470.49698
0.308,463.70624,467.9767,470.49698
0.3085,463.70624,467.9767,470.49698
0.309,463.70624,467.9767,470.49698
0.3095,463.70624,467.9767,470.49698
0.31,463.70624,467.9767,470.49698
0.3105,463.70624,467.9767,471.26413
0.311,463.70624,467.9767,471.26413
0.3115,463.70624,467.9767,471.26413
0.312,463.70624,467.9767,471.26413
0.3125,463.70624,467.9767,471.26413
0.313,463.70624,467.9767,471.26413
0.3135,463.70624,467.9767,471.26413
0.314,463.70624,467.9767,471.26413
0.3145,463.70624,467.9767,471.26413
0.315,463.70624,467.9767,471.26413
0.3155,463.70624,467.9767,471.26413
0.316,463.70624,467.9767,471.26413
0.3165,463.86136,467.9767,471.26413
0.317,463.86136,467.9767,471.26413
