Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.2985,378.5688,418.32025,379.1333
0.299,378.5688,418.32025,379.1333
0.2995,378.5688,418.32025,379.1333
0.3,378.5688,418.32025,379.1333
0.3005,378.5688,418.32025,379.1333
0.301,378.5688,418.32025,379.1333
0.3015,378.5688,418.32025,379.1333
0.302,378.5688,418.32025,379.1333
0.3025,378.5688,391.84723,379.1333
0.303,378.5688,391.84723,379.1333
0.3035,378.5688,391.84723,379.1333
0.304,378.5688,391.84723,379.1333
0.3045,378.5688,391.84723,379.1333
0.305,378.5688,391.84723,379.1333
0.3055,378.5688,391.84723,379.1333
0.306,378.5688,391.84723,379.1333
0.3065,378.5688,391.84723,379.1333
0.307,378.5688,391.84723,379.1333
0.3075,378.5688,391.84723,379.1333
0.308,378.5688,391.84723,379.1333
0.3085,378.5688,391.84723,379.1333
0.309,378.5688,391.84723,379.1333
0.3095,378.5688,391.84723,379.1333
0.31,378.5688,391.84723,379.1333
0.3105,378.5688,391.84723,379.1333
0.311,378.5688,391.84723,379.1333
0.3115,378.5688,391.84723,379.1333
0.312,378.5688,391.84723,379.1333
0.3125,396.6026,391.84723,391.84137
0.313,396.6026,391.84723,391.84137
0.3135,396.6026,391.84723,391.84137
0.314,396.6026,391.84723,391.84137
0.3145,396.6026,391.84723,391.84137
0.315,396.6026,391.84723,391.84137
0.3155,396.6026,391.84723,391.84137
0.316,396.6026,391.84723,391.84137
0.3165,396.6026,391.84723,391.84137
0.317,396.6026,391.84723,391.84137
0.3175,396.6026,391.84723,391.84137
0.318,396.6026,391.84723,391.84137
0.3185,396.6026,391.84723,391.84137
0.319,396.6026,391.84723,391.84137
0.3195,396.6026,391.84723,391.84137
0.32,396.6026,416.47845,391.84137
0.3205,396.6026,416.47845,391.84137
0.321,396.6026,416.47845,391.84137
0.3215,396.6026,416.47845,391.84137
0.322,396.6026,416.47845,391.84137
0.3225,396.6026,416.47845,391.84137
0.323,396.6026,416.47845,391.84137
0.3235,396.6026,416.47845,391.84137
0.324,396.6026,416.47845,391.84137
0.3245,396.6026,416.47845,391.84137
0.325,396.6026,416.47845,391.84137
0.3255,396.6026,416.47845,391.84137
0.326,396.6026,416.47845,391.84137
0.3265,396.6026,416.47845,391.84137
0.327,396.6026,416.47845,391.84137
0.3275,396.6026,416.47845,391.84137
0.328,396.6026,416.47845,391.84137
0.3285,396.6026,416.47845,391.84137
0.329,396.6026,416.47845,391.84137
0.3295,396.6026,416.47845,416.0257
0.33,425.07812,416.47845,416.0257
0.3305,425.07812,416.47845,416.0257
0.331,425.07812,416.47845,416.0257
0.3315,425.07812,416.47845,416.0257
0.332,425.07812,416.47845,416.0257
0.3325,425.07812,416.47845,416.0257
0.333,425.07812,416.47845,416.0257
0.3335,425.07812,416.47845,416.0257
0.334,425.07812,416.47845,416.0257
0.3345,425.07812,416.47845,416.0257
0.335,425.07812,416.47845,416.0257
0.3355,425.07812,416.47845,416.0257
0.336,425.07812,416.47845,416.0257
0.3365,425.07812,416.47845,416.0257
0.337,425.07812,433.07187,416.0257
0.3375,425.07812,433.07187,416.0257
0.338,425.07812,433.07187,416.0257
0.3385,425.07812,433.07187,416.0257
0.339,425.07812,433.07187,416.0257
0.3395,425.07812,433.07187,416.0257
0.34,425.07812,433.07187,416.0257
0.3405,425.07812,433.07187,416.0257
0.341,425.07812,433.07187,416.0257
0.3415,425.07812,433.07187,416.0257
0.342,425.07812,433.07187,416.0257
0.3425,425.07812,433.07187,416.0257
0.343,425.07812,433.07187,416.0257
0.3435,425.07812,433.07187,416.0257
0.344,425.07812,433.07187,416.0257
0.3445,425.07812,433.07187,416.0257
0.345,425.07812,433.07187,416.0257
0.3455,425.07812,433.07187,416.0257
0.346,425.07812,433.07187,416.0257
0.3465,425.07812,433.07187,395.10028
0.347,401.5949,433.07187,395.10028
0.3475,401.5949,433.07187,395.10028
0.348,401.5949,433.07187,395.10028
