Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.194,464.7692,469.6244,472.02362
0.1945,464.7692,469.6244,472.02362
0.195,464.7692,469.6244,472.02362
0.1955,464.7692,469.6244,472.02362
0.196,464.56906,469.39407,472.0207
0.1965,464.56906,469.39407,472.0207
0.197,464.56906,469.39407,472.0207
0.1975,464.56906,469.39407,472.0207
0.198,464.56906,469.39407,472.0207
0.1985,464.56906,469.39407,472.0207
0.199,464.56906,469.39407,472.0207
0.1995,464.56906,469.39407,472.0207
0.2,464.56906,469.39407,472.0207
0.2005,464.56906,469.39407,472.0207
0.201,464.56906,469.39407,472.0207
0.2015,464.56906,469.39407,472.0207
0.202,464.56906,469.39407,472.0207
0.2025,464.56906,469.39407,472.0207
0.203,464.56906,469.39407,472.0207
0.2035,464.56906,469.39407,472.0207
0.204,464.56906,469.39407,472.0207
0.2045,464.56906,469.39407,472.0207
0.205,464.56906,469.39407,472.0207
0.2055,464.56906,469.39407,472.0207
0.206,464.56906,469.39407,472.0207
0.2065,464.56906,469.39407,472.0207
0.207,464.56906,469.39407,472.0207
0.2075,464.56906,469.39407,472.0207
0.208,464.56906,469.39407,472.0207
0.2085,464.56906,469.39407,472.0207
0.209,464.56906,469.39407,472.0207
0.2095,464.56906,469.39407,472.0207
0.21,464.56906,469.39407,472.0207
0.2105,464.56906,469.39407,472.0207
0.211,464.56906,469.39407,472.0207
0.2115,464.56906,469.39407,472.0207
0.212,464.56906,469.39407,472.0207
0.2125,464.56906,469.39407,472.0207
0.213,464.56906,469.39407,472.0207
0.2135,464.2745,469.04898,471.8568
0.214,464.2745,469.04898,471.8568
0.2145,464.2745,469.04898,471.8568
0.215,464.2745,469.04898,471.8568
0.2155,464.2745,469.04898,471.8568
0.216,464.2745,469.04898,471.8568
0.2165,464.2745,469.04898,471.8568
0.217,464.2745,469.04898,471.8568
0.2175,464.2745,469.04898,471.8568
0.218,464.2745,469.04898,471.8568
0.2185,464.2745,469.04898,471.8568
0.219,464.2745,469.04898,471.8568
0.2195,464.2745,469.04898,471.8568
0.22,464.2745,469.04898,471.8568
0.2205,464.2745,469.04898,471.8568
0.221,464.2745,469.04898,471.8568
0.2215,464.2745,469.04898,471.8568
0.222,464.2745,469.04898,471.8568
0.2225,464.2745,469.04898,471.8568
0.223,464.2745,469.04898,471.8568
0.2235,464.2745,469.04898,471.8568
0.224,464.2745,469.04898,471.8568
0.2245,464.2745,469.04898,471.8568
0.225,464.2745,469.04898,471.8568
0.2255,464.2745,469.04898,471.8568
0.226,464.2745,469.04898,471.8568
0.2265,464.2745,469.04898,471.8568
0.227,464.2745,469.04898,471.8568
0.2275,464.2745,469.04898,471.8568
0.228,464.2745,469.04898,471.8568
0.2285,464.2745,469.04898,471.8568
0.229,464.2745,469.04898,471.8568
0.2295,464.2745,469.04898,471.8568
0.23,464.2745,469.04898,471.8568
0.2305,463.8721,468.59637,471.44754
0.231,463.8721,468.59637,471.44754
0.2315,463.8721,468.59637,471.44754
0.232,463.8721,468.59637,471.44754
0.2325,463.8721,468.59637,471.44754
0.233,463.8721,468.59637,471.44754
0.2335,463.8721,468.59637,471.44754
0.234,463.8721,468.59637,471.44754
0.2345,463.8721,468.59637,471.44754
0.235,463.8721,468.59637,471.44754
0.2355,463.8721,468.59637,471.44754
0.236,463.8721,468.59637,471.44754
0.2365,463.8721,468.59637,471.44754
0.237,463.8721,468.59637,471.44754
0.2375,463.8721,468.59637,471.44754
0.238,463.8721,468.59637,471.44754
0.2385,463.8721,468.59637,471.44754
0.239,463.8721,468.59637,471.44754
0.2395,463.8721,468.59637,471.44754
0.24,463.8721,468.59637,471.44754
0.2405,463.8721,468.59637,471.44754
0.241,463.8721,468.59637,471.44754
0.2415,463.8721,468.59637,471.44754
0.242,463.8721,468.59637,471.44754
0.2425,463.8721,468.59637,471.44754
0.243,463.8721,468.59637,471.44754
0.2435,463.8721,468.59637,471.44754
0.244,463.8721,468.59637,471.44754
0.2445,463.8721,468.59637,471.44754
0.245,463.8721,468.59637,471.44754
0.2455,463.8721,468.59637,471.44754
0.246,463.8721,468.59637,471.44754
0.2465,463.8721,468.59637,471.44754
0.247,463.8721,468.59637,471.44754
0.2475,463.8721,468.59637,471.44754
0.248,463.5111,468.2176,471.15344
0.2485,463.5111,468.2176,471.15344
0.249,463.5111,468.2176,471.15344
0.2495,463.5111,468.2176,471.15344
0.25,463.5111,468.2176,471.15344
0.2505,463.5111,468.2176,471.15344
0.251,463.5111,468.2176,471.15344
0.2515,463.5111,468.2176,471.15344
0.252,463.5111,468.2176,471.15344
0.2525,463.5111,468.2176,471.15344
0.253,463.5111,468.2176,471.15344
0.2535,463.5111,468.2176,471.15344
0.254,463.5111,468.2176,471.15344
0.2545,463.5111,468.2176,471.15344
0.255,463.5111,468.2176,471.15344
0.2555,463.5111,468.2176,471.15344
0.256,463.5111,468.2176,471.15344
0.2565,463.5111,468.2176,471.15344
0.257,463.5111,468.2176,471.15344
0.2575,463.5111,468.2176,471.15344
0.258,463.5111,468.2176,471.15344
0.2585,463.5111,468.2176,471.15344
0.259,463.5111,468.2176,471.15344
0.2595,463.5111,468.2176,471.15344
0.26,463.5111,468.2176,471.15344
0.2605,463.5111,468.2176,471.15344
0.261,463.5111,468.2176,471.15344
0.2615,463.5111,468.2176,471.15344
0.262,463.5111,468.2176,471.15344
0.2625,463.5111,468.2176,471.15344
0.263,463.5111,468.2176,471.15344
0.2635,463.5111,468.2176,471.15344
0.264,463.5111,468.2176,471.15344
0.2645,463.5111,468.2176,471.15344
0.265,463.32632,467.99542,470.97653
0.2655,463.32632,467.99542,470.97653
0.266,463.32632,467.99542,470.97653
0.2665,463.32632,467.99542,470.97653
0.267,463.32632,467.99542,470.97653
0.2675,463.32632,467.99542,470.97653
0.268,463.32632,467.99542,470.97653
0.2685,463.32632,467.99542,470.97653
0.269,463.32632,467.99542,470.97653
0.2695,463.32632,467.99542,470.97653
0.27,463.32632,467.99542,470.97653
0.2705,463.32632,467.99542,470.97653
0.271,463.32632,467.99542,470.97653
0.2715,463.32632,467.99542,470.97653
0.272,463.32632,467.99542,470.97653
0.2725,463.32632,467.99542,470.97653
0.273,463.32632,467.99542,470.97653
0.2735,463.32632,467.99542,470.97653
0.274,463.32632,467.99542,470.97653
0.2745,463.32632,467.99542,470.97653
0.275,463.32632,467.99542,470.97653
0.2755,463.32632,467.99542,470.97653
0.276,463.32632,467.99542,470.97653
0.2765,463.32632,467.99542,470.97653
0.277,463.32632,467.99542,470.97653
0.2775,463.32632,467.99542,470.97653
0.278,463.32632,467.99542,470.97653
0.2785,463.32632,467.99542,470.97653
0.279,463.32632,467.99542,470.97653
0.2795,463.32632,467.99542,470.97653
0.28,463.32632,467.99542,470.97653
0.2805,463.32632,467.99542,470.97653
0.281,463.32632,467.99542,470.97653
0.2815,463.32632,467.99542,470.97653
0.282,463.00446,467.6502,470.53183
0.2825,463.00446,467.6502,470.53183
0.283,463.00446,467.6502,470.53183
0.2835,463.00446,467.6502,470.53183
0.284,463.00446,467.6502,470.53183
0.2845,463.00446,467.6502,470.53183
0.285,463.00446,467.6502,470.53183
0.2855,463.00446,467.6502,470.53183
0.286,463.00446,467.6502,470.53183
0.2865,463.00446,467.6502,470.53183
0.287,463.00446,467.6502,470.53183
0.2875,463.00446,467.6502,470.53183
0.288,463.00446,467.6502,470.53183
0.2885,463.00446,467.6502,470.53183
0.289,463.00446,467.6502,470.53183
0.2895,463.00446,467.6502,470.53183
0.29,463.00446,467.6502,470.53183
0.2905,463.00446,467.6502,470.53183
0.291,463.00446,467.6502,470.53183
0.2915,463.00446,467.6502,470.53183
0.292,463.00446,467.6502,470.53183
0.2925,463.00446,467.6502,470.53183
0.293,463.00446,467.6502,470.53183
0.2935,463.00446,467.6502,470.53183
0.294,463.00446,467.6502,470.53183
0.2945,463.00446,467.6502,470.53183
0.295,463.00446,467.6502,470.53183
0.2955,463.00446,467.6502,470.53183
0.296,463.00446,467.6502,470.53183
0.2965,463.00446,467.6502,470.53183
0.297,463.00446,467.6502,470.53183
0.2975,463.00446,467.6502,470.53183
0.298,463.00446,467.6502,470.53183
0.2985,463.00446,467.6502,470.53183
0.299,463.00446,467.6502,470.53183
0.2995,462.9481,467.5898,470.39664
0.3,462.9481,467.5898,470.39664
0.3005,462.9481,467.5898,470.39664
0.301,462.9481,467.5898,470.39664
0.3015,462.9481,467.5898,470.39664
0.302,462.9481,467.5898,470.39664
0.3025,462.9481,467.5898,470.39664
0.303,462.9481,467.5898,470.39664
0.3035,462.9481,467.5898,470.39664
0.304,462.9481,467.5898,470.39664
0.3045,462.9481,467.5898,470.39664
0.305,462.9481,467.5898,470.39664
0.3055,462.9481,467.5898,470.39664
0.306,462.9481,467.5898,470.39664
0.3065,462.9481,467.5898,470.39664
0.307,462.9481,467.5898,470.39664
0.3075,462.9481,467.5898,470.39664
0.308,462.9481,467.5898,470.39664
0.3085,462.9481,467.5898,470.39664
0.309,462.9481,467.5898,470.39664
0.3095,462.9481,467.5898,470.39664
0.31,462.9481,467.5898,470.39664
0.3105,462.9481,467.5898,470.39664
0.311,462.9481,467.5898,470.39664
0.3115,462.9481,467.5898,470.39664
0.312,462.9481,467.5898,470.39664
0.3125,462.9481,467.5898,470.39664
0.313,462.9481,467.5898,470.39664
0.3135,462.9481,467.5898,470.39664
0.314,462.9481,467.5898,470.39664
0.3145,462.9481,467.5898,470.39664
0.315,462.9481,467.5898,470.39664
0.3155,462.9481,467.5898,470.39664
0.316,462.9481,467.5898,470.39664
0.3165,463.21152,467.82788,470.58673
0.317,463.21152,467.82788,470.58673
0.3175,463.21152,467.82788,470.58673
0.318,463.21152,467.82788,470.58673
0.3185,463.21152,467.82788,470.58673
0.319,463.21152,467.82788,470.58673
0.3195,463.21152,467.82788,470.58673
0.32,463.21152,467.82788,470.58673
0.3205,463.21152,467.82788,470.58673
0.321,463.21152,467.82788,470.58673
0.3215,463.21152,467.82788,470.58673
0.322,463.21152,467.82788,470.58673
0.3225,463.21152,467.82788,470.58673
0.323,463.21152,467.82788,470.58673
0.3235,463.21152,467.82788,470.58673
0.324,463.21152,467.82788,470.58673
0.3245,463.21152,467.82788,470.58673
0.325,463.21152,467.82788,470.58673
0.3255,463.21152,467.82788,470.58673
0.326,463.21152,467.82788,470.58673
0.3265,463.21152,467.82788,470.58673
0.327,463.21152,467.82788,470.58673
0.3275,463.21152,467.82788,470.58673
0.328,463.21152,467.82788,470.58673
0.3285,463.21152,467.82788,470.58673
0.329,463.21152,467.82788,470.58673
0.3295,463.21152,467.82788,470.58673
0.33,463.21152,467.82788,470.58673
0.3305,463.21152,467.82788,470.58673
0.331,463.21152,467.82788,470.58673
0.3315,463.21152,467.82788,470.58673
0.332,463.21152,467.82788,470.58673
0.3325,463.21152,467.82788,470.58673
0.333,463.21152,467.82788,470.58673
0.3335,463.21152,467.82788,470.58673
0.334,463.54068,468.14874,470.87024
0.3345,463.54068,468.14874,470.87024
