Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.05,-9.164273,506.57806,52.95165,476.57483,12.308431,504.7296,3.5896947,0.643962,72.149826,4.9927874,35.42866,24.138096
0.0505,-8.77309,506.57806,53.414036,476.57483,12.582647,504.7296,3.5769534,0.80356205,72.489845,5.416468,35.234722,24.712416
0.051,-8.537726,506.57806,53.711346,476.57483,12.750319,504.7296,3.5646925,0.90861845,72.69833,5.6730065,35.117878,25.078518
0.0515,-8.214847,506.57806,54.134163,476.57483,12.984115,504.7296,3.5401669,1.0637015,72.97279,6.0283628,34.941704,25.590548
0.052,-8.012873,506.57806,54.39788,476.57483,13.132302,504.7296,3.5194104,1.1652931,73.125595,6.2530274,34.828884,25.910418
0.0525,-7.715843,506.57806,54.764225,476.57483,13.351388,504.7296,3.4811609,1.3149519,73.30553,6.5872736,34.646454,26.357788
0.053,-7.5135946,506.57806,54.989555,476.57483,13.499931,504.7296,3.4507337,1.4129587,73.39519,6.8167114,34.508144,26.63306
0.0535,-7.191059,506.57806,55.30373,476.57483,13.732884,504.7296,3.397598,1.5576179,73.493065,7.181803,34.279617,27.023607
0.054,-6.957836,506.57806,55.501156,533.19525,13.897442,504.7296,3.3571446,1.6525317,73.54037,7.444545,34.109165,27.273813
0.0545,-5.8125463,506.57806,55.410793,533.19525,14.352152,564.06433,3.2131815,1.768558,73.44754,8.28105,32.879898,27.698507
0.055,-5.479009,506.57806,55.717564,533.19525,14.565406,564.06433,3.1311514,1.8162826,73.380486,8.569618,32.825974,27.9092
0.0555,-4.8627863,506.57806,56.071987,533.19525,14.949398,564.06433,3.0079205,1.8895158,73.29893,9.079876,32.637756,28.24742
0.056,-4.393799,506.57806,56.24583,533.19525,15.251943,564.06433,2.9268954,1.9390103,73.261696,9.460648,32.47109,28.490814
0.0565,-3.6569345,567.1555,56.456486,533.19525,15.755185,564.06433,2.8086362,2.0133047,73.23637,10.072407,32.223274,28.875265
0.057,-3.1768086,567.1555,56.592377,533.19525,16.098595,564.06433,2.7324114,2.0622673,73.2412,10.49288,32.071194,29.127407
0.0575,-2.5128553,567.1555,56.821358,533.19525,16.577923,564.06433,2.6220667,2.1341949,73.27632,11.109276,31.883125,29.496141
0.058,-2.1156173,567.1555,56.993378,533.19525,16.852976,564.06433,2.5510135,2.180913,73.30951,11.492124,31.782986,29.72596
0.0585,-1.5854058,567.1555,57.260384,533.19525,17.185926,564.06433,2.447673,2.2487228,73.35237,12.000584,31.660702,30.040071
0.059,-1.2719307,567.1555,57.428196,533.19525,17.35919,564.06433,2.3807702,2.2921264,73.36301,12.28991,31.605452,30.230152
0.0595,-0.8576162,567.1555,57.640926,533.19525,17.564175,564.06433,2.2828455,2.3537993,73.33011,12.653271,31.548534,30.464615
0.06,-0.615324,567.1555,57.74719,533.19525,17.673914,564.06433,2.2187483,2.3922012,73.269455,12.857156,31.509222,30.574553
0.0605,-0.28905463,567.1555,57.84374,533.19525,17.809258,564.06433,2.1235101,2.4450977,73.11537,13.124288,31.45975,30.671814
0.061,-0.08413415,567.1555,57.863663,533.19525,17.884495,564.06433,2.0601285,2.4771018,72.971146,13.288633,31.413158,30.690342
0.0615,0.22532085,567.1555,57.826916,533.19525,17.984612,564.06433,1.9644821,2.5204084,72.69964,13.530893,31.303276,30.647081
0.062,0.4417496,567.1555,57.761005,533.19525,18.050587,564.06433,1.9000789,2.546437,72.48712,13.697786,31.199213,30.58308
0.0625,0.7875432,567.1555,57.612206,533.19525,18.161613,564.06433,1.8024408,2.581914,72.1332,13.965925,31.009567,30.451801
0.063,1.031616,567.1555,57.488895,533.19525,18.247643,564.06433,1.7367226,2.6035833,71.8818,14.159975,30.853746,30.35609
0.0635,1.4157575,567.1555,57.284866,533.19525,18.39144,564.06433,1.6374931,2.633732,71.49681,14.473757,30.598253,30.194519
0.064,1.6822913,567.1555,57.144115,533.19525,18.49019,564.06433,1.5711633,2.6525078,71.243706,14.694621,30.415562,30.092522
0.0645,2.0927942,567.1555,56.93622,533.19525,18.627707,564.06433,1.4717774,2.6790278,70.88124,15.031232,30.133469,29.95877
0.065,2.3680804,567.1555,56.803207,533.19525,18.705282,564.06433,1.4058627,2.695742,70.65499,15.250253,29.949535,29.871334
0.0655,2.7678175,567.1555,56.612247,533.19525,18.795256,564.06433,1.3078774,2.7193236,70.33797,15.552954,29.683905,29.75483
0.066,3.0150325,567.1555,56.489468,533.19525,18.837069,564.06433,1.2434754,2.7340467,70.139275,15.731209,29.527395,29.679539
