Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.075,-24151.47,-5925.88,11799.258,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15970683,0.000309752,14.428921,4.267395,8.108478,-5.549215
0.0755,-24045.86,-5899.4214,11857.0625,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15933794,0.00030691948,14.420125,4.235938,8.097974,-5.544152
0.076,-23954.94,-5890.5703,11936.518,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15911067,0.0003050486,14.415514,4.2151318,8.091481,-5.5410795
0.0765,-23810.959,-5912.3794,12079.827,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15879415,0.00030224246,14.410293,4.1837273,8.082308,-5.5369387
0.077,-23720.97,-5961.8945,12167.568,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15859482,0.00030035412,14.4077635,4.1623006,8.07646,-5.534478
0.0775,-23612.88,-6103.0703,12247.104,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15830226,0.00029746364,14.404717,4.1290135,8.067516,-5.531221
0.078,-23564.527,-6245.6216,12245.615,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15810418,0.0002954811,14.402845,4.1059003,8.061278,-5.5293612
0.0785,-23528.826,-6529.322,12137.988,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.15778978,0.00029240517,14.399161,4.0695076,8.051147,-5.5268693
0.079,-23525.605,-6757.949,11990.346,-2187.7852,-1954.801,-2304.9646,609.0137,597.83044,614.6383,0.1575623,0.0002902831,14.395618,4.0440764,8.04375,-5.525349
0.0795,-23537.086,-7140.045,11660.0205,-2187.7852,-1954.801,-1868.0801,609.0137,597.83044,593.66785,0.15718828,0.0002870052,14.3882885,4.004721,8.031433,-5.52298
0.08,-23543.953,-7405.889,11378.212,-2187.7852,-1954.801,-1868.0801,609.0137,597.83044,593.66785,0.1569158,0.00028477245,14.381815,3.9778917,8.02252,-5.5212092
0.0805,-23530.896,-7793.053,10892.948,-2187.7852,-1954.801,-1868.0801,609.0137,597.83044,593.66785,0.15647662,0.0002813945,14.369742,3.937559,8.008302,-5.518317
0.081,-23494.928,-8027.2437,10550.063,-2187.7852,-1954.801,-1868.0801,609.0137,597.83044,593.66785,0.15616877,0.0002791564,14.360501,3.910633,7.998479,-5.5159597
0.0815,-23423.781,-8248.0,9984.0,-2187.7852,-1954.801,-1868.0801,609.0137,597.83044,593.66785,0.15666972,0.0002763726,14.315751,3.8721914,7.9759383,-5.4958014
0.082,-23343.21,-8077.9434,9522.736,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.1573456,0.00027231188,14.131432,3.8133206,7.8797045,-5.4147706
0.0825,-23122.734,-7886.4546,9047.281,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.1572649,0.00026502757,13.863341,3.7160347,7.7287245,-5.299553
0.083,-22935.283,-7844.5254,8873.883,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15737276,0.00026057995,13.706943,3.657024,7.640527,-5.231712
0.0835,-22575.623,-7840.9395,8776.316,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15756084,0.00025440042,13.495966,3.576867,7.5210567,-5.139378
0.084,-22278.447,-7816.3306,8756.986,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15762103,0.00025065808,13.366819,3.5295925,7.448058,-5.081589
0.0845,-21775.908,-7683.671,8725.975,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15758231,0.0002457843,13.186108,3.468885,7.347765,-4.9977393
0.085,-21451.963,-7535.727,8710.647,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15750335,0.00024310293,13.0737095,3.4351199,7.2874637,-4.9432607
0.0855,-21093.768,-7279.5815,8759.352,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15738821,0.0002399216,12.917831,3.393288,7.2078104,-4.864277
0.086,-20988.111,-7125.8696,8870.365,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15734744,0.00023827255,12.8228855,3.370014,7.1618032,-4.8141
0.0865,-21046.926,-6980.215,9155.256,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15734589,0.00023627137,12.694464,3.3397374,7.1017947,-4.7434874
0.087,-21204.207,-6965.9595,9401.236,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.1573622,0.0002351115,12.617544,3.321242,7.066498,-4.699698
0.0875,-21545.928,-7096.1626,9815.102,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15735886,0.0002334445,12.512931,3.294108,7.0183644,-4.6386633
0.088,-21806.307,-7284.6914,10110.008,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.1573122,0.00023231411,12.448782,3.275898,6.9883747,-4.600763
0.0885,-22196.355,-7684.902,10572.078,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15715565,0.00023053876,12.35847,3.248724,6.945472,-4.5477023
0.089,-22434.418,-7988.7007,10882.371,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15699518,0.00022930025,12.301245,3.230949,6.918033,-4.5146203
0.0895,-22730.574,-8412.548,11321.666,-1772.9413,-1954.801,-1868.0801,589.1012,597.83044,593.66785,0.15668839,0.00022738871,12.219517,3.20526,6.878726,-4.4683604
0.09,-22882.117,-8630.325,11585.809,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15645485,0.00022610172,12.167985,3.188785,6.853931,-4.4395905
0.0905,-23047.635,-8825.9,11952.29,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15608723,0.00022419028,12.095535,3.1651511,6.819226,-4.399278
0.091,-23123.795,-8878.104,12202.269,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15584369,0.00022294383,12.051181,3.1494842,6.7979116,-4.374229
0.0915,-23198.133,-8891.0,12630.846,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.1554964,0.00022111971,11.990621,3.126209,6.7688007,-4.339372
0.092,-23216.662,-8892.116,12962.083,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15528093,0.0002199261,11.954266,3.110802,6.7512074,-4.317876
0.0925,-23185.875,-8929.286,13504.059,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15498142,0.00021814226,11.90552,3.087812,6.7270722,-4.2882056
0.093,-23125.066,-8990.456,13866.051,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15479448,0.00021694068,11.87667,3.0725038,6.7123485,-4.270003
0.0935,-22993.258,-9139.136,14356.526,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15452679,0.00021509726,11.838176,3.0492704,6.691848,-4.2450733
0.094,-22900.557,-9272.418,14624.191,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15435293,0.00021382968,11.815102,3.0333471,6.679109,-4.2299128
0.0945,-22788.99,-9516.019,14909.057,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15409155,0.00021185681,11.78349,3.0085793,6.6610756,-4.209165
0.095,-22743.885,-9702.977,15010.965,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.1539112,0.00021048854,11.763646,2.9912617,6.649488,-4.1965213
0.0955,-22720.457,-10010.496,15023.87,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15361969,0.00020835298,11.734848,2.9639518,6.632476,-4.1791306
0.096,-22725.646,-10226.857,14942.44,-1772.9413,-1700.4481,-1868.0801,589.1012,585.6215,593.66785,0.15340528,0.00020687893,11.7159815,2.9449883,6.62117,-4.168327
0.0965,-22740.879,-10557.296,14707.604,-1772.9413,-1700.4481,-1744.5697,589.1012,585.6215,587.7393,0.15304743,0.00020461169,11.687895,2.9159875,6.6042533,-4.15299
0.097,-22739.236,-10775.428,14496.743,-1772.9413,-1700.4481,-1744.5697,589.1012,585.6215,587.7393,0.15278526,0.00020307997,11.669152,2.8965201,6.593003,-4.143172
0.0975,-22688.785,-11086.11,14139.337,-1772.9413,-1700.4481,-1744.5697,589.1012,585.6215,587.7393,0.15236467,0.00020078623,11.641109,2.8673036,6.5763745,-4.1288934
0.098,-22612.094,-11270.365,13896.515,-1772.9413,-1700.4481,-1744.5697,589.1012,585.6215,587.7393,0.15207379,0.00019928455,11.622644,2.8484566,6.565652,-4.1196237
0.0985,-22431.836,-11484.802,13559.28,-1772.9413,-1700.4481,-1744.5697,589.1012,585.6215,587.7393,0.15163738,0.0001971081,11.595676,2.8219502,6.5504546,-4.1059866
0.099,-22272.908,-11570.05,13366.445,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.1513549,0.00019572319,11.578697,2.8054101,6.5411096,-4.097022
0.0995,-21993.748,-11597.109,13139.528,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.15095675,0.00019376681,11.555303,2.7824492,6.5285416,-4.0839057
0.1,-21789.846,-11551.986,13031.314,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.15071416,0.00019254468,11.541303,2.7683532,6.5212283,-4.0753417
0.1005,-21472.438,-11412.955,12924.531,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.15038995,0.00019082894,11.522814,2.7487464,6.5119348,-4.0628123
0.101,-21262.602,-11290.346,12879.826,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.15020072,0.00018975194,11.512278,2.7363935,6.5067735,-4.054802
0.1015,-20972.9,-11090.316,12827.433,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14995281,0.00018820714,11.499096,2.7185006,6.5002704,-4.043267
0.102,-20812.674,-10960.374,12785.214,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14980642,0.00018720378,11.491812,2.7067266,6.4965563,-4.035964
0.1025,-20641.87,-10789.971,12682.511,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14960341,0.00018569888,11.482587,2.688829,6.491639,-4.0256114
0.103,-20582.154,-10700.717,12574.672,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14947122,0.00018467414,11.47702,2.676364,6.4885373,-4.0190706
0.1035,-20578.227,-10609.699,12341.395,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14926428,0.0001830731,11.469067,2.6568203,6.4836264,-4.0098166
0.104,-20629.12,-10576.46,12137.884,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14911315,0.00018195073,11.463414,2.642935,6.480034,-4.004006
0.1045,-20768.541,-10558.893,11770.845,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14885737,0.0001801768,11.454047,2.6212242,6.4738617,-3.995672
0.105,-20886.002,-10561.138,11496.316,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14866328,0.00018250912,11.44692,2.6060655,6.4691,-3.990217
0.1055,-21070.344,-10571.665,11067.479,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14833966,0.00018019609,11.434899,2.5824792,6.4611726,-3.9822166
0.106,-21180.555,-10575.818,10789.9795,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14810418,0.0001786465,11.426052,2.5668275,6.4554787,-3.9769068
0.1065,-21300.02,-10565.693,10419.8545,-1644.1953,-1700.4481,-1744.5697,582.9214,585.6215,587.7393,0.14773118,0.00017633807,11.412023,2.5434172,6.446518,-3.969023
0.107,-21341.098,-10542.657,10220.967,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14747682,0.00017482549,11.40246,2.528203,6.440544,-3.9637861
0.1075,-21335.12,-10480.043,10015.512,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14710061,0.00017261847,11.388907,2.5057032,6.4319205,-3.955868
0.108,-21290.543,-10421.99,9946.151,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.1468608,0.00017251655,11.380565,2.4912221,6.4265814,-3.9506447
0.1085,-21174.791,-10322.612,9940.468,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14652695,0.00017154621,11.369451,2.4703038,6.4194155,-3.9429307
0.109,-21074.393,-10258.5205,9991.844,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.1463246,0.00017005226,11.363077,2.4568043,6.4152617,-3.937873
0.1095,-20902.234,-10185.823,10121.918,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14605162,0.0001678927,11.355435,2.4368486,6.409872,-3.930625
0.11,-20786.37,-10164.676,10222.776,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.1458874,0.00016649265,11.3513775,2.423492,6.40675,-3.9259906
0.1105,-20629.354,-10191.132,10357.724,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.1456593,0.00016442359,11.346418,2.402968,6.402457,-3.9194503
0.111,-20544.764,-10254.485,10416.69,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14551292,0.00016304718,11.343499,2.3887682,6.3996434,-3.9153068
0.1115,-20454.998,-10422.056,10431.179,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14528915,0.00016096169,11.338998,2.3664656,6.3952436,-3.9093652
0.112,-20419.094,-10578.936,10380.987,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14513004,0.00015954644,11.335545,2.350889,6.392015,-3.9055996
0.1125,-20392.209,-10867.209,10210.292,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14486629,0.00015737883,11.329093,2.3265216,6.3864307,-3.8999689
0.113,-20383.51,-11081.703,10037.203,-1644.1953,-1411.7454,-1744.5697,582.9214,571.7638,587.7393,0.14467023,0.00015590759,11.323742,2.3097806,6.38225,-3.8963213
0.1135,-20365.63,-11410.46,9707.526,-1644.1953,-1411.7454,-1387.2898,582.9214,571.7638,570.5899,0.14434515,0.00015367882,11.314026,2.2845156,6.3751755,-3.8906724
0.114,-20337.969,-11618.247,9457.112,-1644.1953,-1411.7454,-1387.2898,582.9214,571.7638,570.5899,0.14411013,0.00015219428,11.306486,2.2675667,6.3699875,-3.8867266
0.1145,-20256.854,-11886.573,9068.862,-1644.1953,-1411.7454,-1387.2898,582.9214,571.7638,570.5899,0.14373934,0.00015000634,11.293991,2.242785,6.361955,-3.8804367
0.115,-20170.883,-12023.439,8821.398,-1644.1953,-1411.7454,-1387.2898,582.9214,571.7638,570.5899,0.14348756,0.0001485942,11.285218,2.2269828,6.356674,-3.8760326
0.1155,-19992.406,-12150.764,8495.431,-1644.1953,-1411.7454,-1387.2898,582.9214,571.7638,570.5899,0.1431169,0.00014657763,11.271914,2.2049408,6.349205,-3.8690922
0.116,-19841.531,-12180.964,8319.605,-1644.1953,-1411.7454,-1387.2898,582.9214,571.7638,570.5899,0.14288229,0.00014531314,11.26342,2.1913881,6.3447638,-3.8642697
0.1165,-19571.643,-12149.475,8123.703,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14255956,0.00014353603,11.252176,2.172429,6.339133,-3.8567693
0.117,-19371.39,-12084.883,8033.941,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14236745,0.00014242563,11.245857,2.1606731,6.336123,-3.8517299
0.1175,-19063.95,-11940.694,7944.144,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14211585,0.000140852,11.238216,2.1440592,6.332701,-3.844152
0.118,-18868.244,-11825.145,7900.7656,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14197116,0.00013985003,11.234443,2.1334038,6.3310657,-3.8392084
0.1185,-18618.73,-11643.812,7833.4585,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14178258,0.00013838732,11.230341,2.1175709,6.329315,-3.8320043
0.119,-18495.426,-11528.92,7770.7627,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14167017,0.00013741897,11.228397,2.1068332,6.3284855,-3.8273857
0.1195,-18390.31,-11381.435,7625.7534,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14150986,0.00013594293,11.226113,2.0900903,6.3271646,-3.8208525
0.12,-18376.31,-11305.994,7485.731,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14140077,0.00013492587,11.224465,2.0782254,6.326067,-3.8166533
0.1205,-18433.678,-11231.841,7205.517,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14122103,0.00013332935,11.221375,2.059424,6.323813,-3.8106706
0.121,-18514.545,-11207.319,6975.672,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14108454,0.00013221176,11.218468,2.0460994,6.3217707,-3.8068645
0.1215,-18675.494,-11199.768,6583.1475,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14084813,0.00013045748,11.212529,2.0251536,6.3177204,-3.801195
0.122,-18793.473,-11206.479,6304.4946,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14066872,0.00012924366,11.207439,2.0108676,6.3143635,-3.7974224
0.1225,-18959.08,-11218.171,5892.2705,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.1403707,0.000127381,11.198274,1.9890921,6.3085146,-3.7916381
0.123,-19048.95,-11218.041,5640.551,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.14015752,0.00012612742,11.1913595,1.9746444,6.304184,-3.7876565
0.1235,-19135.11,-11194.629,5328.056,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.1398274,0.00012425841,11.180478,1.9531568,6.29746,-3.7814167
0.124,-19154.492,-11160.767,5176.8853,-1274.1383,-1411.7454,-1387.2898,565.1586,571.7638,570.5899,0.13960768,0.00012424767,11.173293,1.9392112,6.293065,-3.777138
0.1245,-19126.14,-11085.721,5049.2856,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.1392917,0.00012346254,11.163162,1.9191303,6.286915,-3.7707217
0.125,-19072.564,-11025.785,5031.5625,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13909617,0.0001221577,11.157162,1.9062688,6.2832284,-3.7663643
0.1255,-18953.986,-10936.657,5093.638,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13883157,0.00012028381,11.149466,1.8877196,6.27856,-3.7599342
0.126,-18855.379,-10888.484,5179.4414,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13867554,0.000119082215,11.14551,1.875636,6.2759986,-3.7557397
0.1265,-18700.102,-10851.965,5341.9697,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13846943,0.00011733013,11.141056,1.8575895,6.2729735,-3.7495704
0.127,-18602.766,-10861.594,5451.9956,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.1383469,0.00011618039,11.138951,1.8453983,6.271311,-3.7456422
0.1275,-18482.031,-10939.995,5585.2905,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13817534,0.00011445431,11.136446,1.8264782,6.2691026,-3.7400343
0.128,-18424.643,-11038.482,5635.722,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13806243,0.00011328869,11.134831,1.8133147,6.2674975,-3.7364962
0.1285,-18375.422,-11253.169,5631.886,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13788302,0.00011149753,11.1316595,1.792442,6.2646775,-3.7313545
0.129,-18363.535,-11434.483,5570.0215,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13775025,0.00011026972,11.128773,1.7778579,6.262379,-3.7280343
0.1295,-18364.217,-11745.468,5390.0396,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13752395,0.00010837822,11.122954,1.7553741,6.258125,-3.7230012
0.13,-18366.453,-11965.166,5220.161,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13735287,0.000107091946,11.117894,1.739918,6.2547665,-3.719624
0.1305,-18353.326,-12287.515,4913.8086,-1274.1383,-1076.8507,-1387.2898,565.1586,555.68884,570.5899,0.13706794,0.00010514653,11.108612,1.7168747,6.2490525,-3.714438
0.131,-18323.498,-12482.381,4692.315,-1274.1383,-1076.8507,-1074.4595,565.1586,555.68884,555.57404,0.13686293,0.000103857514,11.101433,1.7019224,6.244923,-3.710739
0.1315,-18245.738,-12687.553,4344.597,-1274.1383,-1076.8507,-1074.4595,565.1586,555.68884,555.57404,0.13729125,0.00010236745,11.065967,1.6834921,6.2300987,-3.6935782
0.132,-18126.229,-12588.174,4110.2764,-1274.1383,-1076.8507,-1074.4595,565.1586,555.68884,555.57404,0.13783847,0.00010075617,10.922281,1.6587107,6.1552033,-3.6368144
0.1325,-17869.295,-12431.754,3881.0576,-1274.1383,-1076.8507,-1074.4595,565.1586,555.68884,555.57404,0.13781755,9.765184e-05,10.713226,1.6136074,6.0398583,-3.5567613
0.133,-17666.99,-12366.273,3816.216,-1274.1383,-1076.8507,-1074.4595,565.1586,555.68884,555.57404,0.13792914,9.573137e-05,10.59067,1.5859896,5.972388,-3.5092902
0.1335,-17310.74,-12282.099,3823.19,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13811953,9.305425e-05,10.425269,1.5484272,5.88115,-3.4444416
0.134,-17036.363,-12200.381,3858.6504,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13819759,9.146164e-05,10.32429,1.5265899,5.8255253,-3.40388
0.1345,-16592.404,-12009.409,3909.6118,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13821447,8.9486515e-05,10.1838045,1.4995184,5.749097,-3.345145
0.135,-16308.954,-11844.147,3944.037,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13818182,8.848981e-05,10.097006,1.4852619,5.7029943,-3.3070126
0.1355,-15984.862,-11581.233,4037.066,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13812861,8.745382e-05,9.977294,1.4687674,5.6415553,-3.251708
0.136,-15875.291,-11425.2705,4148.3286,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13811645,8.700584e-05,9.904645,1.4601526,5.6056504,-3.2165158
0.1365,-15887.436,-11264.601,4390.797,-1008.2514,-1076.8507,-1074.4595,552.39606,555.68884,555.57404,0.13813992,8.654534e-05,9.806218,1.4491737,5.558411,-3.1668868
